classname,method,docstring,annotations,method_definition
org.joda.time.TestInterval_Constructors,void testConstructor_Object5(),,,"public void testConstructor_Object5() throws Throwable {
        IntervalConverter oldConv = ConverterManager.getInstance().getIntervalConverter("""");
        IntervalConverter conv = new IntervalConverter() {
            public boolean isReadableInterval(Object object, Chronology chrono) {
                return false;
            }
            public void setInto(ReadWritableInterval interval, Object object, Chronology chrono) {
                interval.setChronology(chrono);
                interval.setInterval(1234L, 5678L);
            }
            public Class<?> getSupportedType() {
                return String.class;
            }
        };
        try {
            ConverterManager.getInstance().addIntervalConverter(conv);
            DateTime dt1 = new DateTime(2004, 6, 9, 0, 0, 0, 0);
            DateTime dt2 = new DateTime(2005, 7, 10, 1, 1, 1, 1);
            Interval test = new Interval(dt1.toString() + '/' + dt2.toString());
            assertEquals(1234L,test.getStartMillis());
            assertEquals(5678L,test.getEndMillis());
        } finally {
            ConverterManager.getInstance().addIntervalConverter(oldConv);
        }
    }"
org.joda.time.TestInterval_Constructors,"isReadableInterval(Object object, Chronology chrono)",,,"public boolean isReadableInterval(Object object, Chronology chrono) {
                return false;
            }"
org.joda.time.TestInterval_Constructors,"void setInto(ReadWritableInterval interval, Object object, Chronology chrono)",,,"public void setInto(ReadWritableInterval interval, Object object, Chronology chrono) {
                interval.setChronology(chrono);
                interval.setInterval(1234L, 5678L);
            }"
org.joda.time.TestInterval_Constructors,getSupportedType(),,,"public Class<?> getSupportedType() {
                return String.class;
            }"
org.joda.time.TestInterval_Constructors,void testConstructor_Object6(),,,"public void testConstructor_Object6() throws Throwable {
        IntervalConverter oldConv = ConverterManager.getInstance().getIntervalConverter(new Interval(0L, 0L));
        IntervalConverter conv = new IntervalConverter() {
            public boolean isReadableInterval(Object object, Chronology chrono) {
                return false;
            }
            public void setInto(ReadWritableInterval interval, Object object, Chronology chrono) {
                interval.setChronology(chrono);
                interval.setInterval(1234L, 5678L);
            }
            public Class<?> getSupportedType() {
                return ReadableInterval.class;
            }
        };
        try {
            ConverterManager.getInstance().addIntervalConverter(conv);
            Interval base = new Interval(-1000L, 1000L);
            Interval test = new Interval(base);
            assertEquals(1234L,test.getStartMillis());
            assertEquals(5678L,test.getEndMillis());
        } finally {
            ConverterManager.getInstance().addIntervalConverter(oldConv);
        }
    }"
org.joda.time.TestInterval_Constructors,"isReadableInterval(Object object, Chronology chrono)",,,"public boolean isReadableInterval(Object object, Chronology chrono) {
                return false;
            }"
org.joda.time.TestInterval_Constructors,"void setInto(ReadWritableInterval interval, Object object, Chronology chrono)",,,"public void setInto(ReadWritableInterval interval, Object object, Chronology chrono) {
                interval.setChronology(chrono);
                interval.setInterval(1234L, 5678L);
            }"
org.joda.time.TestInterval_Constructors,getSupportedType(),,,"public Class<?> getSupportedType() {
                return ReadableInterval.class;
            }"
org.joda.time.TestInterval_Constructors.MockInterval,getChronology(),,,"public Chronology getChronology() {
            return ISOChronology.getInstance();
        }"
org.joda.time.TestInterval_Constructors.MockInterval,getStartMillis(),,,"public long getStartMillis() {
            return 1234L;
        }"
org.joda.time.TestInterval_Constructors.MockInterval,getStart(),,,"public DateTime getStart() {
            return new DateTime(1234L);
        }"
org.joda.time.TestInterval_Constructors.MockInterval,getEndMillis(),,,"public long getEndMillis() {
            return 5678L;
        }"
org.joda.time.TestInterval_Constructors.MockInterval,getEnd(),,,"public DateTime getEnd() {
            return new DateTime(5678L);
        }"
org.joda.time.TestInterval_Constructors.MockInterval,toDurationMillis(),,,"public long toDurationMillis() {
            return (5678L - 1234L);
        }"
org.joda.time.TestInterval_Constructors.MockInterval,toDuration(),,,"public Duration toDuration() {
            return new Duration(5678L - 1234L);
        }"
org.joda.time.TestInterval_Constructors.MockInterval,contains(long millisInstant),,,"public boolean contains(long millisInstant) {
            return false;
        }"
org.joda.time.TestInterval_Constructors.MockInterval,containsNow(),,,"public boolean containsNow() {
            return false;
        }"
org.joda.time.TestInterval_Constructors.MockInterval,contains(ReadableInstant instant),,,"public boolean contains(ReadableInstant instant) {
            return false;
        }"
org.joda.time.TestInterval_Constructors.MockInterval,contains(ReadableInterval interval),,,"public boolean contains(ReadableInterval interval) {
            return false;
        }"
org.joda.time.TestInterval_Constructors.MockInterval,overlaps(ReadableInterval interval),,,"public boolean overlaps(ReadableInterval interval) {
            return false;
        }"
org.joda.time.TestInterval_Constructors.MockInterval,isBefore(ReadableInstant instant),,,"public boolean isBefore(ReadableInstant instant) {
            return false;
        }"
org.joda.time.TestInterval_Constructors.MockInterval,isBefore(ReadableInterval interval),,,"public boolean isBefore(ReadableInterval interval) {
            return false;
        }"
org.joda.time.TestInterval_Constructors.MockInterval,isAfter(ReadableInstant instant),,,"public boolean isAfter(ReadableInstant instant) {
            return false;
        }"
org.joda.time.TestInterval_Constructors.MockInterval,isAfter(ReadableInterval interval),,,"public boolean isAfter(ReadableInterval interval) {
            return false;
        }"
org.joda.time.TestInterval_Constructors.MockInterval,toInterval(),,,"public Interval toInterval() {
            return null;
        }"
org.joda.time.TestInterval_Constructors.MockInterval,toMutableInterval(),,,"public MutableInterval toMutableInterval() {
            return null;
        }"
org.joda.time.TestInterval_Constructors.MockInterval,toPeriod(),,,"public Period toPeriod() {
            return null;
        }"
org.joda.time.TestInterval_Constructors.MockInterval,toPeriod(PeriodType type),,,"public Period toPeriod(PeriodType type) {
            return null;
        }"
org.joda.time.TestInterval_Constructors,void testConstructor_Object_Chronology1(),,,"public void testConstructor_Object_Chronology1() throws Throwable {
        DateTime dt1 = new DateTime(2004, 6, 9, 0, 0, 0, 0);
        DateTime dt2 = new DateTime(2005, 7, 10, 1, 1, 1, 1);
        Interval base = new Interval(dt1, dt2);
        
        Interval test = new Interval(base, BuddhistChronology.getInstance());
        assertEquals(dt1.getMillis(),test.getStartMillis());
        assertEquals(dt2.getMillis(),test.getEndMillis());
        assertEquals(BuddhistChronology.getInstance(),test.getChronology());
    }"
org.joda.time.TestInterval_Constructors,void testConstructor_Object_Chronology2(),,,"public void testConstructor_Object_Chronology2() throws Throwable {
        DateTime dt1 = new DateTime(2004, 6, 9, 0, 0, 0, 0);
        DateTime dt2 = new DateTime(2005, 7, 10, 1, 1, 1, 1);
        Interval base = new Interval(dt1, dt2);
        
        Interval test = new Interval(base, null);
        assertEquals(dt1.getMillis(),test.getStartMillis());
        assertEquals(dt2.getMillis(),test.getEndMillis());
        assertEquals(ISOChronology.getInstance(),test.getChronology());
    }"
org.joda.time.TestMutablePeriod_Constructors,void main(String[] args),,,"public static void main(String[] args) {
        junit.textui.TestRunner.run(suite());
    }"
org.joda.time.TestMutablePeriod_Constructors,suite(),,,"public static TestSuite suite() {
        return new TestSuite(TestMutablePeriod_Constructors.class);
    }"
org.joda.time.TestMutablePeriod_Constructors,void setUp(),,,"@Override
    protected void setUp() throws Exception {
        DateTimeUtils.setCurrentMillisFixed(TEST_TIME_NOW);
        originalDateTimeZone = DateTimeZone.getDefault();
        originalTimeZone = TimeZone.getDefault();
        originalLocale = Locale.getDefault();
        DateTimeZone.setDefault(LONDON);
        TimeZone.setDefault(TimeZone.getTimeZone(""Europe/London""));
        Locale.setDefault(Locale.UK);
    }"
org.joda.time.TestMutablePeriod_Constructors,void tearDown(),,,"@Override
    protected void tearDown() throws Exception {
        DateTimeUtils.setCurrentMillisSystem();
        DateTimeZone.setDefault(originalDateTimeZone);
        TimeZone.setDefault(originalTimeZone);
        Locale.setDefault(originalLocale);
        originalDateTimeZone = null;
        originalTimeZone = null;
        originalLocale = null;
    }"
org.joda.time.TestMutablePeriod_Constructors,void testParse_noFormatter(),,,"public void testParse_noFormatter() throws Throwable {
        assertEquals(new MutablePeriod(1,2,3,4,5,6,7,890),MutablePeriod.parse(""P1Y2M3W4DT5H6M7.890S""));
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor1(),"/**
     * Test constructor ()
     */",,"public void testConstructor1() throws Throwable {
        MutablePeriod test = new MutablePeriod();
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(0,test.getDays());
        assertEquals(0,test.getHours());
        assertEquals(0,test.getMinutes());
        assertEquals(0,test.getSeconds());
        assertEquals(0,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_PeriodType1(),"/**
     * Test constructor (PeriodType)
     */",,"public void testConstructor_PeriodType1() throws Throwable {
        MutablePeriod test = new MutablePeriod(PeriodType.yearMonthDayTime());
        assertEquals(PeriodType.yearMonthDayTime(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(0,test.getDays());
        assertEquals(0,test.getHours());
        assertEquals(0,test.getMinutes());
        assertEquals(0,test.getSeconds());
        assertEquals(0,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_PeriodType2(),,,"public void testConstructor_PeriodType2() throws Throwable {
        MutablePeriod test = new MutablePeriod((PeriodType) null);
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(0,test.getDays());
        assertEquals(0,test.getHours());
        assertEquals(0,test.getMinutes());
        assertEquals(0,test.getSeconds());
        assertEquals(0,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long1(),,,"public void testConstructor_long1() throws Throwable {
        long length = 4 * DateTimeConstants.MILLIS_PER_DAY +
                5 * DateTimeConstants.MILLIS_PER_HOUR +
                6 * DateTimeConstants.MILLIS_PER_MINUTE +
                7 * DateTimeConstants.MILLIS_PER_SECOND + 8;
        MutablePeriod test = new MutablePeriod(length);
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(0,test.getDays());
        assertEquals((4 * 24)+ 5,test.getHours());
        assertEquals(6,test.getMinutes());
        assertEquals(7,test.getSeconds());
        assertEquals(8,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long2(),,,"public void testConstructor_long2() throws Throwable {
        long length =
                5 * DateTimeConstants.MILLIS_PER_HOUR +
                6 * DateTimeConstants.MILLIS_PER_MINUTE +
                7 * DateTimeConstants.MILLIS_PER_SECOND + 8;
        MutablePeriod test = new MutablePeriod(length);
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(0,test.getDays());
        assertEquals(5,test.getHours());
        assertEquals(6,test.getMinutes());
        assertEquals(7,test.getSeconds());
        assertEquals(8,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long3(),,,"public void testConstructor_long3() throws Throwable {
        long length =
            (4L + (3L * 7L) + (2L * 30L) + 365L) * DateTimeConstants.MILLIS_PER_DAY +
            5L * DateTimeConstants.MILLIS_PER_HOUR +
            6L * DateTimeConstants.MILLIS_PER_MINUTE +
            7L * DateTimeConstants.MILLIS_PER_SECOND + 8L;
        MutablePeriod test = new MutablePeriod(length);
        assertEquals(PeriodType.standard(),test.getPeriodType());
        // only time fields are precise in AllType
        assertEquals(0,test.getYears());//(4 +(3 * 7)+(2 * 30)+ 365)== 450 assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(0,test.getDays());
        assertEquals((450 * 24)+ 5,test.getHours());
        assertEquals(6,test.getMinutes());
        assertEquals(7,test.getSeconds());
        assertEquals(8,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long_PeriodType1(),,,"public void testConstructor_long_PeriodType1() throws Throwable {
        long length = 4 * DateTimeConstants.MILLIS_PER_DAY +
                5 * DateTimeConstants.MILLIS_PER_HOUR +
                6 * DateTimeConstants.MILLIS_PER_MINUTE +
                7 * DateTimeConstants.MILLIS_PER_SECOND + 8;
        MutablePeriod test = new MutablePeriod(length, (PeriodType) null);
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(0,test.getDays());
        assertEquals((4 * 24)+ 5,test.getHours());
        assertEquals(6,test.getMinutes());
        assertEquals(7,test.getSeconds());
        assertEquals(8,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long_PeriodType2(),,,"public void testConstructor_long_PeriodType2() throws Throwable {
        long length = 4 * DateTimeConstants.MILLIS_PER_DAY +
                5 * DateTimeConstants.MILLIS_PER_HOUR +
                6 * DateTimeConstants.MILLIS_PER_MINUTE +
                7 * DateTimeConstants.MILLIS_PER_SECOND + 8;
        MutablePeriod test = new MutablePeriod(length, PeriodType.millis());
        assertEquals(PeriodType.millis(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(0,test.getDays());
        assertEquals(0,test.getHours());
        assertEquals(0,test.getMinutes());
        assertEquals(0,test.getSeconds());
        assertEquals(length,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long_PeriodType3(),,,"public void testConstructor_long_PeriodType3() throws Throwable {
        long length = 4 * DateTimeConstants.MILLIS_PER_DAY +
                5 * DateTimeConstants.MILLIS_PER_HOUR +
                6 * DateTimeConstants.MILLIS_PER_MINUTE +
                7 * DateTimeConstants.MILLIS_PER_SECOND + 8;
        MutablePeriod test = new MutablePeriod(length, PeriodType.standard());
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(0,test.getDays());
        assertEquals((4 * 24)+ 5,test.getHours());
        assertEquals(6,test.getMinutes());
        assertEquals(7,test.getSeconds());
        assertEquals(8,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long_PeriodType4(),,,"public void testConstructor_long_PeriodType4() throws Throwable {
        long length =
                5 * DateTimeConstants.MILLIS_PER_HOUR +
                6 * DateTimeConstants.MILLIS_PER_MINUTE +
                7 * DateTimeConstants.MILLIS_PER_SECOND + 8;
        MutablePeriod test = new MutablePeriod(length, PeriodType.standard().withMillisRemoved());
        assertEquals(PeriodType.standard().withMillisRemoved(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(0,test.getDays());
        assertEquals(5,test.getHours());
        assertEquals(6,test.getMinutes());
        assertEquals(7,test.getSeconds());
        assertEquals(0,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long_Chronology1(),,,"public void testConstructor_long_Chronology1() throws Throwable {
        long length = 4 * DateTimeConstants.MILLIS_PER_DAY +
                5 * DateTimeConstants.MILLIS_PER_HOUR +
                6 * DateTimeConstants.MILLIS_PER_MINUTE +
                7 * DateTimeConstants.MILLIS_PER_SECOND + 8;
        MutablePeriod test = new MutablePeriod(length, ISOChronology.getInstance());
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(0,test.getDays());
        assertEquals((4 * 24)+ 5,test.getHours());
        assertEquals(6,test.getMinutes());
        assertEquals(7,test.getSeconds());
        assertEquals(8,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long_Chronology2(),,,"public void testConstructor_long_Chronology2() throws Throwable {
        long length = 4 * DateTimeConstants.MILLIS_PER_DAY +
                5 * DateTimeConstants.MILLIS_PER_HOUR +
                6 * DateTimeConstants.MILLIS_PER_MINUTE +
                7 * DateTimeConstants.MILLIS_PER_SECOND + 8;
        MutablePeriod test = new MutablePeriod(length, ISOChronology.getInstanceUTC());
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(4,test.getDays());
        assertEquals(5,test.getHours());
        assertEquals(6,test.getMinutes());
        assertEquals(7,test.getSeconds());
        assertEquals(8,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long_Chronology3(),,,"public void testConstructor_long_Chronology3() throws Throwable {
        long length = 4 * DateTimeConstants.MILLIS_PER_DAY +
                5 * DateTimeConstants.MILLIS_PER_HOUR +
                6 * DateTimeConstants.MILLIS_PER_MINUTE +
                7 * DateTimeConstants.MILLIS_PER_SECOND + 8;
        MutablePeriod test = new MutablePeriod(length, (Chronology) null);
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(0,test.getDays());
        assertEquals((4 * 24)+ 5,test.getHours());
        assertEquals(6,test.getMinutes());
        assertEquals(7,test.getSeconds());
        assertEquals(8,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long_PeriodType_Chronology1(),,,"public void testConstructor_long_PeriodType_Chronology1() throws Throwable {
        long length = 4 * DateTimeConstants.MILLIS_PER_DAY +
                5 * DateTimeConstants.MILLIS_PER_HOUR +
                6 * DateTimeConstants.MILLIS_PER_MINUTE +
                7 * DateTimeConstants.MILLIS_PER_SECOND + 8;
        MutablePeriod test = new MutablePeriod(length, PeriodType.time().withMillisRemoved(), ISOChronology.getInstance());
        assertEquals(PeriodType.time().withMillisRemoved(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(0,test.getDays());
        assertEquals((4 * 24)+ 5,test.getHours());
        assertEquals(6,test.getMinutes());
        assertEquals(7,test.getSeconds());
        assertEquals(0,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long_PeriodType_Chronology2(),,,"public void testConstructor_long_PeriodType_Chronology2() throws Throwable {
        long length = 4 * DateTimeConstants.MILLIS_PER_DAY +
                5 * DateTimeConstants.MILLIS_PER_HOUR +
                6 * DateTimeConstants.MILLIS_PER_MINUTE +
                7 * DateTimeConstants.MILLIS_PER_SECOND + 8;
        MutablePeriod test = new MutablePeriod(length, PeriodType.standard(), ISOChronology.getInstanceUTC());
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(4,test.getDays());
        assertEquals(5,test.getHours());
        assertEquals(6,test.getMinutes());
        assertEquals(7,test.getSeconds());
        assertEquals(8,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long_PeriodType_Chronology3(),,,"public void testConstructor_long_PeriodType_Chronology3() throws Throwable {
        long length = 4 * DateTimeConstants.MILLIS_PER_DAY +
                5 * DateTimeConstants.MILLIS_PER_HOUR +
                6 * DateTimeConstants.MILLIS_PER_MINUTE +
                7 * DateTimeConstants.MILLIS_PER_SECOND + 8;
        MutablePeriod test = new MutablePeriod(length, PeriodType.standard(), (Chronology) null);
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(0,test.getDays());
        assertEquals((4 * 24)+ 5,test.getHours());
        assertEquals(6,test.getMinutes());
        assertEquals(7,test.getSeconds());
        assertEquals(8,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long_PeriodType_Chronology4(),,,"public void testConstructor_long_PeriodType_Chronology4() throws Throwable {
        long length = 4 * DateTimeConstants.MILLIS_PER_DAY +
                5 * DateTimeConstants.MILLIS_PER_HOUR +
                6 * DateTimeConstants.MILLIS_PER_MINUTE +
                7 * DateTimeConstants.MILLIS_PER_SECOND + 8;
        MutablePeriod test = new MutablePeriod(length, (PeriodType) null, (Chronology) null);
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(0,test.getDays());
        assertEquals((4 * 24)+ 5,test.getHours());
        assertEquals(6,test.getMinutes());
        assertEquals(7,test.getSeconds());
        assertEquals(8,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_4int1(),"/**
     * Test constructor (4ints)
     */",,"public void testConstructor_4int1() throws Throwable {
        MutablePeriod test = new MutablePeriod(5, 6, 7, 8);
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(0,test.getDays());
        assertEquals(5,test.getHours());
        assertEquals(6,test.getMinutes());
        assertEquals(7,test.getSeconds());
        assertEquals(8,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_8int1(),"/**
     * Test constructor (8ints)
     */",,"public void testConstructor_8int1() throws Throwable {
        MutablePeriod test = new MutablePeriod(1, 2, 3, 4, 5, 6, 7, 8);
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(1,test.getYears());
        assertEquals(2,test.getMonths());
        assertEquals(3,test.getWeeks());
        assertEquals(4,test.getDays());
        assertEquals(5,test.getHours());
        assertEquals(6,test.getMinutes());
        assertEquals(7,test.getSeconds());
        assertEquals(8,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_8int__PeriodType1(),"/**
     * Test constructor (8ints)
     */",,"public void testConstructor_8int__PeriodType1() throws Throwable {
        MutablePeriod test = new MutablePeriod(1, 2, 3, 4, 5, 6, 7, 8, null);
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(1,test.getYears());
        assertEquals(2,test.getMonths());
        assertEquals(3,test.getWeeks());
        assertEquals(4,test.getDays());
        assertEquals(5,test.getHours());
        assertEquals(6,test.getMinutes());
        assertEquals(7,test.getSeconds());
        assertEquals(8,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_8int__PeriodType2(),,,"public void testConstructor_8int__PeriodType2() throws Throwable {
        MutablePeriod test = new MutablePeriod(0, 0, 0, 0, 5, 6, 7, 8, PeriodType.dayTime());
        assertEquals(PeriodType.dayTime(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(0,test.getDays());
        assertEquals(5,test.getHours());
        assertEquals(6,test.getMinutes());
        assertEquals(7,test.getSeconds());
        assertEquals(8,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_8int__PeriodType3(),,,"public void testConstructor_8int__PeriodType3() throws Throwable {
        try {
            new MutablePeriod(1, 2, 3, 4, 5, 6, 7, 8, PeriodType.dayTime());
            fail();
        } catch (IllegalArgumentException ex) {}
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long_long1(),,,"public void testConstructor_long_long1() throws Throwable {
        DateTime dt1 = new DateTime(2004, 6, 9, 0, 0, 0, 0);
        DateTime dt2 = new DateTime(2005, 7, 10, 1, 1, 1, 1);
        MutablePeriod test = new MutablePeriod(dt1.getMillis(), dt2.getMillis());
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(1,test.getYears());
        assertEquals(1,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(1,test.getDays());
        assertEquals(1,test.getHours());
        assertEquals(1,test.getMinutes());
        assertEquals(1,test.getSeconds());
        assertEquals(1,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long_long2(),,,"public void testConstructor_long_long2() throws Throwable {
        DateTime dt1 = new DateTime(2004, 6, 9, 0, 0, 0, 0);
        DateTime dt2 = new DateTime(2005, 7, 17, 1, 1, 1, 1);
        MutablePeriod test = new MutablePeriod(dt1.getMillis(), dt2.getMillis());
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(1,test.getYears());
        assertEquals(1,test.getMonths());
        assertEquals(1,test.getWeeks());
        assertEquals(1,test.getDays());
        assertEquals(1,test.getHours());
        assertEquals(1,test.getMinutes());
        assertEquals(1,test.getSeconds());
        assertEquals(1,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long_long_PeriodType1(),,,"public void testConstructor_long_long_PeriodType1() throws Throwable {
        DateTime dt1 = new DateTime(2004, 6, 9, 0, 0, 0, 0);
        DateTime dt2 = new DateTime(2005, 7, 10, 1, 1, 1, 1);
        MutablePeriod test = new MutablePeriod(dt1.getMillis(), dt2.getMillis(), (PeriodType) null);
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(1,test.getYears());
        assertEquals(1,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(1,test.getDays());
        assertEquals(1,test.getHours());
        assertEquals(1,test.getMinutes());
        assertEquals(1,test.getSeconds());
        assertEquals(1,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long_long_PeriodType2(),,,"public void testConstructor_long_long_PeriodType2() throws Throwable {
        DateTime dt1 = new DateTime(2004, 6, 9, 0, 0, 0, 0);
        DateTime dt2 = new DateTime(2004, 7, 10, 1, 1, 1, 1);
        MutablePeriod test = new MutablePeriod(dt1.getMillis(), dt2.getMillis(), PeriodType.dayTime());
        assertEquals(PeriodType.dayTime(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(31,test.getDays());
        assertEquals(1,test.getHours());
        assertEquals(1,test.getMinutes());
        assertEquals(1,test.getSeconds());
        assertEquals(1,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long_long_PeriodType3(),,,"public void testConstructor_long_long_PeriodType3() throws Throwable {
        DateTime dt1 = new DateTime(2004, 6, 9, 0, 0, 0, 0);
        DateTime dt2 = new DateTime(2004, 6, 9, 1, 1, 1, 1);
        MutablePeriod test = new MutablePeriod(dt1.getMillis(), dt2.getMillis(), PeriodType.standard().withMillisRemoved());
        assertEquals(PeriodType.standard().withMillisRemoved(),test.getPeriodType());
        assertEquals(0,test.getYears());
        assertEquals(0,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(0,test.getDays());
        assertEquals(1,test.getHours());
        assertEquals(1,test.getMinutes());
        assertEquals(1,test.getSeconds());
        assertEquals(0,test.getMillis());
    }"
org.joda.time.TestMutablePeriod_Constructors,void testConstructor_long_long_Chronology1(),,,"public void testConstructor_long_long_Chronology1() throws Throwable {
        DateTime dt1 = new DateTime(2004, 6, 9, 0, 0, 0, 0, CopticChronology.getInstance());
        DateTime dt2 = new DateTime(2005, 7, 10, 1, 1, 1, 1, CopticChronology.getInstance());
        MutablePeriod test = new MutablePeriod(dt1.getMillis(), dt2.getMillis(), CopticChronology.getInstance());
        assertEquals(PeriodType.standard(),test.getPeriodType());
        assertEquals(1,test.getYears());
        assertEquals(1,test.getMonths());
        assertEquals(0,test.getWeeks());
        assertEquals(1,test.getDays());
        assertEquals(1,test.getHours());
        assertEquals(1,test.getMinutes());
        assertEquals(1,test.getSeconds());
        assertEquals(1,test.getMillis());
    }"
