classname,method,docstring,method_definition
org.apache.commons.configuration2.PropertiesConfiguration,needsUnescape(final char ch),"/**
     * Checks whether the specified character needs to be unescaped. This method is called when during reading a property
     * file an escape character ('\') is detected. If the character following the escape character is recognized as a
     * special character which is escaped per default in a Java properties file, it has to be unescaped.
     *
     * @param ch the character in question
     * @return a flag whether this character has to be unescaped
     */","private static boolean needsUnescape(final char ch) {
        return UNESCAPE_CHARACTERS.indexOf(ch) >= 0;
    }"
org.apache.commons.configuration2.PropertiesConfiguration,void setInclude(final String inc),"/**
     * Sets the property value for including other properties files. By default it is ""include"".
     *
     * @param inc A String.
     */","public static void setInclude(final String inc) {
        PropertiesConfiguration.include = inc;
    }"
org.apache.commons.configuration2.PropertiesConfiguration,void setIncludeOptional(final String inc),"/**
     * Sets the property value for including other properties files. By default it is ""include"".
     * <p>
     * If the file is absent, processing continues normally.
     * </p>
     *
     * @param inc A String.
     * @since 2.5
     */","public static void setIncludeOptional(final String inc) {
        PropertiesConfiguration.includeOptional = inc;
    }"
org.apache.commons.configuration2.PropertiesConfiguration,unescapeJava(final String str),"/**
     * <p>
     * Unescapes any Java literals found in the {@code String} to a {@code Writer}.
     * </p>
     * This is a slightly modified version of the StringEscapeUtils.unescapeJava() function in commons-lang that doesn't
     * drop escaped separators (i.e '\,').
     *
     * @param str the {@code String} to unescape, may be null
     * @return the processed string
     * @throws IllegalArgumentException if the Writer is {@code null}
     */","protected static String unescapeJava(final String str) {
        return unescapeJava(str, false);
    }"
org.apache.commons.configuration2.PropertiesConfiguration,"unescapeJava(final String str, final boolean jupCompatible)","/**
     * Unescapes Java literals found in the {@code String} to a {@code Writer}.
     * <p>
     * When the parameter {@code jupCompatible} is {@code false}, the classic behavior is used (see
     * {@link #unescapeJava(String)}). When it's {@code true} a slightly different behavior that's compatible with
     * {@link java.util.Properties} is used (see {@link JupIOFactory}).
     * </p>
     *
     * @param str the {@code String} to unescape, may be null
     * @param jupCompatible whether unescaping is compatible with {@link java.util.Properties}; otherwise the classic
     *        behavior is used
     * @return the processed string
     * @throws IllegalArgumentException if the Writer is {@code null}
     */","protected static String unescapeJava(final String str, final boolean jupCompatible) {
        if (str == null) {
            return null;
        }
        final int sz = str.length();
        final StringBuilder out = new StringBuilder(sz);
        final StringBuilder unicode = new StringBuilder(UNICODE_LEN);
        boolean hadSlash = false;
        boolean inUnicode = false;
        for (int i = 0; i < sz; i++) {
            final char ch = str.charAt(i);
            if (inUnicode) {
                // if in unicode, then we're reading unicode
                // values in somehow
                unicode.append(ch);
                if (unicode.length() == UNICODE_LEN) {
                    // unicode now contains the four hex digits
                    // which represents our unicode character
                    try {
                        final int value = Integer.parseInt(unicode.toString(), HEX_RADIX);
                        out.append((char) value);
                        unicode.setLength(0);
                        inUnicode = false;
                        hadSlash = false;
                    } catch (final NumberFormatException nfe) {
                        throw new ConfigurationRuntimeException(""Unable to parse unicode value: "" + unicode, nfe);
                    }
                }
                continue;
            }

            if (hadSlash) {
                // handle an escaped value
                hadSlash = false;

                switch (ch) {
                case 'r':
                    out.append('\r');
                    break;
                case 'f':
                    out.append('\f');
                    break;
                case 't':
                    out.append('\t');
                    break;
                case 'n':
                    out.append('\n');
                    break;
                default:
                    if (!jupCompatible && ch == 'b') {
                        out.append('\b');
                    } else if (ch == 'u') {
                        // uh-oh, we're in unicode country....
                        inUnicode = true;
                    } else {
                        // JUP simply throws away the \ of unknown escape sequences
                        if (!needsUnescape(ch) && !jupCompatible) {
                            out.append('\\');
                        }
                        out.append(ch);
                    }
                    break;
                }

                continue;
            }
            if (ch == '\\') {
                hadSlash = true;
                continue;
            }
            out.append(ch);
        }

        if (hadSlash) {
            // then we're in the weird case of a \ at the end of the
            // string, let's output it anyway.
            out.append('\\');
        }

        return out.toString();
    }"
org.apache.commons.configuration2.PropertiesConfiguration,clone(),"/**
     * Creates a copy of this object.
     *
     * @return the copy
     */","@Override
    public Object clone() {
        final PropertiesConfiguration copy = (PropertiesConfiguration) super.clone();
        if (layout != null) {
            copy.setLayout(new PropertiesConfigurationLayout(layout));
        }
        return copy;
    }"
org.apache.commons.configuration2.PropertiesConfiguration,createLayout(),"/**
     * Creates a standard layout object. This configuration is initialized with such a standard layout.
     *
     * @return the newly created layout object
     */","private PropertiesConfigurationLayout createLayout() {
        return new PropertiesConfigurationLayout();
    }"
org.apache.commons.configuration2.PropertiesConfiguration,getFooter(),"/**
     * Returns the footer comment. This is a comment at the very end of the file.
     *
     * @return the footer comment
     * @since 2.0
     */","public String getFooter() {
        beginRead(false);
        try {
            return getLayout().getFooterComment();
        } finally {
            endRead();
        }
    }"
org.apache.commons.configuration2.PropertiesConfiguration,getHeader(),"/**
     * Return the comment header.
     *
     * @return the comment header
     * @since 1.1
     */","public String getHeader() {
        beginRead(false);
        try {
            return getLayout().getHeaderComment();
        } finally {
            endRead();
        }
    }"
org.apache.commons.configuration2.PropertiesConfiguration,getIncludeListener(),"/**
     * Gets the current include listener, never null.
     *
     * @return the current include listener, never null.
     * @since 2.6
     */","public ConfigurationConsumer<ConfigurationException> getIncludeListener() {
        return includeListener != null ? includeListener : PropertiesConfiguration.DEFAULT_INCLUDE_LISTENER;
    }"
org.apache.commons.configuration2.PropertiesConfiguration,getIOFactory(),"/**
     * Returns the {@code IOFactory} to be used for creating readers and writers when loading or saving this configuration.
     *
     * @return the {@code IOFactory}
     * @since 1.7
     */","public IOFactory getIOFactory() {
        return ioFactory != null ? ioFactory : DefaultIOFactory.INSTANCE;
    }"
org.apache.commons.configuration2.PropertiesConfiguration,getLayout(),"/**
     * Returns the associated layout object.
     *
     * @return the associated layout object
     * @since 1.3
     */","public PropertiesConfigurationLayout getLayout() {
        return layout;
    }"
org.apache.commons.configuration2.PropertiesConfiguration,void initFileLocator(final FileLocator locator),"/**
     * Stores the current {@code FileLocator} for a following IO operation. The {@code FileLocator} is needed to resolve
     * include files with relative file names.
     *
     * @param locator the current {@code FileLocator}
     * @since 2.0
     */","@Override
    public void initFileLocator(final FileLocator locator) {
        this.locator = locator;
    }"
org.apache.commons.configuration2.PropertiesConfiguration,void installLayout(final PropertiesConfigurationLayout layout),"/**
     * Installs a layout object. It has to be ensured that the layout is registered as change listener at this
     * configuration. If there is already a layout object installed, it has to be removed properly.
     *
     * @param layout the layout object to be installed
     */","private void installLayout(final PropertiesConfigurationLayout layout) {
        // only one layout must exist
        if (this.layout != null) {
            removeEventListener(ConfigurationEvent.ANY, this.layout);
        }

        if (layout == null) {
            this.layout = createLayout();
        } else {
            this.layout = layout;
        }
        addEventListener(ConfigurationEvent.ANY, this.layout);
    }"
org.apache.commons.configuration2.PropertiesConfiguration,isIncludesAllowed(),"/**
     * Reports the status of file inclusion.
     *
     * @return True if include files are loaded.
     */","public boolean isIncludesAllowed() {
        return this.includesAllowed;
    }"
org.apache.commons.configuration2.PropertiesConfiguration,"void loadIncludeFile(final String fileName, final boolean optional, final Deque<URL> seenStack)","/**
     * Helper method for loading an included properties file. This method is called by {@code load()} when an
     * {@code include} property is encountered. It tries to resolve relative file names based on the current base path. If
     * this fails, a resolution based on the location of this properties file is tried.
     *
     * @param fileName the name of the file to load
     * @param optional whether or not the {@code fileName} is optional
     * @param seenStack Stack of seen include URLs
     * @throws ConfigurationException if loading fails
     */","private void loadIncludeFile(final String fileName, final boolean optional, final Deque<URL> seenStack) throws ConfigurationException {
        if (locator == null) {
            throw new ConfigurationException(
                ""Load operation not properly "" + ""initialized! Do not call read(InputStream) directly,"" + "" but use a FileHandler to load a configuration."");
        }

        URL url = locateIncludeFile(locator.getBasePath(), fileName);
        if (url == null) {
            final URL baseURL = locator.getSourceURL();
            if (baseURL != null) {
                url = locateIncludeFile(baseURL.toString(), fileName);
            }
        }

        if (optional && url == null) {
            return;
        }

        if (url == null) {
            getIncludeListener().accept(new ConfigurationException(""Cannot resolve include file "" + fileName, new FileNotFoundException(fileName)));
        } else {
            final FileHandler fh = new FileHandler(this);
            fh.setFileLocator(locator);
            final FileLocator orgLocator = locator;
            try {
                try {
                    // Check for cycles
                    if (seenStack.contains(url)) {
                        throw new ConfigurationException(String.format(""Cycle detected loading %s, seen stack: %s"", url, seenStack));
                    }
                    seenStack.add(url);
                    try {
                        fh.load(url);
                    } finally {
                        seenStack.pop();
                    }
                } catch (final ConfigurationException e) {
                    getIncludeListener().accept(e);
                }
            } finally {
                locator = orgLocator; // reset locator which is changed by load
            }
        }
    }"
org.apache.commons.configuration2.PropertiesConfiguration,"locateIncludeFile(final String basePath, final String fileName)","/**
     * Tries to obtain the URL of an include file using the specified (optional) base path and file name.
     *
     * @param basePath the base path
     * @param fileName the file name
     * @return the URL of the include file or <b>null</b> if it cannot be resolved
     */","private URL locateIncludeFile(final String basePath, final String fileName) {
        final FileLocator includeLocator = FileLocatorUtils.fileLocator(locator).sourceURL(null).basePath(basePath).fileName(fileName).create();
        return FileLocatorUtils.locate(includeLocator);
    }"
org.apache.commons.configuration2.PropertiesConfiguration,"propertyLoaded(final String key, final String value, final Deque<URL> seenStack)","/**
     * This method is invoked by the associated {@link PropertiesConfigurationLayout} object for each property definition
     * detected in the parsed properties file. Its task is to check whether this is a special property definition (e.g. the
     * {@code include} property). If not, the property must be added to this configuration. The return value indicates
     * whether the property should be treated as a normal property. If it is <b>false</b>, the layout object will ignore
     * this property.
     *
     * @param key the property key
     * @param value the property value
     * @param seenStack the stack of seen include URLs
     * @return a flag whether this is a normal property
     * @throws ConfigurationException if an error occurs
     * @since 1.3
     */","boolean propertyLoaded(final String key, final String value, final Deque<URL> seenStack) throws ConfigurationException {
        final boolean result;

        if (StringUtils.isNotEmpty(getInclude()) && key.equalsIgnoreCase(getInclude())) {
            if (isIncludesAllowed()) {
                final Collection<String> files = getListDelimiterHandler().split(value, true);
                for (final String f : files) {
                    loadIncludeFile(interpolate(f), false, seenStack);
                }
            }
            result = false;
        } else if (StringUtils.isNotEmpty(getIncludeOptional()) && key.equalsIgnoreCase(getIncludeOptional())) {
            if (isIncludesAllowed()) {
                final Collection<String> files = getListDelimiterHandler().split(value, true);
                for (final String f : files) {
                    loadIncludeFile(interpolate(f), true, seenStack);
                }
            }
            result = false;
        } else {
            addPropertyInternal(key, value);
            result = true;
        }

        return result;
    }"
org.apache.commons.configuration2.PropertiesConfiguration,void read(final Reader in),"/**
     * {@inheritDoc} This implementation delegates to the associated layout object which does the actual loading. Note that
     * this method does not do any synchronization. This lies in the responsibility of the caller. (Typically, the caller is
     * a {@code FileHandler} object which takes care for proper synchronization.)
     *
     * @since 2.0
     */","@Override
    public void read(final Reader in) throws ConfigurationException, IOException {
        getLayout().load(this, in);
    }"
org.apache.commons.configuration2.PropertiesConfiguration,void setFooter(final String footer),"/**
     * Sets the footer comment. If set, this comment is written after all properties at the end of the file.
     *
     * @param footer the footer comment
     * @since 2.0
     */","public void setFooter(final String footer) {
        beginWrite(false);
        try {
            getLayout().setFooterComment(footer);
        } finally {
            endWrite();
        }
    }"
org.apache.commons.configuration2.PropertiesConfiguration,void setHeader(final String header),"/**
     * Set the comment header.
     *
     * @param header the header to use
     * @since 1.1
     */","public void setHeader(final String header) {
        beginWrite(false);
        try {
            getLayout().setHeaderComment(header);
        } finally {
            endWrite();
        }
    }"
org.apache.commons.configuration2.PropertiesConfiguration,void setIncludeListener(final ConfigurationConsumer<ConfigurationException> includeListener),"/**
     * Sets the current include listener, may not be null.
     *
     * @param includeListener the current include listener, may not be null.
     * @throws IllegalArgumentException if the {@code includeListener} is null.
     * @since 2.6
     */","public void setIncludeListener(final ConfigurationConsumer<ConfigurationException> includeListener) {
        if (includeListener == null) {
            throw new IllegalArgumentException(""includeListener must not be null."");
        }
        this.includeListener = includeListener;
    }"
org.apache.commons.configuration2.PropertiesConfiguration,void setIncludesAllowed(final boolean includesAllowed),"/**
     * Controls whether additional files can be loaded by the {@code include = <xxx>} statement or not. This is <b>true</b>
     * per default.
     *
     * @param includesAllowed True if Includes are allowed.
     */","public void setIncludesAllowed(final boolean includesAllowed) {
        this.includesAllowed = includesAllowed;
    }"
org.apache.commons.configuration2.PropertiesConfiguration,void setIOFactory(final IOFactory ioFactory),"/**
     * Sets the {@code IOFactory} to be used for creating readers and writers when loading or saving this configuration.
     * Using this method a client can customize the reader and writer classes used by the load and save operations. Note
     * that this method must be called before invoking one of the {@code load()} and {@code save()} methods. Especially, if
     * you want to use a custom {@code IOFactory} for changing the {@code PropertiesReader}, you cannot load the
     * configuration data in the constructor.
     *
     * @param ioFactory the new {@code IOFactory} (must not be <b>null</b>)
     * @throws IllegalArgumentException if the {@code IOFactory} is <b>null</b>
     * @since 1.7
     */","public void setIOFactory(final IOFactory ioFactory) {
        if (ioFactory == null) {
            throw new IllegalArgumentException(""IOFactory must not be null."");
        }

        this.ioFactory = ioFactory;
    }"
org.apache.commons.configuration2.PropertiesConfiguration,void setLayout(final PropertiesConfigurationLayout layout),"/**
     * Sets the associated layout object.
     *
     * @param layout the new layout object; can be <b>null</b>, then a new layout object will be created
     * @since 1.3
     */","public void setLayout(final PropertiesConfigurationLayout layout) {
        installLayout(layout);
    }"
org.apache.commons.configuration2.PropertiesConfiguration,void write(final Writer out),"/**
     * {@inheritDoc} This implementation delegates to the associated layout object which does the actual saving. Note that,
     * analogous to {@link #read(Reader)}, this method does not do any synchronization.
     *
     * @since 2.0
     */","@Override
    public void write(final Writer out) throws ConfigurationException, IOException {
        getLayout().save(this, out);
    }"
org.apache.commons.configuration2.SubsetConfiguration,getParentKey(final String key),"/**
     * Return the key in the parent configuration associated to the specified key in this subset.
     *
     * @param key The key in the subset.
     * @return the key as to be used by the parent
     */","protected String getParentKey(final String key) {
        if ("""".equals(key) || key == null) {
            return prefix;
        }
        return delimiter == null ? prefix + key : prefix + delimiter + key;
    }"
org.apache.commons.configuration2.SubsetConfiguration,getChildKey(final String key),"/**
     * Return the key in the subset configuration associated to the specified key in the parent configuration.
     *
     * @param key The key in the parent configuration.
     * @return the key in the context of this subset configuration
     */","protected String getChildKey(final String key) {
        if (!key.startsWith(prefix)) {
            throw new IllegalArgumentException(""The parent key '"" + key + ""' is not in the subset."");
        }
        String modifiedKey = null;
        if (key.length() == prefix.length()) {
            modifiedKey = """";
        } else {
            final int i = prefix.length() + (delimiter != null ? delimiter.length() : 0);
            modifiedKey = key.substring(i);
        }

        return modifiedKey;
    }"
org.apache.commons.configuration2.SubsetConfiguration,getParent(),"/**
     * Return the parent configuration for this subset.
     *
     * @return the parent configuration
     */","public Configuration getParent() {
        return parent;
    }"
org.apache.commons.configuration2.SubsetConfiguration,getPrefix(),"/**
     * Return the prefix used to select the properties in the parent configuration.
     *
     * @return the prefix used by this subset
     */","public String getPrefix() {
        return prefix;
    }"
org.apache.commons.configuration2.SubsetConfiguration,void setPrefix(final String prefix),"/**
     * Set the prefix used to select the properties in the parent configuration.
     *
     * @param prefix the prefix
     */","public void setPrefix(final String prefix) {
        this.prefix = prefix;
    }"
org.apache.commons.configuration2.SubsetConfiguration,subset(final String prefix),,"@Override
    public Configuration subset(final String prefix) {
        return parent.subset(getParentKey(prefix));
    }"
org.apache.commons.configuration2.SubsetConfiguration,isEmptyInternal(),,"@Override
    protected boolean isEmptyInternal() {
        return !getKeysInternal().hasNext();
    }"
org.apache.commons.configuration2.SubsetConfiguration,containsKeyInternal(final String key),,"@Override
    protected boolean containsKeyInternal(final String key) {
        return parent.containsKey(getParentKey(key));
    }"
org.apache.commons.configuration2.SubsetConfiguration,"void addPropertyDirect(final String key, final Object value)",,"@Override
    public void addPropertyDirect(final String key, final Object value) {
        parent.addProperty(getParentKey(key), value);
    }"
org.apache.commons.configuration2.SubsetConfiguration,void clearPropertyDirect(final String key),,"@Override
    protected void clearPropertyDirect(final String key) {
        parent.clearProperty(getParentKey(key));
    }"
org.apache.commons.configuration2.SubsetConfiguration,getPropertyInternal(final String key),,"@Override
    protected Object getPropertyInternal(final String key) {
        return parent.getProperty(getParentKey(key));
    }"
org.apache.commons.configuration2.SubsetConfiguration,getKeysInternal(final String prefix),,"@Override
    protected Iterator<String> getKeysInternal(final String prefix) {
        return new SubsetIterator(parent.getKeys(getParentKey(prefix)));
    }"
org.apache.commons.configuration2.SubsetConfiguration,getKeysInternal(),,"@Override
    protected Iterator<String> getKeysInternal() {
        return new SubsetIterator(parent.getKeys(prefix));
    }"
org.apache.commons.configuration2.SubsetConfiguration,void setThrowExceptionOnMissing(final boolean throwExceptionOnMissing),"/**
     * {@inheritDoc}
     *
     * Change the behavior of the parent configuration if it supports this feature.
     */","@Override
    public void setThrowExceptionOnMissing(final boolean throwExceptionOnMissing) {
        if (parent instanceof AbstractConfiguration) {
            ((AbstractConfiguration) parent).setThrowExceptionOnMissing(throwExceptionOnMissing);
        } else {
            super.setThrowExceptionOnMissing(throwExceptionOnMissing);
        }
    }"
org.apache.commons.configuration2.SubsetConfiguration,isThrowExceptionOnMissing(),"/**
     * {@inheritDoc}
     *
     * The subset inherits this feature from its parent if it supports this feature.
     */","@Override
    public boolean isThrowExceptionOnMissing() {
        if (parent instanceof AbstractConfiguration) {
            return ((AbstractConfiguration) parent).isThrowExceptionOnMissing();
        }
        return super.isThrowExceptionOnMissing();
    }"
org.apache.commons.configuration2.SubsetConfiguration,getListDelimiterHandler(),"/**
     * {@inheritDoc} If the parent configuration extends {@link AbstractConfiguration}, the list delimiter handler is
     * obtained from there.
     */","@Override
    public ListDelimiterHandler getListDelimiterHandler() {
        return parent instanceof AbstractConfiguration ? ((AbstractConfiguration) parent).getListDelimiterHandler() : super.getListDelimiterHandler();
    }"
org.apache.commons.configuration2.SubsetConfiguration,void setListDelimiterHandler(final ListDelimiterHandler listDelimiterHandler),"/**
     * {@inheritDoc} If the parent configuration extends {@link AbstractConfiguration}, the list delimiter handler is passed
     * to the parent.
     */","@Override
    public void setListDelimiterHandler(final ListDelimiterHandler listDelimiterHandler) {
        if (parent instanceof AbstractConfiguration) {
            ((AbstractConfiguration) parent).setListDelimiterHandler(listDelimiterHandler);
        } else {
            super.setListDelimiterHandler(listDelimiterHandler);
        }
    }"
org.apache.commons.configuration2.SubsetConfiguration,void initInterpolator(),"/**
     * Initializes the {@code ConfigurationInterpolator} for this sub configuration. This is a standard
     * {@code ConfigurationInterpolator} which also references the {@code ConfigurationInterpolator} of the parent
     * configuration.
     */","private void initInterpolator() {
        getInterpolator().setParentInterpolator(getParent().getInterpolator());
    }"
org.apache.commons.configuration2.SubsetConfiguration.SubsetIterator,hasNext(),"/**
         * Checks whether there are more elements. Delegates to the parent iterator.
         *
         * @return a flag whether there are more elements
         */","@Override
        public boolean hasNext() {
            return parentIterator.hasNext();
        }"
org.apache.commons.configuration2.SubsetConfiguration.SubsetIterator,next(),"/**
         * Returns the next element in the iteration. This is the next key from the parent configuration, transformed to
         * correspond to the point of view of this subset configuration.
         *
         * @return the next element
         */","@Override
        public String next() {
            return getChildKey(parentIterator.next());
        }"
org.apache.commons.configuration2.SubsetConfiguration.SubsetIterator,void remove(),"/**
         * Removes the current element from the iteration. Delegates to the parent iterator.
         */","@Override
        public void remove() {
            parentIterator.remove();
        }"
org.apache.commons.configuration2.ConfigurationConverter,getConfiguration(final Properties props),"/**
     * Convert a standard Properties class into a configuration class.
     *
     * @param props properties object to convert
     * @return Configuration configuration created from the Properties
     */","public static Configuration getConfiguration(final Properties props) {
        return new MapConfiguration(props);
    }"
org.apache.commons.configuration2.ConfigurationConverter,getProperties(final ImmutableConfiguration config),"/**
     * Convert a Configuration class into a Properties class. List properties are joined into a string using either the list
     * delimiter handler of the configuration (if it extends AbstractConfiguration) or with a comma as delimiter otherwise.
     *
     * @param config ImmutableConfiguration object to convert
     * @return Properties created from the Configuration
     * @since 2.2
     */","public static Properties getProperties(final ImmutableConfiguration config) {
        final Properties props = new Properties();
        final ListDelimiterHandler listHandler;
        boolean useDelimiterHandler;

        if (config instanceof AbstractConfiguration) {
            listHandler = ((AbstractConfiguration) config).getListDelimiterHandler();
            useDelimiterHandler = true;
        } else {
            listHandler = null;
            useDelimiterHandler = false;
        }

        for (final Iterator<String> keys = config.getKeys(); keys.hasNext();) {
            final String key = keys.next();
            final List<Object> list = config.getList(key);

            String propValue;
            if (useDelimiterHandler) {
                try {
                    propValue = String.valueOf(listHandler.escapeList(list, ListDelimiterHandler.NOOP_TRANSFORMER));
                } catch (final Exception ex) {
                    // obviously, the list handler does not support splitting
                    useDelimiterHandler = false;
                    propValue = listToString(list);
                }
            } else {
                propValue = listToString(list);
            }

            props.setProperty(key, propValue);
        }

        return props;
    }"
org.apache.commons.configuration2.ConfigurationConverter,getProperties(final Configuration config),"/**
     * Convert a Configuration class into a Properties class. List properties are joined into a string using either the list
     * delimiter handler of the configuration (if it extends AbstractConfiguration) or with a comma as delimiter otherwise.
     * This version of the method exists only for backwards compatibility reason.
     *
     * @param config Configuration object to convert
     * @return Properties created from the Configuration
     */","public static Properties getProperties(final Configuration config) {
        return getProperties((ImmutableConfiguration) config);
    }"
org.apache.commons.configuration2.ConfigurationConverter,getMap(final Configuration config),"/**
     * Convert a Configuration class into a Map class.
     *
     * @param config Configuration object to convert
     * @return Map created from the Configuration
     */","public static Map<Object, Object> getMap(final Configuration config) {
        return new ConfigurationMap(config);
    }"
org.apache.commons.configuration2.ConfigurationConverter,listToString(final List<?> list),"/**
     * Helper method for joining all elements of a list to a string using the default value separator.
     *
     * @param list the list
     * @return the resulting string
     */","private static String listToString(final List<?> list) {
        return StringUtils.join(list, DEFAULT_SEPARATOR);
    }"
org.apache.commons.configuration2.SystemConfiguration,void setSystemProperties(final String fileName),"/**
     * Sets system properties from a file specified by its file name. This is just a short cut for
     * {@code setSystemProperties(null, fileName)}.
     *
     * @param fileName The name of the property file.
     * @throws ConfigurationException if an error occurs.
     * @since 1.6
     */","public static void setSystemProperties(final String fileName) throws ConfigurationException {
        setSystemProperties(null, fileName);
    }"
org.apache.commons.configuration2.SystemConfiguration,"void setSystemProperties(final String basePath, final String fileName)","/**
     * Sets system properties from a file specified using its base path and file name. The file can either be a properties
     * file or an XML properties file. It is loaded, and all properties it contains are added to system properties.
     *
     * @param basePath The base path to look for the property file.
     * @param fileName The name of the property file.
     * @throws ConfigurationException if an error occurs.
     * @since 1.6
     */","public static void setSystemProperties(final String basePath, final String fileName) throws ConfigurationException {
        final FileBasedConfiguration config = fileName.endsWith("".xml"") ? new XMLPropertiesConfiguration() : new PropertiesConfiguration();

        final FileHandler handler = new FileHandler(config);
        handler.setBasePath(basePath);
        handler.setFileName(fileName);
        handler.load();
        setSystemProperties(config);
    }"
org.apache.commons.configuration2.SystemConfiguration,void setSystemProperties(final Configuration systemConfig),"/**
     * Set System properties from a configuration object.
     *
     * @param systemConfig The configuration containing the properties to be set.
     * @since 1.6
     */","public static void setSystemProperties(final Configuration systemConfig) {
        final Iterator<String> iter = systemConfig.getKeys();
        while (iter.hasNext()) {
            final String key = iter.next();
            final String value = (String) systemConfig.getProperty(key);
            if (LOG.isDebugEnabled()) {
                LOG.debug(""Setting system property "" + key + "" to "" + value);
            }
            System.setProperty(key, value);
        }
    }"
org.apache.commons.configuration2.SystemConfiguration,getKeysInternal(),"/**
     * {@inheritDoc} This implementation returns a snapshot of the keys in the system properties. If another thread modifies
     * system properties concurrently, these changes are not reflected by the iterator returned by this method.
     */","@Override
    protected Iterator<String> getKeysInternal() {
        return System.getProperties().stringPropertyNames().iterator();
    }"
org.apache.commons.configuration2.ConfigurationLookup,getConfiguration(),"/**
     * Returns the {@code ImmutableConfiguration} used by this object.
     *
     * @return the associated {@code ImmutableConfiguration}
     */","public ImmutableConfiguration getConfiguration() {
        return configuration;
    }"
org.apache.commons.configuration2.ConfigurationLookup,lookup(final String variable),"/**
     * {@inheritDoc} This implementation calls {@code getProperty()} on the associated configuration. The return value is
     * directly returned. Note that this may be a complex object, e.g. a collection or an array.
     */","@Override
    public Object lookup(final String variable) {
        return getConfiguration().getProperty(variable);
    }"
org.apache.commons.configuration2.JSONConfiguration,void read(final Reader in),,"@Override
    public void read(final Reader in) throws ConfigurationException {
        try {
            load(mapper.readValue(in, this.type));
        } catch (final Exception e) {
            rethrowException(e);
        }
    }"
org.apache.commons.configuration2.JSONConfiguration,void write(final Writer out),,"@Override
    public void write(final Writer out) throws ConfigurationException, IOException {
        this.mapper.writer().writeValue(out, constructMap(this.getNodeModel().getNodeHandler().getRootNode()));
    }"
org.apache.commons.configuration2.JSONConfiguration,void read(final InputStream in),"/**
     * Loads the configuration from the given input stream.
     *
     * @param in the input stream
     * @throws ConfigurationException if an error occurs
     */","@Override
    public void read(final InputStream in) throws ConfigurationException {
        try {
            load(mapper.readValue(in, this.type));
        } catch (final Exception e) {
            rethrowException(e);
        }
    }"
org.apache.commons.configuration2.JNDIConfiguration,"void recursiveGetKeys(final Set<String> keys, final Context context, final String prefix, final Set<Context> processedCtx)","/**
     * This method recursive traverse the JNDI tree, looking for Context objects. When it finds them, it traverses them as
     * well. Otherwise it just adds the values to the list of keys found.
     *
     * @param keys All the keys that have been found.
     * @param context The parent context
     * @param prefix What prefix we are building on.
     * @param processedCtx a set with the so far processed objects
     * @throws NamingException If JNDI has an issue.
     */","private void recursiveGetKeys(final Set<String> keys, final Context context, final String prefix, final Set<Context> processedCtx) throws NamingException {
        processedCtx.add(context);
        NamingEnumeration<NameClassPair> elements = null;

        try {
            elements = context.list("""");

            // iterates through the context's elements
            while (elements.hasMore()) {
                final NameClassPair nameClassPair = elements.next();
                final String name = nameClassPair.getName();
                final Object object = context.lookup(name);

                // build the key
                final StringBuilder keyBuilder = new StringBuilder();
                keyBuilder.append(prefix);
                if (keyBuilder.length() > 0) {
                    keyBuilder.append(""."");
                }
                keyBuilder.append(name);

                if (object instanceof Context) {
                    // add the keys of the sub context
                    final Context subcontext = (Context) object;
                    if (!processedCtx.contains(subcontext)) {
                        recursiveGetKeys(keys, subcontext, keyBuilder.toString(), processedCtx);
                    }
                } else {
                    // add the key
                    keys.add(keyBuilder.toString());
                }
            }
        } finally {
            // close the enumeration
            if (elements != null) {
                elements.close();
            }
        }
    }"
org.apache.commons.configuration2.JNDIConfiguration,getKeysInternal(),"/**
     * Returns an iterator with all property keys stored in this configuration.
     *
     * @return an iterator with all keys
     */","@Override
    protected Iterator<String> getKeysInternal() {
        return getKeysInternal("""");
    }"
org.apache.commons.configuration2.JNDIConfiguration,getKeysInternal(final String prefix),"/**
     * Returns an iterator with all property keys starting with the given prefix.
     *
     * @param prefix the prefix
     * @return an iterator with the selected keys
     */","@Override
    protected Iterator<String> getKeysInternal(final String prefix) {
        // build the path
        final String[] splitPath = StringUtils.split(prefix, ""."");

        final List<String> path = Arrays.asList(splitPath);

        try {
            // find the context matching the specified path
            final Context context = getContext(path, getBaseContext());

            // return all the keys under the context found
            final Set<String> keys = new HashSet<>();
            if (context != null) {
                recursiveGetKeys(keys, context, prefix, new HashSet<>());
            } else if (containsKey(prefix)) {
                // add the prefix if it matches exactly a property key
                keys.add(prefix);
            }

            return keys.iterator();
        } catch (final NameNotFoundException e) {
            // expected exception, no need to log it
            return new ArrayList<String>().iterator();
        } catch (final NamingException e) {
            fireError(ConfigurationErrorEvent.READ, ConfigurationErrorEvent.READ, null, null, e);
            return new ArrayList<String>().iterator();
        }
    }"
