classname,method,docstring,annotations,method_definition
org.asynchttpclient.oauth.OAuthSignatureCalculatorTest,void testGetWithRequestBuilder(),,,"@Test
  public void testGetWithRequestBuilder() throws UnsupportedEncodingException {
    StaticOAuthSignatureCalculator calc =
            new StaticOAuthSignatureCalculator(
                    new ConsumerKey(CONSUMER_KEY, CONSUMER_SECRET),
                    new RequestToken(TOKEN_KEY, TOKEN_SECRET),
                    NONCE,
                    TIMESTAMP);

    final Request req = get(""http://photos.example.net/photos"")
            .addQueryParam(""file"", ""vacation.jpg"")
            .addQueryParam(""size"", ""original"")
            .setSignatureCalculator(calc)
            .build();

    final List<Param> params = req.getQueryParams();
    assertEquals(params.size(), 2);

    // From the signature tester, the URL should look like:
    // normalized parameters:
    // file=vacation.jpg&oauth_consumer_key=dpf43f3p2l4k3l03&oauth_nonce=kllo9940pd9333jh&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1191242096&oauth_token=nnch734d00sl2jdk&oauth_version=1.0&size=original
    // signature base string:
    // GET&http%3A%2F%2Fphotos.example.net%2Fphotos&file%3Dvacation.jpg%26oauth_consumer_key%3Ddpf43f3p2l4k3l03%26oauth_nonce%3Dkllo9940pd9333jh%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1191242096%26oauth_token%3Dnnch734d00sl2jdk%26oauth_version%3D1.0%26size%3Doriginal
    // signature: tR3+Ty81lMeYAr/Fid0kMTYa/WM=
    // Authorization header: OAuth
    // realm="""",oauth_version=""1.0"",oauth_consumer_key=""dpf43f3p2l4k3l03"",oauth_token=""nnch734d00sl2jdk"",oauth_timestamp=""1191242096"",oauth_nonce=""kllo9940pd9333jh"",oauth_signature_method=""HMAC-SHA1"",oauth_signature=""tR3%2BTy81lMeYAr%2FFid0kMTYa%2FWM%3D""

    String authHeader = req.getHeaders().get(AUTHORIZATION);
    Matcher m = Pattern.compile(""oauth_signature=\""(.+?)\"""").matcher(authHeader);
    assertEquals(m.find(), true);
    String encodedSig = m.group(1);
    String sig = URLDecoder.decode(encodedSig, ""UTF-8"");

    assertEquals(sig, ""tR3+Ty81lMeYAr/Fid0kMTYa/WM="");
    assertEquals(req.getUrl(), ""http://photos.example.net/photos?file=vacation.jpg&size=original"");
  }"
org.asynchttpclient.oauth.OAuthSignatureCalculatorTest,void testGetWithRequestBuilderAndQuery(),,,"@Test
  public void testGetWithRequestBuilderAndQuery() throws UnsupportedEncodingException {
    StaticOAuthSignatureCalculator calc = //
            new StaticOAuthSignatureCalculator(//
                    new ConsumerKey(CONSUMER_KEY, CONSUMER_SECRET),
                    new RequestToken(TOKEN_KEY, TOKEN_SECRET),
                    NONCE,
                    TIMESTAMP);

    final Request req = get(""http://photos.example.net/photos?file=vacation.jpg&size=original"")
            .setSignatureCalculator(calc)
            .build();

    final List<Param> params = req.getQueryParams();
    assertEquals(params.size(), 2);

    // From the signature tester, the URL should look like:
    // normalized parameters:
    // file=vacation.jpg&oauth_consumer_key=dpf43f3p2l4k3l03&oauth_nonce=kllo9940pd9333jh&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1191242096&oauth_token=nnch734d00sl2jdk&oauth_version=1.0&size=original
    // signature base string:
    // GET&http%3A%2F%2Fphotos.example.net%2Fphotos&file%3Dvacation.jpg%26oauth_consumer_key%3Ddpf43f3p2l4k3l03%26oauth_nonce%3Dkllo9940pd9333jh%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1191242096%26oauth_token%3Dnnch734d00sl2jdk%26oauth_version%3D1.0%26size%3Doriginal
    // signature: tR3+Ty81lMeYAr/Fid0kMTYa/WM=
    // Authorization header: OAuth
    // realm="""",oauth_version=""1.0"",oauth_consumer_key=""dpf43f3p2l4k3l03"",oauth_token=""nnch734d00sl2jdk"",oauth_timestamp=""1191242096"",oauth_nonce=""kllo9940pd9333jh"",oauth_signature_method=""HMAC-SHA1"",oauth_signature=""tR3%2BTy81lMeYAr%2FFid0kMTYa%2FWM%3D""

    String authHeader = req.getHeaders().get(AUTHORIZATION);
    Matcher m = Pattern.compile(""oauth_signature=\""(.+?)\"""").matcher(authHeader);
    assertTrue(m.find());
    String encodedSig = m.group(1);
    String sig = URLDecoder.decode(encodedSig, ""UTF-8"");

    assertEquals(sig, ""tR3+Ty81lMeYAr/Fid0kMTYa/WM="");
    assertEquals(req.getUrl(), ""http://photos.example.net/photos?file=vacation.jpg&size=original"");
    assertEquals(authHeader,""OAuth oauth_consumer_key=\""dpf43f3p2l4k3l03\"",oauth_token=\""nnch734d00sl2jdk\"",oauth_signature_method=\""HMAC-SHA1\"",oauth_signature=\""tR3%2BTy81lMeYAr%2FFid0kMTYa%2FWM%3D\"",oauth_timestamp=\""1191242096\"",oauth_nonce=\""kllo9940pd9333jh\"",oauth_version=\""1.0\"""");
  }"
org.asynchttpclient.oauth.OAuthSignatureCalculatorTest,void testWithNullRequestToken(),,,"@Test
  public void testWithNullRequestToken() throws NoSuchAlgorithmException {

    final Request request = get(""http://photos.example.net/photos?file=vacation.jpg&size=original"").build();

    String signatureBaseString = new OAuthSignatureCalculatorInstance()
            .signatureBaseString(//
                    new ConsumerKey(""9djdj82h48djs9d2"", CONSUMER_SECRET),
                    new RequestToken(null, null),
                    request.getUri(),
                    request.getMethod(),
                    request.getFormParams(),
                    request.getQueryParams(),
                    137131201,
                    Utf8UrlEncoder.percentEncodeQueryElement(""ZLc92RAkooZcIO/0cctl0Q=="")).toString();

    assertEquals(signatureBaseString,""GET&"" + ""http%3A%2F%2Fphotos.example.net%2Fphotos&file%3Dvacation.jpg%26"" + ""oauth_consumer_key%3D9djdj82h48djs9d2%26"" + ""oauth_nonce%3DZLc92RAkooZcIO%252F0cctl0Q%253D%253D%26"" + ""oauth_signature_method%3DHMAC-SHA1%26"" + ""oauth_timestamp%3D137131201%26"" + ""oauth_version%3D1.0%26size%3Doriginal"");
  }"
org.asynchttpclient.oauth.OAuthSignatureCalculatorTest,void testWithStarQueryParameterValue(),,,"@Test
  public void testWithStarQueryParameterValue() throws NoSuchAlgorithmException {
    final Request request = get(""http://term.ie/oauth/example/request_token.php?testvalue=*"").build();

    String signatureBaseString = new OAuthSignatureCalculatorInstance()
            .signatureBaseString(
                    new ConsumerKey(""key"", ""secret""),
                    new RequestToken(null, null),
                    request.getUri(),
                    request.getMethod(),
                    request.getFormParams(),
                    request.getQueryParams(),
                    1469019732,
                    ""6ad17f97334700f3ec2df0631d5b7511"").toString();

    assertEquals(signatureBaseString,""GET&"" + ""http%3A%2F%2Fterm.ie%2Foauth%2Fexample%2Frequest_token.php&"" + ""oauth_consumer_key%3Dkey%26"" + ""oauth_nonce%3D6ad17f97334700f3ec2df0631d5b7511%26"" + ""oauth_signature_method%3DHMAC-SHA1%26"" + ""oauth_timestamp%3D1469019732%26"" + ""oauth_version%3D1.0%26"" + ""testvalue%3D%252A"");
  }"
org.asynchttpclient.oauth.OAuthSignatureCalculatorTest,void testSignatureGenerationWithAsteriskInPath(),,,"@Test
  public void testSignatureGenerationWithAsteriskInPath() throws InvalidKeyException, NoSuchAlgorithmException {
    ConsumerKey consumerKey = new ConsumerKey(""key"", ""secret"");
    RequestToken requestToken = new RequestToken(null, null);
    String nonce = ""6ad17f97334700f3ec2df0631d5b7511"";
    long timestamp = 1469019732;

    final Request request = get(""http://example.com/oauth/example/*path/wi*th/asterisks*"").build();

    String expectedSignature = ""cswi/v3ZqhVkTyy5MGqW841BxDA="";
    String actualSignature = new OAuthSignatureCalculatorInstance().computeSignature(
      consumerKey,
      requestToken,
      request.getUri(),
      request.getMethod(),
      request.getFormParams(),
      request.getQueryParams(),
      timestamp,
      nonce);
    assertEquals(actualSignature, expectedSignature);

    String generatedAuthHeader = new OAuthSignatureCalculatorInstance().computeAuthorizationHeader(consumerKey, requestToken, actualSignature, timestamp, nonce);
    assertTrue(generatedAuthHeader.contains(""oauth_signature=\""cswi%2Fv3ZqhVkTyy5MGqW841BxDA%3D\""""));
  }"
org.asynchttpclient.oauth.OAuthSignatureCalculatorTest,void testPercentEncodeKeyValues(),,,"@Test
  public void testPercentEncodeKeyValues() {
    // see https://github.com/AsyncHttpClient/async-http-client/issues/1415
    String keyValue = ""\u3b05\u000c\u375b"";

    ConsumerKey consumer = new ConsumerKey(keyValue, ""secret"");
    RequestToken reqToken = new RequestToken(keyValue, ""secret"");
    OAuthSignatureCalculator calc = new OAuthSignatureCalculator(consumer, reqToken);

    RequestBuilder reqBuilder = new RequestBuilder()
            .setUrl(""https://api.dropbox.com/1/oauth/access_token?oauth_token=%EC%AD%AE%E3%AC%82%EC%BE%B8%E7%9C%9A%E8%BD%BD%E1%94%A5%E8%AD%AF%E8%98%93%E0%B9%99%E5%9E%96%EF%92%A2%EA%BC%97%EA%90%B0%E4%8A%91%E8%97%BF%EF%A8%BB%E5%B5%B1%DA%98%E2%90%87%E2%96%96%EE%B5%B5%E7%B9%AD%E9%AD%87%E3%BE%93%E5%AF%92%EE%BC%8F%E3%A0%B2%E8%A9%AB%E1%8B%97%EC%BF%80%EA%8F%AE%ED%87%B0%E5%97%B7%E9%97%BF%E8%BF%87%E6%81%A3%E5%BB%A1%EC%86%92%E8%92%81%E2%B9%94%EB%B6%86%E9%AE%8A%E6%94%B0%EE%AC%B5%E6%A0%99%EB%8B%AD%EB%BA%81%E7%89%9F%E5%B3%B7%EA%9D%B7%EC%A4%9C%E0%BC%BA%EB%BB%B9%ED%84%A9%E8%A5%B9%E8%AF%A0%E3%AC%85%0C%E3%9D%9B%E8%B9%8B%E6%BF%8C%EB%91%98%E7%8B%B3%E7%BB%A8%E2%A7%BB%E6%A3%84%E1%AB%B2%E8%8D%93%E4%BF%98%E9%B9%B9%EF%9A%8B%E8%A5%93"");
    Request req = reqBuilder.build();

    calc.calculateAndAddSignature(req, reqBuilder);
  }"
org.asynchttpclient.oauth.StaticOAuthSignatureCalculator,"void calculateAndAddSignature(Request request, RequestBuilderBase<?> requestBuilder)",,,"@Override
  public void calculateAndAddSignature(Request request, RequestBuilderBase<?> requestBuilder) {
    try {
      String authorization = new OAuthSignatureCalculatorInstance().computeAuthorizationHeader(
        consumerKey,
        requestToken,
        request.getUri(),
        request.getMethod(),
        request.getFormParams(),
        request.getQueryParams(),
        timestamp,
        nonce);
      requestBuilder.setHeader(HttpHeaderNames.AUTHORIZATION, authorization);
    } catch (InvalidKeyException | NoSuchAlgorithmException e) {
      throw new IllegalArgumentException(e);
    }
  }"
org.asynchttpclient.ws.CloseCodeReasonMessageTest,void onCloseWithCode(),,@Test(timeOut = 60000),"@Test(timeOut = 60000)
  public void onCloseWithCode() throws Exception {
    try (AsyncHttpClient c = asyncHttpClient()) {
      final CountDownLatch latch = new CountDownLatch(1);
      final AtomicReference<String> text = new AtomicReference<>("""");

      WebSocket websocket = c.prepareGet(getTargetUrl()).execute(new WebSocketUpgradeHandler.Builder().addWebSocketListener(new Listener(latch, text)).build()).get();

      websocket.sendCloseFrame();

      latch.await();
      assertTrue(text.get().startsWith(""1000""), ""Expected a 1000 code but got "" + text.get());
    }
  }"
org.asynchttpclient.ws.CloseCodeReasonMessageTest,void onCloseWithCodeServerClose(),,@Test(timeOut = 60000),"@Test(timeOut = 60000)
  public void onCloseWithCodeServerClose() throws Exception {
    try (AsyncHttpClient c = asyncHttpClient()) {
      final CountDownLatch latch = new CountDownLatch(1);
      final AtomicReference<String> text = new AtomicReference<>("""");

      c.prepareGet(getTargetUrl()).execute(new WebSocketUpgradeHandler.Builder().addWebSocketListener(new Listener(latch, text)).build()).get();

      latch.await();
      // used to be correct 001-Idle Timeout prior to Jetty 9.4.15...
      assertEquals(text.get(), ""1000-"");
    }
  }"
org.asynchttpclient.ws.CloseCodeReasonMessageTest,void getWebSocketThrowsException(),,"@Test(groups = ""online"", timeOut = 60000, expectedExceptions = ExecutionException.class)","@Test(groups = ""online"", timeOut = 60000, expectedExceptions = ExecutionException.class)
  public void getWebSocketThrowsException() throws Throwable {
    final CountDownLatch latch = new CountDownLatch(1);
    try (AsyncHttpClient client = asyncHttpClient()) {
      client.prepareGet(""http://apache.org"").execute(new WebSocketUpgradeHandler.Builder().addWebSocketListener(new WebSocketListener() {

        @Override
        public void onOpen(WebSocket websocket) {
        }

        @Override
        public void onClose(WebSocket websocket, int code, String reason) {
        }

        @Override
        public void onError(Throwable t) {
          latch.countDown();
        }
      }).build()).get();
    }

    latch.await();
  }"
org.asynchttpclient.ws.CloseCodeReasonMessageTest,void onOpen(WebSocket websocket),,,"@Override
        public void onOpen(WebSocket websocket) {
        }"
org.asynchttpclient.ws.CloseCodeReasonMessageTest,"void onClose(WebSocket websocket, int code, String reason)",,,"@Override
        public void onClose(WebSocket websocket, int code, String reason) {
        }"
org.asynchttpclient.ws.CloseCodeReasonMessageTest,void onError(Throwable t),,,"@Override
        public void onError(Throwable t) {
          latch.countDown();
        }"
org.asynchttpclient.ws.CloseCodeReasonMessageTest,void wrongStatusCode(),,"@Test(groups = ""online"", timeOut = 60000, expectedExceptions = IllegalArgumentException.class)","@Test(groups = ""online"", timeOut = 60000, expectedExceptions = IllegalArgumentException.class)
  public void wrongStatusCode() throws Throwable {
    try (AsyncHttpClient client = asyncHttpClient()) {
      final CountDownLatch latch = new CountDownLatch(1);
      final AtomicReference<Throwable> throwable = new AtomicReference<>();

      client.prepareGet(""http://apache.org"").execute(new WebSocketUpgradeHandler.Builder().addWebSocketListener(new WebSocketListener() {

        @Override
        public void onOpen(org.asynchttpclient.ws.WebSocket websocket) {
        }

        @Override
        public void onClose(WebSocket websocket, int code, String reason) {
        }

        @Override
        public void onError(Throwable t) {
          throwable.set(t);
          latch.countDown();
        }
      }).build());

      latch.await();
      assertNotNull(throwable.get());
      throw throwable.get();
    }
  }"
org.asynchttpclient.ws.CloseCodeReasonMessageTest,void onOpen(org.asynchttpclient.ws.WebSocket websocket),,,"@Override
        public void onOpen(org.asynchttpclient.ws.WebSocket websocket) {
        }"
org.asynchttpclient.ws.CloseCodeReasonMessageTest,"void onClose(WebSocket websocket, int code, String reason)",,,"@Override
        public void onClose(WebSocket websocket, int code, String reason) {
        }"
org.asynchttpclient.ws.CloseCodeReasonMessageTest,void onError(Throwable t),,,"@Override
        public void onError(Throwable t) {
          throwable.set(t);
          latch.countDown();
        }"
org.asynchttpclient.ws.CloseCodeReasonMessageTest,void wrongProtocolCode(),,"@Test(groups = ""online"", timeOut = 60000, expectedExceptions = IOException.class)","@Test(groups = ""online"", timeOut = 60000, expectedExceptions = IOException.class)
  public void wrongProtocolCode() throws Throwable {
    try (AsyncHttpClient c = asyncHttpClient()) {
      final CountDownLatch latch = new CountDownLatch(1);
      final AtomicReference<Throwable> throwable = new AtomicReference<>();

      c.prepareGet(""ws://www.google.com"").execute(new WebSocketUpgradeHandler.Builder().addWebSocketListener(new WebSocketListener() {

        @Override
        public void onOpen(WebSocket websocket) {
        }

        @Override
        public void onClose(WebSocket websocket, int code, String reason) {
        }

        @Override
        public void onError(Throwable t) {
          throwable.set(t);
          latch.countDown();
        }
      }).build());

      latch.await();
      assertNotNull(throwable.get());
      throw throwable.get();
    }
  }"
org.asynchttpclient.ws.CloseCodeReasonMessageTest,void onOpen(WebSocket websocket),,,"@Override
        public void onOpen(WebSocket websocket) {
        }"
org.asynchttpclient.ws.CloseCodeReasonMessageTest,"void onClose(WebSocket websocket, int code, String reason)",,,"@Override
        public void onClose(WebSocket websocket, int code, String reason) {
        }"
org.asynchttpclient.ws.CloseCodeReasonMessageTest,void onError(Throwable t),,,"@Override
        public void onError(Throwable t) {
          throwable.set(t);
          latch.countDown();
        }"
org.asynchttpclient.ws.CloseCodeReasonMessageTest.Listener,void onOpen(WebSocket websocket),,,"@Override
    public void onOpen(WebSocket websocket) {
    }"
org.asynchttpclient.ws.CloseCodeReasonMessageTest.Listener,"void onClose(WebSocket websocket, int code, String reason)",,,"@Override
    public void onClose(WebSocket websocket, int code, String reason) {
      text.set(code + ""-"" + reason);
      latch.countDown();
    }"
org.asynchttpclient.ws.CloseCodeReasonMessageTest.Listener,void onError(Throwable t),,,"@Override
    public void onError(Throwable t) {
      t.printStackTrace();
      latch.countDown();
    }"
org.asynchttpclient.ws.ByteMessageTest,void echoByte0(boolean enableCompression),,,"private void echoByte0(boolean enableCompression) throws Exception {
    try (AsyncHttpClient c = asyncHttpClient(config().setEnablewebSocketCompression(enableCompression))) {
      final CountDownLatch latch = new CountDownLatch(1);
      final AtomicReference<byte[]> receivedBytes = new AtomicReference<>(new byte[0]);

      WebSocket websocket = c.prepareGet(getTargetUrl()).execute(new WebSocketUpgradeHandler.Builder().addWebSocketListener(new WebSocketListener() {

        @Override
        public void onOpen(WebSocket websocket) {
        }

        @Override
        public void onClose(WebSocket websocket, int code, String reason) {
          latch.countDown();
        }

        @Override
        public void onError(Throwable t) {
          t.printStackTrace();
          latch.countDown();
        }

        @Override
        public void onBinaryFrame(byte[] frame, boolean finalFragment, int rsv) {
          receivedBytes.set(frame);
          latch.countDown();
        }
      }).build()).get();

      websocket.sendBinaryFrame(ECHO_BYTES);

      latch.await();
      assertEquals(receivedBytes.get(), ECHO_BYTES);
    }
  }"
org.asynchttpclient.ws.ByteMessageTest,void onOpen(WebSocket websocket),,,"@Override
        public void onOpen(WebSocket websocket) {
        }"
org.asynchttpclient.ws.ByteMessageTest,"void onClose(WebSocket websocket, int code, String reason)",,,"@Override
        public void onClose(WebSocket websocket, int code, String reason) {
          latch.countDown();
        }"
org.asynchttpclient.ws.ByteMessageTest,void onError(Throwable t),,,"@Override
        public void onError(Throwable t) {
          t.printStackTrace();
          latch.countDown();
        }"
org.asynchttpclient.ws.ByteMessageTest,"void onBinaryFrame(byte[] frame, boolean finalFragment, int rsv)",,,"@Override
        public void onBinaryFrame(byte[] frame, boolean finalFragment, int rsv) {
          receivedBytes.set(frame);
          latch.countDown();
        }"
org.asynchttpclient.ws.ByteMessageTest,void echoByte(),,,"@Test
  public void echoByte() throws Exception {
    echoByte0(false);
  }"
org.asynchttpclient.ws.ByteMessageTest,void echoByteCompressed(),,,"@Test
  public void echoByteCompressed() throws Exception {
    echoByte0(true);
  }"
org.asynchttpclient.ws.ByteMessageTest,void echoTwoMessagesTest(),,,"@Test
  public void echoTwoMessagesTest() throws Exception {
    try (AsyncHttpClient c = asyncHttpClient()) {
      final CountDownLatch latch = new CountDownLatch(2);
      final AtomicReference<byte[]> text = new AtomicReference<>(null);

      WebSocket websocket = c.prepareGet(getTargetUrl()).execute(new WebSocketUpgradeHandler.Builder().addWebSocketListener(new WebSocketListener() {

        @Override
        public void onOpen(WebSocket websocket) {
        }

        @Override
        public void onClose(WebSocket websocket, int code, String reason) {
          latch.countDown();
        }

        @Override
        public void onError(Throwable t) {
          t.printStackTrace();
          latch.countDown();
        }

        @Override
        public void onBinaryFrame(byte[] frame, boolean finalFragment, int rsv) {
          if (text.get() == null) {
            text.set(frame);
          } else {
            byte[] n = new byte[text.get().length + frame.length];
            System.arraycopy(text.get(), 0, n, 0, text.get().length);
            System.arraycopy(frame, 0, n, text.get().length, frame.length);
            text.set(n);
          }
          latch.countDown();
        }

      }).build()).get();

      websocket.sendBinaryFrame(ECHO_BYTES);
      websocket.sendBinaryFrame(ECHO_BYTES);

      latch.await();
      assertEquals(text.get(), ""ECHOECHO"".getBytes());
    }
  }"
org.asynchttpclient.ws.ByteMessageTest,void onOpen(WebSocket websocket),,,"@Override
        public void onOpen(WebSocket websocket) {
        }"
org.asynchttpclient.ws.ByteMessageTest,"void onClose(WebSocket websocket, int code, String reason)",,,"@Override
        public void onClose(WebSocket websocket, int code, String reason) {
          latch.countDown();
        }"
org.asynchttpclient.ws.ByteMessageTest,void onError(Throwable t),,,"@Override
        public void onError(Throwable t) {
          t.printStackTrace();
          latch.countDown();
        }"
org.asynchttpclient.ws.ByteMessageTest,"void onBinaryFrame(byte[] frame, boolean finalFragment, int rsv)",,,"@Override
        public void onBinaryFrame(byte[] frame, boolean finalFragment, int rsv) {
          if (text.get() == null) {
            text.set(frame);
          } else {
            byte[] n = new byte[text.get().length + frame.length];
            System.arraycopy(text.get(), 0, n, 0, text.get().length);
            System.arraycopy(frame, 0, n, text.get().length, frame.length);
            text.set(n);
          }
          latch.countDown();
        }"
org.asynchttpclient.ws.ByteMessageTest,void echoOnOpenMessagesTest(),,,"@Test
  public void echoOnOpenMessagesTest() throws Exception {
    try (AsyncHttpClient c = asyncHttpClient()) {
      final CountDownLatch latch = new CountDownLatch(2);
      final AtomicReference<byte[]> text = new AtomicReference<>(null);

      c.prepareGet(getTargetUrl()).execute(new WebSocketUpgradeHandler.Builder().addWebSocketListener(new WebSocketListener() {

        @Override
        public void onOpen(WebSocket websocket) {
          websocket.sendBinaryFrame(ECHO_BYTES);
          websocket.sendBinaryFrame(ECHO_BYTES);
        }

        @Override
        public void onClose(WebSocket websocket, int code, String reason) {
          latch.countDown();
        }

        @Override
        public void onError(Throwable t) {
          t.printStackTrace();
          latch.countDown();
        }

        @Override
        public void onBinaryFrame(byte[] frame, boolean finalFragment, int rsv) {
          if (text.get() == null) {
            text.set(frame);
          } else {
            byte[] n = new byte[text.get().length + frame.length];
            System.arraycopy(text.get(), 0, n, 0, text.get().length);
            System.arraycopy(frame, 0, n, text.get().length, frame.length);
            text.set(n);
          }
          latch.countDown();
        }

      }).build()).get();

      latch.await();
      assertEquals(text.get(), ""ECHOECHO"".getBytes());
    }
  }"
org.asynchttpclient.ws.ByteMessageTest,void onOpen(WebSocket websocket),,,"@Override
        public void onOpen(WebSocket websocket) {
          websocket.sendBinaryFrame(ECHO_BYTES);
          websocket.sendBinaryFrame(ECHO_BYTES);
        }"
org.asynchttpclient.ws.ByteMessageTest,"void onClose(WebSocket websocket, int code, String reason)",,,"@Override
        public void onClose(WebSocket websocket, int code, String reason) {
          latch.countDown();
        }"
org.asynchttpclient.ws.ByteMessageTest,void onError(Throwable t),,,"@Override
        public void onError(Throwable t) {
          t.printStackTrace();
          latch.countDown();
        }"
org.asynchttpclient.ws.ByteMessageTest,"void onBinaryFrame(byte[] frame, boolean finalFragment, int rsv)",,,"@Override
        public void onBinaryFrame(byte[] frame, boolean finalFragment, int rsv) {
          if (text.get() == null) {
            text.set(frame);
          } else {
            byte[] n = new byte[text.get().length + frame.length];
            System.arraycopy(text.get(), 0, n, 0, text.get().length);
            System.arraycopy(frame, 0, n, text.get().length, frame.length);
            text.set(n);
          }
          latch.countDown();
        }"
org.asynchttpclient.ws.ByteMessageTest,void echoFragments(),,,"@Test
  public void echoFragments() throws Exception {
    try (AsyncHttpClient c = asyncHttpClient()) {
      final CountDownLatch latch = new CountDownLatch(1);
      final AtomicReference<byte[]> text = new AtomicReference<>(null);

      WebSocket websocket = c.prepareGet(getTargetUrl()).execute(new WebSocketUpgradeHandler.Builder().addWebSocketListener(new WebSocketListener() {

        @Override
        public void onOpen(WebSocket websocket) {
        }

        @Override
        public void onClose(WebSocket websocket, int code, String reason) {
          latch.countDown();
        }

        @Override
        public void onError(Throwable t) {
          t.printStackTrace();
          latch.countDown();
        }

        @Override
        public void onBinaryFrame(byte[] frame, boolean finalFragment, int rsv) {
          if (text.get() == null) {
            text.set(frame);
          } else {
            byte[] n = new byte[text.get().length + frame.length];
            System.arraycopy(text.get(), 0, n, 0, text.get().length);
            System.arraycopy(frame, 0, n, text.get().length, frame.length);
            text.set(n);
          }
          latch.countDown();
        }

      }).build()).get();
      websocket.sendBinaryFrame(ECHO_BYTES, false, 0);
      websocket.sendContinuationFrame(ECHO_BYTES, true, 0);
      latch.await();
      assertEquals(text.get(), ""ECHOECHO"".getBytes());
    }
  }"
org.asynchttpclient.ws.ByteMessageTest,void onOpen(WebSocket websocket),,,"@Override
        public void onOpen(WebSocket websocket) {
        }"
org.asynchttpclient.ws.ByteMessageTest,"void onClose(WebSocket websocket, int code, String reason)",,,"@Override
        public void onClose(WebSocket websocket, int code, String reason) {
          latch.countDown();
        }"
org.asynchttpclient.ws.ByteMessageTest,void onError(Throwable t),,,"@Override
        public void onError(Throwable t) {
          t.printStackTrace();
          latch.countDown();
        }"
org.asynchttpclient.ws.ByteMessageTest,"void onBinaryFrame(byte[] frame, boolean finalFragment, int rsv)",,,"@Override
        public void onBinaryFrame(byte[] frame, boolean finalFragment, int rsv) {
          if (text.get() == null) {
            text.set(frame);
          } else {
            byte[] n = new byte[text.get().length + frame.length];
            System.arraycopy(text.get(), 0, n, 0, text.get().length);
            System.arraycopy(frame, 0, n, text.get().length, frame.length);
            text.set(n);
          }
          latch.countDown();
        }"
org.asynchttpclient.ws.TextMessageTest,void onOpen(),,@Test(timeOut = 60000),"@Test(timeOut = 60000)
  public void onOpen() throws Exception {
    try (AsyncHttpClient c = asyncHttpClient()) {
      final CountDownLatch latch = new CountDownLatch(1);
      final AtomicReference<String> text = new AtomicReference<>("""");

      c.prepareGet(getTargetUrl()).execute(new WebSocketUpgradeHandler.Builder().addWebSocketListener(new WebSocketListener() {

        @Override
        public void onOpen(WebSocket websocket) {
          text.set(""OnOpen"");
          latch.countDown();
        }

        @Override
        public void onClose(WebSocket websocket, int code, String reason) {
        }

        @Override
        public void onError(Throwable t) {
          t.printStackTrace();
          latch.countDown();
        }
      }).build()).get();

      latch.await();
      assertEquals(text.get(), ""OnOpen"");
    }
  }"
org.asynchttpclient.ws.TextMessageTest,void onOpen(WebSocket websocket),,,"@Override
        public void onOpen(WebSocket websocket) {
          text.set(""OnOpen"");
          latch.countDown();
        }"
org.asynchttpclient.ws.TextMessageTest,"void onClose(WebSocket websocket, int code, String reason)",,,"@Override
        public void onClose(WebSocket websocket, int code, String reason) {
        }"
org.asynchttpclient.ws.TextMessageTest,void onError(Throwable t),,,"@Override
        public void onError(Throwable t) {
          t.printStackTrace();
          latch.countDown();
        }"
org.asynchttpclient.ws.TextMessageTest,void onEmptyListenerTest(),,@Test(timeOut = 60000),"@Test(timeOut = 60000)
  public void onEmptyListenerTest() throws Exception {
    try (AsyncHttpClient c = asyncHttpClient()) {
      WebSocket websocket = null;
      try {
        websocket = c.prepareGet(getTargetUrl()).execute(new WebSocketUpgradeHandler.Builder().build()).get();
      } catch (Throwable t) {
        fail();
      }
      assertTrue(websocket != null);
    }
  }"
org.asynchttpclient.ws.TextMessageTest,void onFailureTest(),,"@Test(timeOut = 60000, expectedExceptions = {UnknownHostException.class, ConnectException.class})","@Test(timeOut = 60000, expectedExceptions = {UnknownHostException.class, ConnectException.class})
  public void onFailureTest() throws Throwable {
    try (AsyncHttpClient c = asyncHttpClient()) {
      c.prepareGet(""ws://abcdefg"").execute(new WebSocketUpgradeHandler.Builder().build()).get();
    } catch (ExecutionException e) {

      String expectedMessage = ""DNS name not found"";
      assertTrue(e.getCause().toString().contains(expectedMessage));
      throw e.getCause();
    }
  }"
org.asynchttpclient.ws.TextMessageTest,void onTimeoutCloseTest(),,@Test(timeOut = 60000),"@Test(timeOut = 60000)
  public void onTimeoutCloseTest() throws Exception {
    try (AsyncHttpClient c = asyncHttpClient()) {
      final CountDownLatch latch = new CountDownLatch(1);
      final AtomicReference<String> text = new AtomicReference<>("""");

      c.prepareGet(getTargetUrl()).execute(new WebSocketUpgradeHandler.Builder().addWebSocketListener(new WebSocketListener() {

        @Override
        public void onOpen(WebSocket websocket) {
        }

        @Override
        public void onClose(WebSocket websocket, int code, String reason) {
          text.set(""OnClose"");
          latch.countDown();
        }

        @Override
        public void onError(Throwable t) {
          t.printStackTrace();
          latch.countDown();
        }
      }).build()).get();

      latch.await();
      assertEquals(text.get(), ""OnClose"");
    }
  }"
org.asynchttpclient.ws.TextMessageTest,void onOpen(WebSocket websocket),,,"@Override
        public void onOpen(WebSocket websocket) {
        }"
