focal_method,test_prefix,docstring
"    public static void printThread(final Article article) {
        printThread(article, 0, System.out);
    }","  public void test28()  throws Throwable  {
      Article article0 = new Article();
      Object[] objectArray0 = new Object[4];
      Article article1 = new Article();
      article0.next = article0;
      objectArray0[0] = (Object) article0;
      objectArray0[1] = (Object) article0;
      objectArray0[2] = (Object) article0;
      article0.next.setArticleId("""");
      objectArray0[3] = (Object) ""-0jqD~]cuzpX"";
      article0.kid = article0;
      article0.setNext(article0);
      article0.getArticleId();
      // Undeclared exception!
      Article.printThread(article0);
  }","/**
     * Recursive method that traverses a pre-threaded graph (or tree)
     * of connected Article objects and prints them out.
     * @param article the root of the article 'tree'
     * @since 3.4
     */"
"    public String simplifiedSubject() {
        if(simplifiedSubject == null) {
            simplifySubject();
        }
        return simplifiedSubject;
    }","  public void test29()  throws Throwable  {
      Article article0 = new Article();
      Article article1 = new Article();
      FileSystemHandling.setPermissions((EvoSuiteFile) null, true, false, false);
      Object[] objectArray0 = new Object[4];
      objectArray0[0] = (Object) article0;
      objectArray0[1] = (Object) article0;
      objectArray0[2] = (Object) article1;
      article0.kid = article0;
      MockFile mockFile0 = new MockFile(""hzT^iWiS7"", ""-0jqD~]cuzpX"");
      File file0 = MockFile.createTempFile(""-0jqD~]cuzpX"", ""pxw_S`+m/\""VH"", (File) mockFile0);
      MockPrintStream mockPrintStream0 = new MockPrintStream(file0);
      BufferedOutputStream bufferedOutputStream0 = new BufferedOutputStream(mockPrintStream0);
      article1.messageThreadReferences();
      MockPrintStream mockPrintStream1 = new MockPrintStream(bufferedOutputStream0);
      Article.printThread(article1, (-78), (PrintStream) mockPrintStream1);
      article0.setNext(article1);
      Threadable threadable0 = article0.kid.kid.makeDummy();
      article0.getArticleId();
      article0.kid.setChild(threadable0);
      Article.printThread(article0);
      article0.kid.toString();
      // Undeclared exception!
      try { 
        article1.simplifiedSubject();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.net.nntp.Article"", e);
      }
  }",
"    public String simplifiedSubject() {
        if(simplifiedSubject == null) {
            simplifySubject();
        }
        return simplifiedSubject;
    }","  public void test30()  throws Throwable  {
      Article article0 = new Article();
      Article article1 = new Article();
      FileSystemHandling.setPermissions((EvoSuiteFile) null, true, false, false);
      Object[] objectArray0 = new Object[4];
      objectArray0[0] = (Object) article0;
      objectArray0[1] = (Object) article0;
      objectArray0[2] = (Object) article1;
      article0.kid = article0;
      article0.setNext(article1);
      Threadable threadable0 = article0.kid.kid.makeDummy();
      article0.kid.next.setSubject(""EOB"");
      article0.getArticleId();
      article0.kid.setChild(threadable0);
      Article.printThread(article0);
      article0.kid.toString();
      article1.simplifiedSubject();
  }",
"    public long getArticleNumberLong() {
        return articleNumber;
    }","  public void test31()  throws Throwable  {
      Article article0 = new Article();
      article0.getArticleId();
      article0.toString();
      article0.setSubject(""H"");
      Article article1 = (Article)article0.makeDummy();
      Article.printThread(article0);
      article0.getReferences();
      article1.getArticleNumberLong();
  }",
"    public String[] getReferences() {
        if (references == null) {
            return NetConstants.EMPTY_STRING_ARRAY;
        }
        return references.toArray(NetConstants.EMPTY_STRING_ARRAY);
    }","  public void test32()  throws Throwable  {
      Article article0 = new Article();
      article0.getArticleId();
      article0.addReference(""H"");
      article0.setSubject(""H"");
      article0.makeDummy();
      Article.printThread(article0);
      article0.getReferences();
  }","/**
     * Returns the MessageId references as an array of Strings
     * @return an array of message-ids
     */"
"    public static void printThread(final Article article) {
        printThread(article, 0, System.out);
    }","  public void test33()  throws Throwable  {
      Article article0 = new Article();
      Object[] objectArray0 = new Object[4];
      objectArray0[0] = (Object) article0;
      objectArray0[1] = (Object) article0;
      objectArray0[3] = (Object) """";
      article0.kid = article0;
      article0.setNext(article0);
      article0.kid.addReference("""");
      article0.kid.makeDummy();
      MockPrintStream mockPrintStream0 = new MockPrintStream(""org.apache.commons.net.nntp.Article"");
      PrintStream printStream0 = mockPrintStream0.append((CharSequence) ""-0jqD~]cuzpX"");
      // Undeclared exception!
      Article.printThread(article0, 83, printStream0);
  }","/**
     * Recursive method that traverses a pre-threaded graph (or tree)
     * of connected Article objects and prints them out.
     * @param article the root of the article 'tree'
     * @since 3.4
     */"
"    public String simplifiedSubject() {
        if(simplifiedSubject == null) {
            simplifySubject();
        }
        return simplifiedSubject;
    }","  public void test34()  throws Throwable  {
      Article article0 = new Article();
      article0.messageThreadReferences();
      Article article1 = new Article();
      article1.isDummy();
      article1.getDate();
      article1.subjectIsReply();
      // Undeclared exception!
      try { 
        article0.simplifiedSubject();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.net.nntp.Article"", e);
      }
  }",
"    public static void printThread(final Article article) {
        printThread(article, 0, System.out);
    }","  public void test35()  throws Throwable  {
      Article article0 = new Article();
      Article article1 = article0.kid;
      Object[] objectArray0 = new Object[4];
      objectArray0[0] = (Object) article0;
      objectArray0[1] = (Object) article0;
      objectArray0[2] = (Object) null;
      objectArray0[3] = (Object) """";
      article0.kid = article0;
      article0.setNext((Threadable) null);
      article0.getArticleId();
      // Undeclared exception!
      Article.printThread(article0);
  }","/**
     * Recursive method that traverses a pre-threaded graph (or tree)
     * of connected Article objects and prints them out.
     * @param article the root of the article 'tree'
     * @since 3.4
     */"
"    public void addReference(final String msgId) {
        if (msgId == null || msgId.isEmpty()) {
            return;
        }
        if (references == null) {
            references = new ArrayList<>();
        }
        isReply = true;
        Collections.addAll(references, msgId.split("" ""));
    }","  public void test36()  throws Throwable  {
      Article article0 = new Article();
      article0.messageThreadId();
      article0.setArticleId((String) null);
      article0.messageThreadReferences();
      Article article1 = new Article();
      int int0 = 1;
      article1.addReference((String) null);
      MockFileOutputStream mockFileOutputStream0 = null;
      try {
        mockFileOutputStream0 = new MockFileOutputStream((String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.io.File"", e);
      }
  }","/**
     * Adds a message-id to the list of messages that this message references (i.e. replies to)
     * @param msgId the message id to add
     */"
"    public int getArticleNumber() {
        return (int) articleNumber;
    }","  public void test37()  throws Throwable  {
      Article article0 = new Article();
      int int0 = article0.getArticleNumber();
      assertEquals((-1), int0);
}",
"    public String toString(){ // Useful for Eclipse debugging
        return articleNumber + "" "" +articleId + "" "" + subject;
    }","  public void test38()  throws Throwable  {
      Article article0 = new Article();
      article0.messageThreadId();
      article0.setArticleId((String) null);
      Locale locale0 = Locale.ITALIAN;
      String string0 = article0.toString();
      assertEquals(""-1 null null"", string0);
}",
"    public boolean subjectIsReply() {
        return isReply;
    }","  public void test39()  throws Throwable  {
      Article article0 = new Article();
      article0.getSubject();
      FileSystemHandling.appendStringToFile((EvoSuiteFile) null, """");
      FileSystemHandling fileSystemHandling0 = new FileSystemHandling();
      article0.getSubject();
      article0.subjectIsReply();
      int int0 = (-2159);
      MockFileOutputStream mockFileOutputStream0 = null;
      try {
        mockFileOutputStream0 = new MockFileOutputStream("""");
        fail(""Expecting exception: FileNotFoundException"");
      } catch(Throwable e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.evosuite.runtime.mock.java.io.MockFileOutputStream"", e);
      }
  }",
"    public int getArticleNumber() {
        return (int) articleNumber;
    }","  public void test40()  throws Throwable  {
      Locale locale0 = Locale.SIMPLIFIED_CHINESE;
      Object[] objectArray0 = new Object[3];
      Object object0 = new Object();
      byte[] byteArray0 = new byte[9];
      byteArray0[0] = (byte)111;
      byteArray0[1] = (byte)121;
      byteArray0[2] = (byte)3;
      byteArray0[3] = (byte)2;
      byteArray0[4] = (byte) (-76);
      byteArray0[5] = (byte)121;
      byteArray0[6] = (byte) (-97);
      byteArray0[7] = (byte)2;
      byteArray0[8] = (byte) (-97);
      objectArray0[0] = object0;
      objectArray0[2] = (Object) locale0;
      Article article0 = new Article();
      int int0 = article0.getArticleNumber();
      assertEquals((-1), int0);
}",
"    public long getArticleNumberLong() {
        return articleNumber;
    }","  public void test41()  throws Throwable  {
      Article article0 = new Article();
      article0.setArticleNumber(1297);
      Article.printThread(article0);
      Article.printThread(article0);
      article0.setSubject("""");
      article0.getReferences();
      article0.setArticleNumber(0L);
      article0.setFrom("""");
      article0.getFrom();
      Article.printThread(article0);
      article0.getReferences();
      Article.printThread(article0);
      article0.setArticleNumber(0);
      Article.printThread(article0);
      article0.getArticleId();
      assertEquals(0L, article0.getArticleNumberLong());
}",
"    public int getArticleNumber() {
        return (int) articleNumber;
    }","  public void test42()  throws Throwable  {
      Article article0 = new Article();
      article0.setArticleNumber(1297);
      Article.printThread(article0);
      Article.printThread(article0);
      article0.setSubject("""");
      article0.getReferences();
      article0.setArticleNumber(0L);
      article0.setFrom("""");
      article0.getFrom();
      Article.printThread(article0);
      article0.getReferences();
      Article.printThread(article0);
      article0.setArticleNumber(0);
      Article.printThread(article0);
      article0.getArticleId();
      article0.simplifiedSubject();
      article0.addReference("""");
      assertEquals(0, article0.getArticleNumber());
}",
"    public Article() {
        articleNumber = -1; // isDummy
    }","  public void test43()  throws Throwable  {
      Article article0 = new Article();
      article0.getSubject();
      article0.setArticleId((String) null);
      article0.messageThreadReferences();
      Article article1 = new Article();
      int int0 = 1;
      MockFileOutputStream mockFileOutputStream0 = null;
      try {
        mockFileOutputStream0 = new MockFileOutputStream((String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.io.File"", e);
      }
  }",
"    public boolean isDummy() {
        return (articleNumber == -1);
    }","  public void test44()  throws Throwable  {
      Article article0 = new Article();
      Article article1 = article0.kid;
      Article article2 = article0.next;
      Object[] objectArray0 = new Object[4];
      objectArray0[0] = (Object) article0;
      objectArray0[1] = (Object) null;
      objectArray0[2] = (Object) null;
      objectArray0[3] = (Object) """";
      article0.kid = null;
      article0.setNext((Threadable) null);
      article0.getArticleId();
      Article.printThread(article0);
      assertTrue(article0.isDummy());
}",
"    public int getArticleNumber() {
        return (int) articleNumber;
    }","  public void test45()  throws Throwable  {
      Article article0 = new Article();
      Article article1 = article0.kid;
      Article article2 = article0.next;
      Object[] objectArray0 = new Object[4];
      objectArray0[0] = (Object) article0;
      objectArray0[1] = (Object) null;
      objectArray0[2] = (Object) null;
      objectArray0[3] = (Object) """";
      article0.kid = null;
      article0.setNext((Threadable) null);
      article0.getArticleId();
      Article.printThread(article0);
      assertEquals((-1), article0.getArticleNumber());
}",
"    public String simplifiedSubject() {
        if(simplifiedSubject == null) {
            simplifySubject();
        }
        return simplifiedSubject;
    }","  public void test46()  throws Throwable  {
      Article article0 = new Article();
      article0.makeDummy();
      FileSystemHandling.appendLineToFile((EvoSuiteFile) null, ""U2dq{Q4z.w)#+fD"");
      article0.messageThreadId();
      article0.messageThreadReferences();
      int int0 = 1;
      OutputStream outputStream0 = null;
      boolean boolean0 = false;
      // Undeclared exception!
      try { 
        article0.simplifiedSubject();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.net.nntp.Article"", e);
      }
  }",
"    public String[] getReferences() {
        if (references == null) {
            return NetConstants.EMPTY_STRING_ARRAY;
        }
        return references.toArray(NetConstants.EMPTY_STRING_ARRAY);
    }","  public void test47()  throws Throwable  {
      Article article0 = new Article();
      article0.messageThreadId();
      article0.setArticleId((String) null);
      article0.getReferences();
      Article article1 = article0.next;
      int int0 = 1;
      MockFileOutputStream mockFileOutputStream0 = null;
      try {
        mockFileOutputStream0 = new MockFileOutputStream((String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.io.File"", e);
      }
  }","/**
     * Returns the MessageId references as an array of Strings
     * @return an array of message-ids
     */"
"    public Article() {
        articleNumber = -1; // isDummy
    }","  public void test48()  throws Throwable  {
      Article article0 = new Article();
      article0.messageThreadId();
      article0.setArticleId((String) null);
      article0.messageThreadReferences();
      Article article1 = new Article();
      int int0 = 1;
      MockFileOutputStream mockFileOutputStream0 = null;
      try {
        mockFileOutputStream0 = new MockFileOutputStream((String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.io.File"", e);
      }
  }",
"    public boolean subjectIsReply() {
        return isReply;
    }","  public void test49()  throws Throwable  {
      Article article0 = new Article();
      article0.setArticleId(""h\"")?3rxKScJjAod[{"");
      article0.addReference(""h\"")?3rxKScJjAod[{"");
      assertTrue(article0.subjectIsReply());
}",
"    public static void printThread(final Article article) {
        printThread(article, 0, System.out);
    }","  public void test50()  throws Throwable  {
      Article article0 = null;
      int int0 = (-272);
      // Undeclared exception!
      try { 
        Article.printThread((Article) null, (-272));
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
      }
  }","/**
     * Recursive method that traverses a pre-threaded graph (or tree)
     * of connected Article objects and prints them out.
     * @param article the root of the article 'tree'
     * @since 3.4
     */"
"    public static void printThread(final Article article) {
        printThread(article, 0, System.out);
    }","  public void test51()  throws Throwable  {
      Article article0 = new Article();
      Article article1 = article0.next;
      article0.kid = null;
      // Undeclared exception!
      try { 
        Article.printThread((Article) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
      }
  }","/**
     * Recursive method that traverses a pre-threaded graph (or tree)
     * of connected Article objects and prints them out.
     * @param article the root of the article 'tree'
     * @since 3.4
     */"
"    public static void printThread(final Article article) {
        printThread(article, 0, System.out);
    }","  public void test52()  throws Throwable  {
      Article article0 = new Article();
      String string0 = ""QQSs|"";
      Article article1 = article0.kid;
      // Undeclared exception!
      try { 
        Article.printThread((Article) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
      }
  }","/**
     * Recursive method that traverses a pre-threaded graph (or tree)
     * of connected Article objects and prints them out.
     * @param article the root of the article 'tree'
     * @since 3.4
     */"
"    public long getArticleNumberLong() {
        return articleNumber;
    }","  public void test53()  throws Throwable  {
      Article article0 = new Article();
      article0.getDate();
      MockFileOutputStream mockFileOutputStream0 = new MockFileOutputStream(""t0M"", true);
      MockPrintStream mockPrintStream0 = new MockPrintStream(mockFileOutputStream0, false);
      Locale locale0 = Locale.CANADA_FRENCH;
      Object[] objectArray0 = new Object[7];
      objectArray0[0] = (Object) mockFileOutputStream0;
      objectArray0[1] = (Object) null;
      objectArray0[2] = (Object) null;
      objectArray0[3] = (Object) mockFileOutputStream0;
      objectArray0[4] = (Object) article0;
      objectArray0[5] = (Object) mockFileOutputStream0;
      Object object0 = new Object();
      objectArray0[6] = object0;
      PrintStream printStream0 = mockPrintStream0.format(locale0, """", objectArray0);
      Article.printThread(article0, printStream0);
      assertEquals((-1L), article0.getArticleNumberLong());
}",
"    public boolean isDummy() {
        return (articleNumber == -1);
    }","  public void test54()  throws Throwable  {
      Article article0 = new Article();
      article0.getDate();
      MockFileOutputStream mockFileOutputStream0 = new MockFileOutputStream(""t0M"", true);
      MockPrintStream mockPrintStream0 = new MockPrintStream(mockFileOutputStream0, false);
      Locale locale0 = Locale.CANADA_FRENCH;
      Object[] objectArray0 = new Object[7];
      objectArray0[0] = (Object) mockFileOutputStream0;
      objectArray0[1] = (Object) null;
      objectArray0[2] = (Object) null;
      objectArray0[3] = (Object) mockFileOutputStream0;
      objectArray0[4] = (Object) article0;
      objectArray0[5] = (Object) mockFileOutputStream0;
      Object object0 = new Object();
      objectArray0[6] = object0;
      PrintStream printStream0 = mockPrintStream0.format(locale0, """", objectArray0);
      Article.printThread(article0, printStream0);
      assertTrue(article0.isDummy());
}",
"    public static void printThread(final Article article) {
        printThread(article, 0, System.out);
    }","  public void test55()  throws Throwable  {
      Article article0 = new Article();
      Article article1 = article0.kid;
      // Undeclared exception!
      try { 
        Article.printThread((Article) null, (PrintStream) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
      }
  }","/**
     * Recursive method that traverses a pre-threaded graph (or tree)
     * of connected Article objects and prints them out.
     * @param article the root of the article 'tree'
     * @since 3.4
     */"
"    public static void printThread(final Article article) {
        printThread(article, 0, System.out);
    }","  public void test56()  throws Throwable  {
      Article article0 = new Article();
      Article article1 = new Article();
      // Undeclared exception!
      try { 
        Article.printThread(article0, (-1), (PrintStream) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
      }
  }","/**
     * Recursive method that traverses a pre-threaded graph (or tree)
     * of connected Article objects and prints them out.
     * @param article the root of the article 'tree'
     * @since 3.4
     */"
"    public boolean isDummy() {
        return (articleNumber == -1);
    }","  public void test57()  throws Throwable  {
      Article article0 = new Article();
      boolean boolean0 = article0.isDummy();
      assertTrue(boolean0);
}",
"    public boolean isDummy() {
        return (articleNumber == -1);
    }","  public void test58()  throws Throwable  {
      Article article0 = new Article();
      boolean boolean0 = article0.isDummy();
      Article article1 = article0.kid;
      article0.setChild((Threadable) null);
      assertTrue(article0.isDummy());
}",
"    public static void printThread(final Article article) {
        printThread(article, 0, System.out);
    }","  public void test59()  throws Throwable  {
      Article article0 = new Article();
      article0.getReferences();
      Article article1 = article0.next;
      int int0 = 715;
      PrintStream printStream0 = null;
      // Undeclared exception!
      try { 
        Article.printThread((Article) null, 715, (PrintStream) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
      }
  }","/**
     * Recursive method that traverses a pre-threaded graph (or tree)
     * of connected Article objects and prints them out.
     * @param article the root of the article 'tree'
     * @since 3.4
     */"
"    public boolean isDummy() {
        return (articleNumber == -1);
    }","  public void test60()  throws Throwable  {
      Article article0 = new Article();
      Article.printThread(article0, (-554));
      assertTrue(article0.isDummy());
}",
"    public int getArticleNumber() {
        return (int) articleNumber;
    }","  public void test61()  throws Throwable  {
      Article article0 = new Article();
      Article.printThread(article0, (-554));
      assertEquals((-1), article0.getArticleNumber());
}",
"    public long getArticleNumberLong() {
        return articleNumber;
    }","  public void test62()  throws Throwable  {
      Article article0 = new Article();
      article0.addHeaderField(""qg'sW]c|I<C0;5< WG("", """");
      article0.getFrom();
      article0.setDate("""");
      article0.messageThreadReferences();
      assertEquals((-1L), article0.getArticleNumberLong());
}",
"    public String[] messageThreadReferences() {
        return getReferences();
    }","  public void test63()  throws Throwable  {
      Article article0 = new Article();
      Threadable threadable0 = article0.makeDummy();
      article0.setChild(threadable0);
      article0.getFrom();
      article0.kid.messageThreadReferences();
      article0.kid.setSubject("""");
      article0.setDate("""");
      article0.subjectIsReply();
      article0.setChild(threadable0);
      article0.messageThreadReferences();
      int int0 = (-742);
      MockPrintStream mockPrintStream0 = null;
      try {
        mockPrintStream0 = new MockPrintStream((OutputStream) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // Null output stream
         //
         verifyException(""java.io.PrintStream"", e);
      }
  }",
"    public String simplifiedSubject() {
        if(simplifiedSubject == null) {
            simplifySubject();
        }
        return simplifiedSubject;
    }","  public void test64()  throws Throwable  {
      Article article0 = new Article();
      // Undeclared exception!
      try { 
        article0.simplifiedSubject();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.net.nntp.Article"", e);
      }
  }",
"    public String simplifiedSubject() {
        if(simplifiedSubject == null) {
            simplifySubject();
        }
        return simplifiedSubject;
    }","  public void test65()  throws Throwable  {
      Article article0 = new Article();
      String string0 = ""H"";
      // Undeclared exception!
      try { 
        article0.simplifiedSubject();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.net.nntp.Article"", e);
      }
  }",
"    public long getArticleNumberLong() {
        return articleNumber;
    }","  public void test66()  throws Throwable  {
      Article article0 = new Article();
      article0.addHeaderField(""qg'sW]c|I<C0;5< WG("", ""qg'sW]c|I<C0;5< WG("");
      assertEquals((-1L), article0.getArticleNumberLong());
}",
"    public String toString(){ // Useful for Eclipse debugging
        return articleNumber + "" "" +articleId + "" "" + subject;
    }","  public void test67()  throws Throwable  {
      Article article0 = new Article();
      Article article1 = new Article();
      article0.setArticleId(""$=Bs "");
      article0.kid = article0;
      article0.setNext(article1);
      Article article2 = (Article)article0.kid.kid.makeDummy();
      article0.kid.next.setSubject(""$=Bs "");
      article2.setArticleId(""$=Bs "");
      article0.kid.setChild(article2);
      Article.printThread(article0);
      String string0 = article0.kid.toString();
      assertEquals(""-1 $=Bs  null"", string0);
}",
"    public boolean subjectIsReply() {
        return isReply;
    }","  public void test68()  throws Throwable  {
      Article article0 = new Article();
      Article article1 = new Article();
      article0.setArticleId(""$=Bs "");
      article0.kid = article0;
      article0.setNext(article1);
      Article article2 = (Article)article0.kid.kid.makeDummy();
      article0.kid.next.setSubject(""$=Bs "");
      article2.setArticleId(""$=Bs "");
      article0.kid.setChild(article2);
      Article.printThread(article0);
      String string0 = article0.kid.toString();
      article2.addReference("""");
      assertFalse(article2.subjectIsReply());
}",
"    public String simplifiedSubject() {
        if(simplifiedSubject == null) {
            simplifySubject();
        }
        return simplifiedSubject;
    }","  public void test69()  throws Throwable  {
      Article article0 = new Article();
      article0.setSubject("" "");
      article0.setDate("" "");
      String string0 = article0.simplifiedSubject();
      assertEquals("""", string0);
}",
"    public String simplifiedSubject() {
        if(simplifiedSubject == null) {
            simplifySubject();
        }
        return simplifiedSubject;
    }","  public void test70()  throws Throwable  {
      Article article0 = new Article();
      article0.setSubject("" "");
      article0.setDate("" "");
      String string0 = article0.simplifiedSubject();
      assertNotNull(string0);
}",
"    public boolean isDummy() {
        return (articleNumber == -1);
    }","  public void test71()  throws Throwable  {
      Article article0 = new Article();
      article0.setSubject("" "");
      article0.setDate("" "");
      String string0 = article0.simplifiedSubject();
      article0.messageThreadReferences();
      assertTrue(article0.isDummy());
}",
"    public boolean subjectIsReply() {
        return isReply;
    }","  public void test72()  throws Throwable  {
      Article article0 = new Article();
      article0.addReference(""\t"");
      article0.addReference(""\t"");
      article0.getReferences();
      assertTrue(article0.subjectIsReply());
}",
"    public long getArticleNumberLong() {
        return articleNumber;
    }","  public void test73()  throws Throwable  {
      Article article0 = new Article();
      long long0 = article0.getArticleNumberLong();
      assertEquals((-1L), long0);
}",
"    public int getArticleNumber() {
        return (int) articleNumber;
    }","  public void test74()  throws Throwable  {
      Article article0 = new Article();
      article0.setSubject(""q]Ac>*>Q68`#7bS2V+"");
      int int0 = article0.getArticleNumber();
      assertEquals((-1), int0);
}",
"    public String simplifiedSubject() {
        if(simplifiedSubject == null) {
            simplifySubject();
        }
        return simplifiedSubject;
    }","  public void test75()  throws Throwable  {
      Article article0 = new Article();
      article0.setSubject(""q]Ac>*>Q68`#7bS2V+"");
      int int0 = article0.getArticleNumber();
      String string0 = article0.simplifiedSubject();
      assertEquals(""q]Ac>*>Q68`#7bS2V+"", string0);
}",
"    public String simplifiedSubject() {
        if(simplifiedSubject == null) {
            simplifySubject();
        }
        return simplifiedSubject;
    }","  public void test76()  throws Throwable  {
      Article article0 = new Article();
      article0.setSubject(""q]Ac>*>Q68`#7bS2V+"");
      int int0 = article0.getArticleNumber();
      String string0 = article0.simplifiedSubject();
      assertNotNull(string0);
}",
"    public boolean isDummy() {
        return (articleNumber == -1);
    }","  public void test77()  throws Throwable  {
      Article article0 = new Article();
      article0.setSubject(""R]Ac>*>^68`]p7bS2V0+"");
      String string0 = article0.simplifiedSubject();
      assertTrue(article0.isDummy());
}",
"    public String simplifiedSubject() {
        if(simplifiedSubject == null) {
            simplifySubject();
        }
        return simplifiedSubject;
    }","  public void test78()  throws Throwable  {
      Article article0 = new Article();
      article0.setSubject(""R]Ac>*>^68`]p7bS2V0+"");
      String string0 = article0.simplifiedSubject();
      assertNotNull(string0);
}",
"    public String simplifiedSubject() {
        if(simplifiedSubject == null) {
            simplifySubject();
        }
        return simplifiedSubject;
    }","  public void test79()  throws Throwable  {
      Article article0 = new Article();
      article0.setSubject(""R]Ac>*>^68`]p7bS2V0+"");
      String string0 = article0.simplifiedSubject();
      assertEquals(""R]Ac>*>^68`]p7bS2V0+"", string0);
}",
"    public String simplifiedSubject() {
        if(simplifiedSubject == null) {
            simplifySubject();
        }
        return simplifiedSubject;
    }","  public void test80()  throws Throwable  {
      Article article0 = new Article();
      article0.setSubject(""R]Ac>*>^68`p7bS2V0+"");
      String string0 = article0.simplifiedSubject();
      assertEquals(""R]Ac>*>^68`p7bS2V0+"", string0);
}",
"    public int getArticleNumber() {
        return (int) articleNumber;
    }","  public void test81()  throws Throwable  {
      Article article0 = new Article();
      article0.setSubject(""R]Ac>*>^68`p7bS2V0+"");
      String string0 = article0.simplifiedSubject();
      assertEquals((-1), article0.getArticleNumber());
}",
"    public String simplifiedSubject() {
        if(simplifiedSubject == null) {
            simplifySubject();
        }
        return simplifiedSubject;
    }","  public void test82()  throws Throwable  {
      Article article0 = new Article();
      article0.setSubject(""R]Ac>*>^68`p7bS2V0+"");
      String string0 = article0.simplifiedSubject();
      assertNotNull(string0);
}",
"    public long getArticleNumberLong() {
        return articleNumber;
    }","  public void test83()  throws Throwable  {
      Article article0 = new Article();
      article0.getDate();
      article0.messageThreadId();
      article0.addReference((String) null);
      assertEquals((-1L), article0.getArticleNumberLong());
}",
"    public static void printThread(final Article article) {
        printThread(article, 0, System.out);
    }","  public void test84()  throws Throwable  {
      Article article0 = new Article();
      article0.setSubject(""\t"");
      Article.printThread(article0);
      ByteArrayOutputStream byteArrayOutputStream0 = new ByteArrayOutputStream();
      MockPrintStream mockPrintStream0 = new MockPrintStream(byteArrayOutputStream0, true);
      article0.setFrom(""\t"");
      Article.printThread(article0, (PrintStream) mockPrintStream0);
      assertEquals(9, byteArrayOutputStream0.size());
}","/**
     * Recursive method that traverses a pre-threaded graph (or tree)
     * of connected Article objects and prints them out.
     * @param article the root of the article 'tree'
     * @since 3.4
     */"
"    public String simplifiedSubject() {
        if(simplifiedSubject == null) {
            simplifySubject();
        }
        return simplifiedSubject;
    }","  public void test85()  throws Throwable  {
      Article article0 = new Article();
      article0.setSubject(""\t"");
      Article.printThread(article0);
      ByteArrayOutputStream byteArrayOutputStream0 = new ByteArrayOutputStream();
      MockPrintStream mockPrintStream0 = new MockPrintStream(byteArrayOutputStream0, true);
      article0.setFrom(""\t"");
      Article.printThread(article0, (PrintStream) mockPrintStream0);
      article0.isDummy();
      article0.simplifiedSubject();
      String string0 = article0.simplifiedSubject();
      assertEquals("""", string0);
}",
"    public int getArticleNumber() {
        return (int) articleNumber;
    }","  public void test86()  throws Throwable  {
      Article article0 = new Article();
      Article article1 = new Article();
      article1.subjectIsReply();
      article0.kid = article0;
      article0.setNext(article1);
      article0.kid.kid.setArticleNumber((-944));
      article0.kid.next.setSubject(""org.apache.commons.io.filefilter.DirectoryFileFilter"");
      article0.kid.next.setArticleNumber((long) (-944));
      article0.isDummy();
      article0.toString();
      assertEquals((-944), article0.getArticleNumber());
}",
