focal_method,test_prefix,docstring
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4630()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertFalse(genericObjectPoolConfig0.getTestOnBorrow());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4631()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertTrue(genericObjectPoolConfig0.getLifo());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4632()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertEquals(""pool"", genericObjectPoolConfig0.getJmxNamePrefix());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4633()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertFalse(genericObjectPoolConfig0.getFairness());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4634()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertEquals(""org.apache.commons.pool2.impl.DefaultEvictionPolicy"", genericObjectPoolConfig0.getEvictionPolicyClassName());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4635()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertNull(genericObjectPoolConfig0.getJmxNameBase());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4636()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertEquals(0, genericObjectPoolConfig0.getMinIdle());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4637()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertEquals(8, genericObjectPoolConfig0.getMaxTotal());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4638()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertFalse(genericObjectPoolConfig0.getTestOnCreate());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4639()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertEquals(3, genericObjectPoolConfig0.getNumTestsPerEvictionRun());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4640()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertTrue(genericObjectPoolConfig0.getBlockWhenExhausted());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4641()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertNull(genericObjectPoolConfig1.getJmxNameBase());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4642()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertEquals(""pool"", genericObjectPoolConfig1.getJmxNamePrefix());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4643()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertTrue(genericObjectPoolConfig1.getLifo());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4644()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertTrue(genericObjectPoolConfig1.getBlockWhenExhausted());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4645()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertFalse(genericObjectPoolConfig1.getTestOnReturn());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4646()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertEquals(""org.apache.commons.pool2.impl.DefaultEvictionPolicy"", genericObjectPoolConfig1.getEvictionPolicyClassName());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4647()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertTrue(genericObjectPoolConfig1.getJmxEnabled());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
"    public static <T> PooledObjectFactory<T> synchronizedPooledFactory(
            final PooledObjectFactory<T> factory) {
        return new SynchronizedPooledObjectFactory<>(factory);
    }","  public void test4648()  throws Throwable  {
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory0 = (PooledObjectFactory<OutOfMemoryError>) mock(PooledObjectFactory.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(pooledObjectFactory0).toString();
      doReturn((PooledObject) null).when(pooledObjectFactory0).makeObject();
      PooledObjectFactory<OutOfMemoryError> pooledObjectFactory1 = PoolUtils.synchronizedPooledFactory(pooledObjectFactory0);
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig0 = new GenericObjectPoolConfig<OutOfMemoryError>();
      GenericObjectPoolConfig<OutOfMemoryError> genericObjectPoolConfig1 = genericObjectPoolConfig0.clone();
      GenericObjectPool<OutOfMemoryError> genericObjectPool0 = new GenericObjectPool<OutOfMemoryError>(pooledObjectFactory1, genericObjectPoolConfig1);
      int int0 = genericObjectPool0.getNumActive();
      genericObjectPoolConfig1.setJmxEnabled(true);
      assertEquals(3, genericObjectPoolConfig1.getNumTestsPerEvictionRun());
}","/**
     * Returns a synchronized (thread-safe) PooledObjectFactory backed by the
     * specified PooledObjectFactory.
     *
     * @param factory
     *            the PooledObjectFactory to be ""wrapped"" in a synchronized
     *            PooledObjectFactory.
     * @param <T> the type of objects in the pool
     * @return a synchronized view of the specified PooledObjectFactory.
     */"
