classname,method,docstring,annotations,method_definition
org.springside.modules.utils.base.BeanUtilTest,void test(),,,"@Test
	public void test() {
		assertThat(BooleanUtil.toBoolean(""True"")).isTrue();
		assertThat(BooleanUtil.toBoolean(""tre"")).isFalse();
		assertThat(BooleanUtil.toBoolean(null)).isFalse();

		assertThat(BooleanUtil.toBooleanObject(""True"")).isTrue();
		assertThat(BooleanUtil.toBooleanObject(""tre"")).isFalse();
		assertThat(BooleanUtil.toBooleanObject(null)).isNull();

		assertThat(BooleanUtil.parseGeneralString(""1"", false)).isFalse();
		assertThat(BooleanUtil.parseGeneralString(""y"", false)).isTrue();
		assertThat(BooleanUtil.parseGeneralString(""y"")).isTrue();
		assertThat(BooleanUtil.parseGeneralString(""x"")).isNull();
	}"
org.springside.modules.utils.base.BeanUtilTest,void logic(),,,"@Test
	public void logic() {
		assertThat(BooleanUtil.negate(Boolean.TRUE)).isFalse();
		assertThat(BooleanUtil.negate(Boolean.FALSE)).isTrue();

		assertThat(BooleanUtil.negate(true)).isFalse();
		assertThat(BooleanUtil.negate(false)).isTrue();

		assertThat(BooleanUtil.or(true, true, false)).isTrue();
		assertThat(BooleanUtil.or(false, false, false)).isFalse();

		assertThat(BooleanUtil.and(true, true, false)).isFalse();
		assertThat(BooleanUtil.and(true, true, true)).isTrue();

	}"
org.springside.modules.utils.base.MoreValidateTest,void test(),,,"@Test
	public void test() {
		// int
		int a = MoreValidate.nonNegative(""x"", 0);
		assertThat(a).isEqualTo(0);
		a = MoreValidate.nonNegative(""x"", 1);
		assertThat(a).isEqualTo(1);

		a = MoreValidate.positive(""x"", 1);
		assertThat(a).isEqualTo(1);

		// Integer
		Integer c = MoreValidate.nonNegative(""x"", Integer.valueOf(0));
		assertThat(c).isEqualTo(0);
		c = MoreValidate.nonNegative(""x"", Integer.valueOf(21));
		assertThat(c).isEqualTo(21);

		c = MoreValidate.positive(""x"", Integer.valueOf(1));
		assertThat(c).isEqualTo(1);

		// long
		long b = MoreValidate.nonNegative(""x"", 0l);
		assertThat(b).isEqualTo(0);

		b = MoreValidate.nonNegative(""x"", 11l);
		assertThat(b).isEqualTo(11);

		b = MoreValidate.positive(""x"", 1l);
		assertThat(b).isEqualTo(1);

		double e = MoreValidate.nonNegative(""x"", 0l);
		assertThat(e).isEqualTo(0);

		e = MoreValidate.nonNegative(""x"", 11d);
		assertThat(e).isEqualTo(11);

		e = MoreValidate.positive(""x"", 1.1d);
		assertThat(e).isEqualTo(1.1);

		// Long
		Long d = MoreValidate.nonNegative(""x"", Long.valueOf(0));
		assertThat(d).isEqualTo(0);

		d = MoreValidate.positive(""x"", Long.valueOf(1));
		assertThat(d).isEqualTo(1);

		d = MoreValidate.nonNegative(""x"", Long.valueOf(11));
		assertThat(d).isEqualTo(11);

		// int
		try {
			MoreValidate.nonNegative(""x"", -1);
			fail(""fail"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
		}
		try {
			MoreValidate.positive(""x"", -1);
			fail(""fail"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
		}

		try {
			MoreValidate.positive(""x"", 0);
			fail(""fail"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
		}

		// long
		try {
			MoreValidate.nonNegative(""x"", -1l);
			fail(""fail"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
		}

		try {
			MoreValidate.positive(""x"", -1l);
			fail(""fail"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
		}
		try {
			MoreValidate.positive(""x"", 0l);
			fail(""fail"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
		}

		// Long
		try {
			MoreValidate.nonNegative(""x"", Long.valueOf(-1));
			fail(""fail"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
		}
		try {
			MoreValidate.positive(""x"", Long.valueOf(-1));
			fail(""fail"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
		}

		try {
			MoreValidate.positive(""x"", Long.valueOf(0));
			fail(""fail"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
		}

		// Integer
		try {
			MoreValidate.nonNegative(""x"", Integer.valueOf(-1));
			fail(""fail"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
		}

		try {
			MoreValidate.positive(""x"", Integer.valueOf(-1));
			fail(""fail"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
		}

		try {
			MoreValidate.positive(""x"", Integer.valueOf(0));
			fail(""fail"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
		}

		// double
		try {
			MoreValidate.nonNegative(""x"", -9999.2d);
			fail(""fail"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
		}

		try {
			MoreValidate.positive(""x"", -1.2d);
			fail(""fail"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
		}
		try {
			MoreValidate.positive(""x"", 0d);
			fail(""fail"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
		}


	}"
org.springside.modules.utils.base.PropertiesUtilTest,void loadProperties(),,,"@Test
	public void loadProperties() {
		Properties p1 = PropertiesUtil.loadFromFile(""classpath://application.properties"");
		assertThat(p1.get(""springside.min"")).isEqualTo(""1"");
		assertThat(p1.get(""springside.max"")).isEqualTo(""10"");

		Properties p2 = PropertiesUtil.loadFromString(""springside.min=1\nspringside.max=10\nisOpen=true"");
		assertThat(PropertiesUtil.getInt(p2, ""springside.min"", 0)).isEqualTo(1);
		assertThat(PropertiesUtil.getInt(p2, ""springside.max"", 0)).isEqualTo(10);
		assertThat(PropertiesUtil.getInt(p2, ""springside.maxA"", 0)).isEqualTo(0);

		assertThat(PropertiesUtil.getLong(p2, ""springside.min"", 0L)).isEqualTo(1);
		assertThat(PropertiesUtil.getLong(p2, ""springside.max"", 0L)).isEqualTo(10);
		assertThat(PropertiesUtil.getLong(p2, ""springside.maxA"", 0L)).isEqualTo(0);
		
		assertThat(PropertiesUtil.getDouble(p2, ""springside.min"", 0d)).isEqualTo(1);
		assertThat(PropertiesUtil.getDouble(p2, ""springside.max"", 0d)).isEqualTo(10);
		assertThat(PropertiesUtil.getDouble(p2, ""springside.maxA"", 0d)).isEqualTo(0);
		
		assertThat(PropertiesUtil.getString(p2, ""springside.min"", """")).isEqualTo(""1"");
		assertThat(PropertiesUtil.getString(p2, ""springside.max"", """")).isEqualTo(""10"");
		assertThat(PropertiesUtil.getString(p2, ""springside.maxA"", """")).isEqualTo("""");

		assertThat(PropertiesUtil.getBoolean(p2, ""isOpen"", false)).isTrue();
	}"
org.springside.modules.utils.base.SystemPropertiesUtilTest,void systemProperty(),,,"@Test
	public void systemProperty() {
		String name = ""ss.test"" + RandomUtil.nextInt();

		Boolean result0 = SystemPropertiesUtil.getBoolean(name);
		assertThat(result0).isNull();

		Boolean result1 = SystemPropertiesUtil.getBoolean(name, null);
		assertThat(result1).isNull();

		Boolean result3 = SystemPropertiesUtil.getBoolean(name, Boolean.TRUE);
		assertThat(result3).isTrue();

		System.setProperty(name, ""true"");

		Boolean result5 = SystemPropertiesUtil.getBoolean(name, Boolean.FALSE);
		assertThat(result5).isTrue();

		System.clearProperty(name);

		/// int
		Integer result6 = SystemPropertiesUtil.getInteger(name);
		assertThat(result6).isNull();

		result6 = SystemPropertiesUtil.getInteger(name, 1);
		assertThat(result6).isEqualTo(1);

		System.setProperty(name, ""2"");
		result6 = SystemPropertiesUtil.getInteger(name, 1);
		assertThat(result6).isEqualTo(2);

		System.clearProperty(name);

		///// long
		Long result7 = SystemPropertiesUtil.getLong(name);
		assertThat(result7).isNull();

		result7 = SystemPropertiesUtil.getLong(name, 1L);
		assertThat(result7).isEqualTo(1L);

		System.setProperty(name, ""2"");
		result7 = SystemPropertiesUtil.getLong(name, 1L);
		assertThat(result7).isEqualTo(2L);

		System.clearProperty(name);

		///// doulbe
		Double result8 = SystemPropertiesUtil.getDouble(name);
		assertThat(result8).isNull();

		result8 = SystemPropertiesUtil.getDouble(name, 1.1);
		assertThat(result8).isEqualTo(1.1);

		System.setProperty(name, ""2.1"");
		result8 = SystemPropertiesUtil.getDouble(name, 1.1);
		assertThat(result8).isEqualTo(2.1);

		System.clearProperty(name);

		///// String
		String result9 = SystemPropertiesUtil.getString(name);
		assertThat(result9).isNull();

		result9 = SystemPropertiesUtil.getString(name, ""1.1"");
		assertThat(result9).isEqualTo(""1.1"");

		System.setProperty(name, ""2.1"");
		result9 = SystemPropertiesUtil.getString(name, ""1.1"");
		assertThat(result9).isEqualTo(""2.1"");

		System.clearProperty(name);

	}"
org.springside.modules.utils.base.SystemPropertiesUtilTest,void stringSystemProperty(),,,"@Test
	public void stringSystemProperty() {
		String name = ""ss.test"" + RandomUtil.nextInt();
		String envName = ""ss_test"" + RandomUtil.nextInt();

		// default 值
		String result = SystemPropertiesUtil.getString(name, envName, ""123"");
		assertThat(result).isEqualTo(""123"");

		// env值
		String result2 = SystemPropertiesUtil.getString(name, ""HOME"", ""123"");
		assertThat(result2).isNotEqualTo(""123"");

		// system properties值
		System.setProperty(name, ""456"");
		String result3 = SystemPropertiesUtil.getString(name, envName, ""123"");
		assertThat(result3).isEqualTo(""456"");

		try {
			// 非法字符
			String result4 = SystemPropertiesUtil.getString(name, name, ""123"");
			fail(""should fail before"");
		} catch (Exception e) {
			assertThat(e).isInstanceOf(IllegalArgumentException.class);
		}

		System.clearProperty(name);
	}"
org.springside.modules.utils.base.SystemPropertiesUtilTest,void intSystemProperty(),,,"@Test
	public void intSystemProperty() {
		String name = ""ss.test"" + RandomUtil.nextInt();
		String envName = ""ss_test"" + RandomUtil.nextInt();

		// default 值
		int result = SystemPropertiesUtil.getInteger(name, envName, 123);
		assertThat(result).isEqualTo(123);

		// env值没有数字类型的，忽略

		// system properties值
		System.setProperty(name, ""456"");
		int result3 = SystemPropertiesUtil.getInteger(name, envName, 123);
		assertThat(result3).isEqualTo(456);

		System.clearProperty(name);
	}"
org.springside.modules.utils.base.SystemPropertiesUtilTest,void longSystemProperty(),,,"@Test
	public void longSystemProperty() {
		String name = ""ss.test"" + RandomUtil.nextInt();
		String envName = ""ss_test"" + RandomUtil.nextInt();

		// default 值
		long result = SystemPropertiesUtil.getLong(name, envName, 123L);
		assertThat(result).isEqualTo(123L);

		// env值没有数字类型的，忽略

		// system properties值
		System.setProperty(name, ""456"");
		long result3 = SystemPropertiesUtil.getLong(name, envName, 123L);
		assertThat(result3).isEqualTo(456L);

		System.clearProperty(name);
	}"
org.springside.modules.utils.base.SystemPropertiesUtilTest,void doubleSystemProperty(),,,"@Test
	public void doubleSystemProperty() {
		String name = ""ss.test"" + RandomUtil.nextInt();
		String envName = ""ss_test"" + RandomUtil.nextInt();

		// default 值
		double result = SystemPropertiesUtil.getDouble(name, envName, 123d);
		assertThat(result).isEqualTo(123d);

		// env值没有数字类型的，忽略

		// system properties值
		System.setProperty(name, ""456"");
		double result3 = SystemPropertiesUtil.getDouble(name, envName, 123d);
		assertThat(result3).isEqualTo(456d);

		System.clearProperty(name);
	}"
org.springside.modules.utils.base.SystemPropertiesUtilTest,void booleanSystemProperty(),,,"@Test
	public void booleanSystemProperty() {
		String name = ""ss.test"" + RandomUtil.nextInt();
		String envName = ""ss_test"" + RandomUtil.nextInt();

		// default 值
		boolean result = SystemPropertiesUtil.getBoolean(name, envName, true);
		assertThat(result).isTrue();

		// env值没有boolean类型的，忽略

		// system properties值
		System.setProperty(name, ""true"");
		boolean result3 = SystemPropertiesUtil.getBoolean(name, envName, false);
		assertThat(result3).isTrue();

		System.clearProperty(name);
	}"
org.springside.modules.utils.base.SystemPropertiesUtilTest,void listenableProperties(),,,"@Test
	public void listenableProperties() {
		String name = ""ss.test"" + RandomUtil.nextInt();

		TestPropertiesListener listener = new TestPropertiesListener(name);
		SystemPropertiesUtil.registerSystemPropertiesListener(listener);

		System.setProperty(name, ""haha"");

		assertThat(listener.newValue).isEqualTo(""haha"");
	}"
org.springside.modules.utils.base.SystemPropertiesUtilTest.TestPropertiesListener,"void onChange(String propertyName, String value)",,,"@Override
		public void onChange(String propertyName, String value) {
			newValue = value;
		}"
org.springside.modules.utils.base.ObjectUtilTest,void hashCodeTest(),,,"@Test
	public void hashCodeTest() {
		assertThat(ObjectUtil.hashCode(""a"", ""b"") - ObjectUtil.hashCode(""a"", ""a"")).isEqualTo(1);
	}"
org.springside.modules.utils.base.ObjectUtilTest,void toPrettyString(),,,"@Test
	public void toPrettyString() {
		assertThat(ObjectUtil.toPrettyString(null)).isEqualTo(""null"");
		assertThat(ObjectUtil.toPrettyString(1)).isEqualTo(""1"");

		assertThat(ObjectUtil.toPrettyString(new int[] { 1, 2 })).isEqualTo(""[1, 2]"");
		assertThat(ObjectUtil.toPrettyString(new long[] { 1, 2 })).isEqualTo(""[1, 2]"");
		assertThat(ObjectUtil.toPrettyString(new double[] { 1.1d, 2.2d })).isEqualTo(""[1.1, 2.2]"");
		assertThat(ObjectUtil.toPrettyString(new float[] { 1.1f, 2.2f })).isEqualTo(""[1.1, 2.2]"");
		assertThat(ObjectUtil.toPrettyString(new boolean[] { true, false })).isEqualTo(""[true, false]"");
		assertThat(ObjectUtil.toPrettyString(new short[] { 1, 2 })).isEqualTo(""[1, 2]"");
		assertThat(ObjectUtil.toPrettyString(new byte[] { 1, 2 })).isEqualTo(""[1, 2]"");
		
		assertThat(ObjectUtil.toPrettyString(new Integer[] { 1, 2 })).isEqualTo(""[1, 2]"");
		assertThat(ObjectUtil.toPrettyString(ListUtil.newArrayList(""1"", ""2""))).isEqualTo(""{1,2}"");
	}"
org.springside.modules.utils.base.PlatformsTest,void PlatformTest(),,,"@Test
	public void PlatformTest() {

		if (Platforms.IS_WINDOWS) {
			assertThat(Platforms.FILE_PATH_SEPARATOR).isEqualTo(""\\"");
			assertThat(Platforms.FILE_PATH_SEPARATOR_CHAR).isEqualTo('\\');
		} else {
			assertThat(Platforms.FILE_PATH_SEPARATOR).isEqualTo(""/"");
			assertThat(Platforms.FILE_PATH_SEPARATOR_CHAR).isEqualTo('/');
		}

		System.out.println(""OS_NAME:"" + Platforms.OS_NAME);
		System.out.println(""OS_VERSION:"" + Platforms.OS_VERSION);
		System.out.println(""OS_ARCH:"" + Platforms.OS_ARCH);
		System.out.println(""JAVA_SPECIFICATION_VERSION:"" + Platforms.JAVA_SPECIFICATION_VERSION);
		System.out.println(""JAVA_VERSION:"" + Platforms.JAVA_VERSION);
		System.out.println(""JAVA_HOME:"" + Platforms.JAVA_HOME);
		System.out.println(""USER_HOME:"" + Platforms.USER_HOME);
		System.out.println(""TMP_DIR:"" + Platforms.TMP_DIR);
		System.out.println(""WORKING_DIR:"" + Platforms.WORKING_DIR);

		if (Platforms.IS_JAVA7) {
			assertThat(Platforms.IS_ATLEASET_JAVA6).isTrue();
			assertThat(Platforms.IS_ATLEASET_JAVA7).isTrue();
			assertThat(Platforms.IS_ATLEASET_JAVA8).isFalse();
		}
		
		if (Platforms.IS_JAVA8) {
			assertThat(Platforms.IS_ATLEASET_JAVA6).isTrue();
			assertThat(Platforms.IS_ATLEASET_JAVA7).isTrue();
			assertThat(Platforms.IS_ATLEASET_JAVA8).isTrue();
		}
		
		System.out.println(""pid:""+ Platforms.getPid());
		assertThat(Platforms.getPid()).isNotEqualTo(-1);
	}"
org.springside.modules.utils.security.CryptoUtilTest,void mac(),,,"@Test
	public void mac() {
		String input = ""foo message"";

		// key可为任意字符串
		// byte[] key = ""a foo key"".getBytes();
		byte[] key = CryptoUtil.generateHmacSha1Key();
		assertThat(key).hasSize(20);

		byte[] macResult = CryptoUtil.hmacSha1(input.getBytes(), key);
		System.out.println(""hmac-sha1 key in hex      :"" + EncodeUtil.encodeHex(key));
		System.out.println(""hmac-sha1 in hex result   :"" + EncodeUtil.encodeHex(macResult));

		assertThat(CryptoUtil.isMacValid(macResult, input.getBytes(), key)).isTrue();
	}"
org.springside.modules.utils.security.CryptoUtilTest,void aes(),,,"@Test
	public void aes() {
		byte[] key = CryptoUtil.generateAesKey();
		assertThat(key).hasSize(16);
		String input = ""foo message"";

		byte[] encryptResult = CryptoUtil.aesEncrypt(input.getBytes(), key);
		String descryptResult = CryptoUtil.aesDecrypt(encryptResult, key);

		System.out.println(""aes key in hex            :"" + EncodeUtil.encodeHex(key));
		System.out.println(""aes encrypt in hex result :"" + EncodeUtil.encodeHex(encryptResult));
		assertThat(descryptResult).isEqualTo(input);
	}"
org.springside.modules.utils.security.CryptoUtilTest,void aesWithIV(),,,"@Test
	public void aesWithIV() {
		byte[] key = CryptoUtil.generateAesKey();
		byte[] iv = CryptoUtil.generateIV();
		assertThat(key).hasSize(16);
		assertThat(iv).hasSize(16);
		String input = ""foo message"";

		byte[] encryptResult = CryptoUtil.aesEncrypt(input.getBytes(), key, iv);
		String descryptResult = CryptoUtil.aesDecrypt(encryptResult, key, iv);

		System.out.println(""aes key in hex            :"" + EncodeUtil.encodeHex(key));
		System.out.println(""iv in hex                 :"" + EncodeUtil.encodeHex(iv));
		System.out.println(""aes encrypt in hex result :"" + EncodeUtil.encodeHex(encryptResult));
		assertThat(descryptResult).isEqualTo(input);
	}"
org.springside.modules.utils.time.DateUtilTest,void isSameDay(),,,"@Test
	public void isSameDay() {
		Date date1 = new Date(106, 10, 1);
		Date date2 = new Date(106, 10, 1, 12, 23, 44);
		assertThat(DateUtil.isSameDay(date1, date2)).isTrue();

		Date date3 = new Date(106, 10, 1);
		assertThat(DateUtil.isSameTime(date1, date3)).isTrue();

		Date date5 = new Date(106, 10, 2);
		assertThat(DateUtil.isSameTime(date1, date5)).isFalse();

		Date date4 = new Date(106, 10, 1, 12, 23, 43);
		assertThat(DateUtil.isBetween(date3, date1, date2)).isTrue();
		assertThat(DateUtil.isBetween(date4, date1, date2)).isTrue();

		try {
			DateUtil.isBetween(null, date1, date2);
			fail(""should fail before"");
		} catch (Exception e) {

		}

		try {
			DateUtil.isBetween(date3, date2, date1);
			fail(""should fail before"");
		} catch (Exception e) {

		}

		assertThat(DateUtil.isBetween(date5, date1, date2)).isFalse();
	}"
org.springside.modules.utils.time.DateUtilTest,void truncateAndCelling(),,,"@Test
	public void truncateAndCelling() {
		// Sat Jan 21 12:12:12 CST 2017
		Date date = new Date(117, 0, 21, 12, 12, 12);

		Date beginYear = new Date(117, 0, 1, 0, 0, 0);
		Date endYear = new Date(new Date(117, 11, 31, 23, 59, 59).getTime() + 999);
		Date nextYear = new Date(118, 0, 1, 0, 0, 0);

		Date beginMonth = new Date(117, 0, 1);
		Date endMonth = new Date(new Date(117, 0, 31, 23, 59, 59).getTime() + 999);
		Date nextMonth = new Date(117, 1, 1);

		Date beginWeek = new Date(117, 0, 16);
		Date endWeek = new Date(new Date(117, 0, 22, 23, 59, 59).getTime() + 999);
		Date nextWeek = new Date(117, 0, 23);

		Date beginDate = new Date(117, 0, 21);
		Date endDate = new Date(new Date(117, 0, 21, 23, 59, 59).getTime() + 999);
		Date nextDate = new Date(117, 0, 22);

		Date beginHour = new Date(117, 0, 21, 12, 0, 0);
		Date endHour = new Date(new Date(117, 0, 21, 12, 59, 59).getTime() + 999);
		Date nextHour = new Date(117, 0, 21, 13, 0, 0);

		Date beginMinute = new Date(117, 0, 21, 12, 12, 0);
		Date endMinute = new Date(new Date(117, 0, 21, 12, 12, 59).getTime() + 999);
		Date nextMinute = new Date(117, 0, 21, 12, 13, 0);

		assertThat(DateUtil.isSameTime(DateUtil.beginOfYear(date), beginYear)).isTrue();
		assertThat(DateUtil.isSameTime(DateUtil.endOfYear(date), endYear)).isTrue();
		assertThat(DateUtil.isSameTime(DateUtil.nextYear(date), nextYear)).isTrue();

		assertThat(DateUtil.isSameTime(DateUtil.beginOfMonth(date), beginMonth)).isTrue();
		assertThat(DateUtil.isSameTime(DateUtil.endOfMonth(date), endMonth)).isTrue();
		assertThat(DateUtil.isSameTime(DateUtil.nextMonth(date), nextMonth)).isTrue();

		assertThat(DateUtil.isSameTime(DateUtil.beginOfWeek(date), beginWeek)).isTrue();
		assertThat(DateUtil.isSameTime(DateUtil.endOfWeek(date), endWeek)).isTrue();
		assertThat(DateUtil.isSameTime(DateUtil.nextWeek(date), nextWeek)).isTrue();

		assertThat(DateUtil.isSameTime(DateUtil.beginOfDate(date), beginDate)).isTrue();
		assertThat(DateUtil.isSameTime(DateUtil.endOfDate(date), endDate)).isTrue();
		assertThat(DateUtil.isSameTime(DateUtil.nextDate(date), nextDate)).isTrue();

		assertThat(DateUtil.isSameTime(DateUtil.beginOfHour(date), beginHour)).isTrue();
		assertThat(DateUtil.isSameTime(DateUtil.endOfHour(date), endHour)).isTrue();
		assertThat(DateUtil.isSameTime(DateUtil.nextHour(date), nextHour)).isTrue();

		assertThat(DateUtil.isSameTime(DateUtil.beginOfMinute(date), beginMinute)).isTrue();
		assertThat(DateUtil.isSameTime(DateUtil.endOfMinute(date), endMinute)).isTrue();
		assertThat(DateUtil.isSameTime(DateUtil.nextMinute(date), nextMinute)).isTrue();
	}"
org.springside.modules.utils.time.DateUtilTest,void changeDay(),,,"@Test
	public void changeDay() {
		Date date = new Date(106, 10, 1, 12, 23, 44);
		Date expectDate1 = new Date(106, 10, 3);
		Date expectDate2 = new Date(106, 9, 31);
		Date expectDate3 = new Date(106, 11, 1);
		Date expectDate4 = new Date(106, 7, 1);
		Date expectDate5 = new Date(106, 10, 1, 13, 23, 44);
		Date expectDate6 = new Date(106, 10, 1, 10, 23, 44);
		Date expectDate7 = new Date(106, 10, 1, 12, 24, 44);
		Date expectDate8 = new Date(106, 10, 1, 12, 21, 44);

		Date expectDate9 = new Date(106, 10, 1, 12, 23, 45);
		Date expectDate10 = new Date(106, 10, 1, 12, 23, 42);

		Date expectDate11 = new Date(106, 10, 8);
		Date expectDate12 = new Date(106, 9, 25);

		assertThat(DateUtil.isSameDay(DateUtil.addDays(date, 2), expectDate1)).isTrue();
		assertThat(DateUtil.isSameDay(DateUtil.subDays(date, 1), expectDate2)).isTrue();

		assertThat(DateUtil.isSameDay(DateUtil.addWeeks(date, 1), expectDate11)).isTrue();
		assertThat(DateUtil.isSameDay(DateUtil.subWeeks(date, 1), expectDate12)).isTrue();

		assertThat(DateUtil.isSameDay(DateUtil.addMonths(date, 1), expectDate3)).isTrue();
		assertThat(DateUtil.isSameDay(DateUtil.subMonths(date, 3), expectDate4)).isTrue();

		assertThat(DateUtil.isSameTime(DateUtil.addHours(date, 1), expectDate5)).isTrue();
		assertThat(DateUtil.isSameTime(DateUtil.subHours(date, 2), expectDate6)).isTrue();

		assertThat(DateUtil.isSameTime(DateUtil.addMinutes(date, 1), expectDate7)).isTrue();
		assertThat(DateUtil.isSameTime(DateUtil.subMinutes(date, 2), expectDate8)).isTrue();

		assertThat(DateUtil.isSameTime(DateUtil.addSeconds(date, 1), expectDate9)).isTrue();
		assertThat(DateUtil.isSameTime(DateUtil.subSeconds(date, 2), expectDate10)).isTrue();

	}"
org.springside.modules.utils.time.DateUtilTest,void setDay(),,,"@Test
	public void setDay() {
		Date date = new Date(116, 10, 1, 10, 10, 1);
		Date expectedDate = new Date(116, 10, 3);
		Date expectedDate2 = new Date(116, 11, 1);
		Date expectedDate3 = new Date(117, 10, 1);
		Date expectedDate4 = new Date(116, 10, 1, 9, 10, 1);
		Date expectedDate5 = new Date(116, 10, 1, 10, 9, 1);
		Date expectedDate6 = new Date(116, 10, 1, 10, 10, 10);

		assertThat(DateUtil.isSameDay(DateUtil.setDays(date, 3), expectedDate)).isTrue();
		assertThat(DateUtil.isSameDay(DateUtil.setMonths(date, 11), expectedDate2)).isTrue();
		assertThat(DateUtil.isSameDay(DateUtil.setYears(date, 2017), expectedDate3)).isTrue();

		assertThat(DateUtil.isSameTime(DateUtil.setHours(date, 9), expectedDate4)).isTrue();
		assertThat(DateUtil.isSameTime(DateUtil.setMinutes(date, 9), expectedDate5)).isTrue();
		assertThat(DateUtil.isSameTime(DateUtil.setSeconds(date, 10), expectedDate6)).isTrue();

	}"
org.springside.modules.utils.time.DateUtilTest,void getDayOfWeek(),,,"@Test
	public void getDayOfWeek() {
		// 2017-01-09
		Date date = new Date(117, 0, 9);
		assertThat(DateUtil.getDayOfWeek(date)).isEqualTo(1);

		Date date2 = new Date(117, 0, 15);
		assertThat(DateUtil.getDayOfWeek(date2)).isEqualTo(7);
	}"
org.springside.modules.utils.time.DateUtilTest,void isLeapYear(),,,"@Test
	public void isLeapYear() {
		// 2008-01-09,整除4年, true
		Date date = new Date(108, 0, 9);
		assertThat(DateUtil.isLeapYear(date)).isTrue();

		// 2000-01-09,整除400年，true
		date = new Date(100, 0, 9);
		assertThat(DateUtil.isLeapYear(date)).isTrue();

		// 1900-01-09，整除100年，false
		date = new Date(0, 0, 9);
		assertThat(DateUtil.isLeapYear(date)).isFalse();
	}"
org.springside.modules.utils.time.DateUtilTest,void getXXofXX(),,,"@Test
	public void getXXofXX() {
		// 2008-02-09, 整除4年, 闰年
		Date date = new Date(108, 2, 9);
		assertThat(DateUtil.getMonthLength(date)).isEqualTo(29);

		// 2009-02-09, 整除4年, 非闰年
		Date date2 = new Date(109, 2, 9);
		assertThat(DateUtil.getMonthLength(date2)).isEqualTo(28);

		Date date3 = new Date(108, 8, 9);
		assertThat(DateUtil.getMonthLength(date3)).isEqualTo(31);

		Date date4 = new Date(109, 11, 30);
		assertThat(DateUtil.getDayOfYear(date4)).isEqualTo(364);

		Date date5 = new Date(117, 0, 12);
		assertThat(DateUtil.getWeekOfMonth(date5)).isEqualTo(3);
		assertThat(DateUtil.getWeekOfYear(date5)).isEqualTo(3);
	}"
org.springside.modules.utils.time.ClockUtilTest,void testDummyClock(),,,"@Test
	public void testDummyClock() {
		DummyClock clock = new DummyClock();
		clock.updateNow(111);
		assertThat(clock.currentTimeMillis()).isEqualTo(111);
		assertThat(clock.currentDate().getTime()).isEqualTo(111);

		clock.updateNow(new Date(112));
		assertThat(clock.currentTimeMillis()).isEqualTo(112);
		clock.increaseTime(200);
		assertThat(clock.currentTimeMillis()).isEqualTo(312);
		clock.decreaseTime(100);
		assertThat(clock.currentTimeMillis()).isEqualTo(212);

		clock.setNanoTime(150);
		assertThat(clock.nanoTime()).isEqualTo(150);

	}"
org.springside.modules.utils.time.ClockUtilTest,void elapsedTime(),,,"@Test
	public void elapsedTime() {
		try {
			DummyClock clock = ClockUtil.useDummyClock(2000);
			clock.increaseTime(1000);
			assertThat(ClockUtil.elapsedTime(2000)).isEqualTo(1000);
		} finally {
			ClockUtil.useDefaultClock();
		}
	}"
