classname,method,docstring,method_definition
spark.Routable,"void connect(String path,
                        String acceptType,
                        Route route,
                        ResponseTransformer transformer)","/**
     * Map the route for HTTP CONNECT requests
     *
     * @param path        the path
     * @param acceptType  the accept type
     * @param route       The route
     * @param transformer the response transformer
     */","public void connect(String path,
                        String acceptType,
                        Route route,
                        ResponseTransformer transformer) {
        addRoute(HttpMethod.connect, ResponseTransformerRouteImpl.create(path, acceptType, route, transformer));
    }"
spark.Routable,"void trace(String path, Route route, ResponseTransformer transformer)","/**
     * Map the route for HTTP TRACE requests
     *
     * @param path        the path
     * @param route       The route
     * @param transformer the response transformer
     */","public void trace(String path, Route route, ResponseTransformer transformer) {
        addRoute(HttpMethod.trace, ResponseTransformerRouteImpl.create(path, route, transformer));
    }"
spark.Routable,"void trace(String path,
                      String acceptType,
                      Route route,
                      ResponseTransformer transformer)","/**
     * Map the route for HTTP TRACE requests
     *
     * @param path        the path
     * @param acceptType  the accept type
     * @param route       The route
     * @param transformer the response transformer
     */","public void trace(String path,
                      String acceptType,
                      Route route,
                      ResponseTransformer transformer) {
        addRoute(HttpMethod.trace, ResponseTransformerRouteImpl.create(path, acceptType, route, transformer));
    }"
spark.Routable,"void options(String path, Route route, ResponseTransformer transformer)","/**
     * Map the route for HTTP OPTIONS requests
     *
     * @param path        the path
     * @param route       The route
     * @param transformer the response transformer
     */","public void options(String path, Route route, ResponseTransformer transformer) {
        addRoute(HttpMethod.options, ResponseTransformerRouteImpl.create(path, route, transformer));
    }"
spark.Routable,"void options(String path,
                        String acceptType,
                        Route route,
                        ResponseTransformer transformer)","/**
     * Map the route for HTTP OPTIONS requests
     *
     * @param path        the path
     * @param acceptType  the accept type
     * @param route       The route
     * @param transformer the response transformer
     */","public void options(String path,
                        String acceptType,
                        Route route,
                        ResponseTransformer transformer) {
        addRoute(HttpMethod.options, ResponseTransformerRouteImpl.create(path, acceptType, route, transformer));
    }"
spark.Routable,"void patch(String path, Route route, ResponseTransformer transformer)","/**
     * Map the route for HTTP PATCH requests
     *
     * @param path        the path
     * @param route       The route
     * @param transformer the response transformer
     */","public void patch(String path, Route route, ResponseTransformer transformer) {
        addRoute(HttpMethod.patch, ResponseTransformerRouteImpl.create(path, route, transformer));
    }"
spark.Routable,"void patch(String path,
                      String acceptType,
                      Route route,
                      ResponseTransformer transformer)","/**
     * Map the route for HTTP PATCH requests
     *
     * @param path        the path
     * @param acceptType  the accept type
     * @param route       The route
     * @param transformer the response transformer
     */","public void patch(String path,
                      String acceptType,
                      Route route,
                      ResponseTransformer transformer) {
        addRoute(HttpMethod.patch, ResponseTransformerRouteImpl.create(path, acceptType, route, transformer));
    }"
spark.Routable,"createRouteImpl(String path, String acceptType, Route route)","/**
     * Create route implementation or use default response transformer
     *
     * @param path       the path
     * @param acceptType the accept type
     * @param route      the route
     * @return ResponseTransformerRouteImpl or RouteImpl
     */","private RouteImpl createRouteImpl(String path, String acceptType, Route route) {
        if (defaultResponseTransformer != null) {
            return ResponseTransformerRouteImpl.create(path, acceptType, route, defaultResponseTransformer);
        }
        return RouteImpl.create(path, acceptType, route);
    }"
spark.Routable,"createRouteImpl(String path, Route route)","/**
     * Create route implementation or use default response transformer
     *
     * @param path  the path
     * @param route the route
     * @return ResponseTransformerRouteImpl or RouteImpl
     */","private RouteImpl createRouteImpl(String path, Route route) {
        if (defaultResponseTransformer != null) {
            return ResponseTransformerRouteImpl.create(path, route, defaultResponseTransformer);
        }
        return RouteImpl.create(path, route);
    }"
spark.Routable,void defaultResponseTransformer(ResponseTransformer transformer),"/**
     * Sets default response transformer
     *
     * @param transformer
     */","public void defaultResponseTransformer(ResponseTransformer transformer) {
        defaultResponseTransformer = transformer;
    }"
spark.RouteGroup,void addRoutes(),,void addRoutes();
spark.staticfiles.StaticFilesFolder,void localConfiguredTo(String folder),,"@Deprecated
    public static final void localConfiguredTo(String folder) {

        local = removeLeadingAndTrailingSlashesFrom(folder);
    }"
spark.staticfiles.StaticFilesFolder,void externalConfiguredTo(String folder),,"@Deprecated
    public static final void externalConfiguredTo(String folder) {

        String unixLikeFolder = Paths.get(folder).toAbsolutePath().toString().replace(""\\"", ""/"");
        LOG.warn(""Registering external static files folder [{}] as [{}]."", folder, unixLikeFolder);
        external = removeLeadingAndTrailingSlashesFrom(unixLikeFolder);
    }"
spark.staticfiles.StaticFilesFolder,local(),,"@Deprecated
    public static final String local() {
        return local;
    }"
spark.staticfiles.StaticFilesFolder,external(),,"@Deprecated
    public static final String external() {
        return external;
    }"
spark.staticfiles.DirectoryTraversal,"void protectAgainstInClassPath(String path, String localFolder)",,"public static void protectAgainstInClassPath(String path, String localFolder) {
        if (!isPathWithinFolder(path, localFolder)) {
            throw new DirectoryTraversalDetection(""classpath"");
        }
    }"
spark.staticfiles.DirectoryTraversal,"void protectAgainstForExternal(String path, String externalFolder)",,"public static void protectAgainstForExternal(String path, String externalFolder) {
    	String unixLikeFolder = unixifyPath(externalFolder);
        String nixLikePath = unixifyPath(path);
        if (!isPathWithinFolder(nixLikePath, unixLikeFolder)) {
            throw new DirectoryTraversalDetection(""external"");
        }
    }"
spark.staticfiles.DirectoryTraversal,unixifyPath(String path),,"private static String unixifyPath(String path) {
    	return Paths.get(path).toAbsolutePath().toString().replace(""\\"", ""/"");
    }"
spark.staticfiles.DirectoryTraversal,"isPathWithinFolder(String path, String folder)",,"private static boolean isPathWithinFolder(String path, String folder) {
    	String rlatsPath = removeLeadingAndTrailingSlashesFrom(path);
    	String rlatsFolder = removeLeadingAndTrailingSlashesFrom(folder);
    	return rlatsPath.startsWith(rlatsFolder);
    }"
spark.staticfiles.MimeType,"void register(String extension, String mimeType)",,"public static void register(String extension, String mimeType) {
        mappings.put(extension, mimeType);
    }"
spark.staticfiles.MimeType,void disableGuessing(),,"public static void disableGuessing() {
        guessingOn = false;
    }"
spark.staticfiles.MimeType,fromResource(AbstractFileResolvingResource resource),,"public static String fromResource(AbstractFileResolvingResource resource) {
        String filename = Optional.ofNullable(resource.getFilename()).orElse("""");
        return getMimeType(filename);
    }"
spark.staticfiles.MimeType,getMimeType(String filename),,"protected static String getMimeType(String filename) {
        String fileExtension = filename.replaceAll(""^.*\\.(.*)$"", ""$1"");
        return mappings.getOrDefault(fileExtension, ""application/octet-stream"");
    }"
spark.staticfiles.MimeType,fromPathInfo(String pathInfo),,"protected static String fromPathInfo(String pathInfo) {
        return getMimeType(pathInfo);
    }"
spark.staticfiles.MimeType,shouldGuess(),,"protected static boolean shouldGuess() {
        return guessingOn;
    }"
spark.staticfiles.StaticFilesConfiguration,"consume(HttpServletRequest httpRequest,
                           HttpServletResponse httpResponse)","/**
     * Attempt consuming using either static resource handlers or jar resource handlers
     *
     * @param httpRequest  The HTTP servlet request.
     * @param httpResponse The HTTP servlet response.
     * @return true if consumed, false otherwise.
     * @throws IOException in case of IO error.
     */","public boolean consume(HttpServletRequest httpRequest,
                           HttpServletResponse httpResponse) throws IOException {
        try {
            if (consumeWithFileResourceHandlers(httpRequest, httpResponse)) {
                return true;
            }

        } catch (DirectoryTraversal.DirectoryTraversalDetection directoryTraversalDetection) {
            httpResponse.setStatus(400);
            httpResponse.getWriter().write(""Bad request"");
            httpResponse.getWriter().flush();
            LOG.warn(directoryTraversalDetection.getMessage() + "" directory traversal detection for path: ""
                             + httpRequest.getPathInfo());
        }
        return false;
    }"
spark.staticfiles.StaticFilesConfiguration,"consumeWithFileResourceHandlers(HttpServletRequest httpRequest,
                                                    HttpServletResponse httpResponse)",,"private boolean consumeWithFileResourceHandlers(HttpServletRequest httpRequest,
                                                    HttpServletResponse httpResponse) throws IOException {
        if (staticResourceHandlers != null) {

            for (AbstractResourceHandler staticResourceHandler : staticResourceHandlers) {

                AbstractFileResolvingResource resource = staticResourceHandler.getResource(httpRequest);

                if (resource != null && resource.isReadable()) {

                    if (MimeType.shouldGuess()) {
                        httpResponse.setHeader(MimeType.CONTENT_TYPE, MimeType.fromResource(resource));
                    }
                    customHeaders.forEach(httpResponse::setHeader); //add all user-defined headers to response

                    try (InputStream inputStream = resource.getInputStream();
                         OutputStream wrappedOutputStream = GzipUtils.checkAndWrap(httpRequest, httpResponse, false)) {
                        IOUtils.copy(inputStream, wrappedOutputStream);
                    }

                    return true;
                }
            }

        }
        return false;
    }"
spark.staticfiles.StaticFilesConfiguration,void clear(),"/**
     * Clears all static file configuration
     */","public void clear() {

        if (staticResourceHandlers != null) {
            staticResourceHandlers.clear();
            staticResourceHandlers = null;
        }

        staticResourcesSet = false;
        externalStaticResourcesSet = false;
    }"
spark.staticfiles.StaticFilesConfiguration,isStaticResourcesSet(),,"public boolean isStaticResourcesSet() {
        return staticResourcesSet;
    }"
spark.staticfiles.StaticFilesConfiguration,isExternalStaticResourcesSet(),,"public boolean isExternalStaticResourcesSet() {
        return externalStaticResourcesSet;
    }"
spark.staticfiles.StaticFilesConfiguration,void configure(String folder),"/**
     * Configures location for static resources
     *
     * @param folder the location
     */","public synchronized void configure(String folder) {
        Assert.notNull(folder, ""'folder' must not be null"");

        if (!staticResourcesSet) {

            if (staticResourceHandlers == null) {
                staticResourceHandlers = new ArrayList<>();
            }

            staticResourceHandlers.add(new ClassPathResourceHandler(folder, ""index.html""));
            LOG.info(""StaticResourceHandler configured with folder = "" + folder);
            staticResourcesSet = true;
        }
    }"
spark.staticfiles.StaticFilesConfiguration,void configureExternal(String folder),"/**
     * Configures location for static resources
     *
     * @param folder the location
     */","public synchronized void configureExternal(String folder) {
        Assert.notNull(folder, ""'folder' must not be null"");

        if (!externalStaticResourcesSet) {
            try {
                ExternalResource resource = new ExternalResource(folder);
                if (!resource.getFile().isDirectory()) {
                    LOG.error(""External Static resource location must be a folder"");
                    return;
                }

                if (staticResourceHandlers == null) {
                    staticResourceHandlers = new ArrayList<>();
                }
                staticResourceHandlers.add(new ExternalResourceHandler(folder, ""index.html""));
                LOG.info(""External StaticResourceHandler configured with folder = "" + folder);
            } catch (IOException e) {
                LOG.error(""Error when creating external StaticResourceHandler"", e);
            }

            externalStaticResourcesSet = true;
        }
    }"
spark.staticfiles.StaticFilesConfiguration,create(),,"public static StaticFilesConfiguration create() {
        return new StaticFilesConfiguration();
    }"
spark.staticfiles.StaticFilesConfiguration,void setExpireTimeSeconds(long expireTimeSeconds),,"public void setExpireTimeSeconds(long expireTimeSeconds) {
        customHeaders.put(""Cache-Control"", ""private, max-age="" + expireTimeSeconds);
        customHeaders.put(""Expires"", new Date(System.currentTimeMillis() + (expireTimeSeconds * 1000)).toString());
    }"
spark.staticfiles.StaticFilesConfiguration,"void putCustomHeaders(Map<String, String> headers)",,"public void putCustomHeaders(Map<String, String> headers) {
        customHeaders.putAll(headers);
    }"
spark.staticfiles.StaticFilesConfiguration,"void putCustomHeader(String key, String value)",,"public void putCustomHeader(String key, String value) {
        customHeaders.put(key, value);
    }"
spark.route.ServletRoutes,get(),,"public static synchronized Routes get() {
        if (routes == null) {
            routes = new Routes();
        }
        return routes;
    }"
spark.route.SimpleRouteMatcher,"void parseValidateAddRoute(String route, String acceptType, Object target)","/**
     * @param route      the route
     * @param acceptType the accept type
     * @param target     the target
     * @deprecated
     */","public void parseValidateAddRoute(String route, String acceptType, Object target) {
        add(route, acceptType, target);
    }"
spark.route.SimpleRouteMatcher,"findTargetForRequestedRoute(HttpMethod httpMethod, String path, String acceptType)","/**
     * @param httpMethod the HttpMethod
     * @param path       the path
     * @param acceptType the accept type
     * @return the RouteMatch object
     * @deprecated
     */","public RouteMatch findTargetForRequestedRoute(HttpMethod httpMethod, String path, String acceptType) {
        return find(httpMethod, path, acceptType);
    }"
spark.route.SimpleRouteMatcher,"findTargetsForRequestedRoute(HttpMethod httpMethod, String path, String acceptType)","/**
     * @param httpMethod the HttpMethod
     * @param path       the path
     * @param acceptType the accept type
     * @return list of RouteMatch objects
     * @deprecated
     */","public List<RouteMatch> findTargetsForRequestedRoute(HttpMethod httpMethod, String path, String acceptType) {
        return findMultiple(httpMethod, path, acceptType);
    }"
spark.route.SimpleRouteMatcher,void clearRoutes(),"/**
     * @deprecated
     */","public void clearRoutes() {
        clear();
    }"
spark.route.SimpleRouteMatcher,"removeRoute(String path, String httpMethod)","/**
     * @param path       the path
     * @param httpMethod the http method name
     * @return true if route removed, false otherwise
     * @deprecated
     */","public boolean removeRoute(String path, String httpMethod) {
        return remove(path, httpMethod);
    }"
spark.route.SimpleRouteMatcher,removeRoute(String path),"/**
     * @param path   the path
     * @return true if route removed, false otherwise
     * @deprecated
     */","public boolean removeRoute(String path) {
        return remove(path);
    }"
spark.route.Routes,create(),,"public static Routes create() {
        return new Routes();
    }"
spark.route.Routes,"void add(HttpMethod httpMethod, RouteImpl route)","/**
     * Add a route
     *
     * @param httpMethod the http-method of the route
     * @param route      the route to add
     */","public void add(HttpMethod httpMethod, RouteImpl route) {
        add(httpMethod, route.getPath() , route.getAcceptType(), route);
    }"
spark.route.Routes,"void add(HttpMethod httpMethod, FilterImpl filter)","/**
     * Add a filter
     *
     * @param httpMethod the http-method of the route
     * @param filter     the filter to add
     */","public void add(HttpMethod httpMethod, FilterImpl filter) {
        add(httpMethod, filter.getPath() , filter.getAcceptType(), filter);
    }"
spark.route.Routes,"find(HttpMethod httpMethod, String path, String acceptType)","/**
     * finds target for a requested route
     *
     * @param httpMethod the http method
     * @param path       the path
     * @param acceptType the accept type
     * @return the target
     */","public RouteMatch find(HttpMethod httpMethod, String path, String acceptType) {
        List<RouteEntry> routeEntries = this.findTargetsForRequestedRoute(httpMethod, path);
        RouteEntry entry = findTargetWithGivenAcceptType(routeEntries, acceptType);
        return entry != null ? new RouteMatch(entry.target, entry.path, path, acceptType, httpMethod) : null;
    }"
spark.route.Routes,"findMultiple(HttpMethod httpMethod, String path, String acceptType)","/**
     * Finds multiple targets for a requested route.
     *
     * @param httpMethod the http method
     * @param path       the route path
     * @param acceptType the accept type
     * @return the targets
     */","public List<RouteMatch> findMultiple(HttpMethod httpMethod, String path, String acceptType) {
        List<RouteMatch> matchSet = new ArrayList<>();
        List<RouteEntry> routeEntries = findTargetsForRequestedRoute(httpMethod, path);

        for (RouteEntry routeEntry : routeEntries) {
            if (acceptType != null) {
                String bestMatch = MimeParse.bestMatch(Arrays.asList(routeEntry.acceptedType), acceptType);

                if (routeWithGivenAcceptType(bestMatch)) {
                    matchSet.add(new RouteMatch(routeEntry.target, routeEntry.path, path, acceptType, httpMethod));
                }
            } else {
                matchSet.add(new RouteMatch(routeEntry.target, routeEntry.path, path, acceptType, httpMethod));
            }
        }

        return matchSet;
    }"
spark.route.Routes,findAll(),"/**
     * @return the targets
     */","public List<RouteMatch> findAll() {
        List<RouteMatch> matchSet = new ArrayList<>();
        List<RouteEntry> routeEntries = routes;

        for (RouteEntry routeEntry : routeEntries) {
            matchSet.add(new RouteMatch(routeEntry.target, routeEntry.path, ""ALL_ROUTES"", routeEntry.acceptedType, routeEntry.httpMethod));
        }

        return matchSet;
    }"
spark.route.Routes,void clear(),"/**
     * ¨Clear all routes
     */","public void clear() {
        routes.clear();
    }"
spark.route.Routes,"remove(String path, String httpMethod)","/**
     * Removes a particular route from the collection of those that have been previously routed.
     * Search for a previously established routes using the given path and HTTP method, removing
     * any matches that are found.
     *
     * @param path       the route path
     * @param httpMethod the http method
     * @return <tt>true</tt> if this a matching route has been previously routed
     * @throws IllegalArgumentException if <tt>path</tt> is null or blank or if <tt>httpMethod</tt> is null, blank
     *                                  or an invalid HTTP method
     * @since 2.2
     */","public boolean remove(String path, String httpMethod) {
        if (StringUtils.isEmpty(path)) {
            throw new IllegalArgumentException(""path cannot be null or blank"");
        }

        if (StringUtils.isEmpty(httpMethod)) {
            throw new IllegalArgumentException(""httpMethod cannot be null or blank"");
        }

        // Catches invalid input and throws IllegalArgumentException
        HttpMethod method = HttpMethod.valueOf(httpMethod);

        return removeRoute(method, path);
    }"
spark.route.Routes,remove(String path),"/**
     * Removes a particular route from the collection of those that have been previously routed.
     * Search for a previously established routes using the given path and removes any matches that are found.
     *
     * @param path the route path
     * @return <tt>true</tt> if this a matching route has been previously routed
     * @throws java.lang.IllegalArgumentException if <tt>path</tt> is null or blank
     * @since 2.2
     */","public boolean remove(String path) {
        if (StringUtils.isEmpty(path)) {
            throw new IllegalArgumentException(""path cannot be null or blank"");
        }

        return removeRoute((HttpMethod) null, path);
    }"
spark.route.Routes,"void add(HttpMethod method, String url, String acceptedType, Object target)",,"private void add(HttpMethod method, String url, String acceptedType, Object target) {
        RouteEntry entry = new RouteEntry();
        entry.httpMethod = method;
        entry.path = url;
        entry.target = target;
        entry.acceptedType = acceptedType;
        LOG.debug(""Adds route: "" + entry);
        // Adds to end of list
        routes.add(entry);
    }"
spark.route.Routes,getAcceptedMimeTypes(List<RouteEntry> routes),,"private Map<String, RouteEntry> getAcceptedMimeTypes(List<RouteEntry> routes) {
        Map<String, RouteEntry> acceptedTypes = new HashMap<>();

        for (RouteEntry routeEntry : routes) {
            if (!acceptedTypes.containsKey(routeEntry.acceptedType)) {
                acceptedTypes.put(routeEntry.acceptedType, routeEntry);
            }
        }

        return acceptedTypes;
    }"
spark.route.Routes,routeWithGivenAcceptType(String bestMatch),,"private boolean routeWithGivenAcceptType(String bestMatch) {
        return !MimeParse.NO_MIME_TYPE.equals(bestMatch);
    }"
spark.route.Routes,"findTargetsForRequestedRoute(HttpMethod httpMethod, String path)",,"private List<RouteEntry> findTargetsForRequestedRoute(HttpMethod httpMethod, String path) {
        List<RouteEntry> matchSet = new ArrayList<RouteEntry>();
        for (RouteEntry entry : routes) {
            if (entry.matches(httpMethod, path)) {
                matchSet.add(entry);
            }
        }
        return matchSet;
    }"
spark.route.Routes,"findTargetWithGivenAcceptType(List<RouteEntry> routeMatches, String acceptType)",,"private RouteEntry findTargetWithGivenAcceptType(List<RouteEntry> routeMatches, String acceptType) {
        if (acceptType != null && routeMatches.size() > 0) {
            Map<String, RouteEntry> acceptedMimeTypes = getAcceptedMimeTypes(routeMatches);
            String bestMatch = MimeParse.bestMatch(acceptedMimeTypes.keySet(), acceptType);

            if (routeWithGivenAcceptType(bestMatch)) {
                return acceptedMimeTypes.get(bestMatch);
            } else {
                return null;
            }
        } else {
            if (routeMatches.size() > 0) {
                return routeMatches.get(0);
            }
        }

        return null;
    }"
spark.route.Routes,"removeRoute(HttpMethod httpMethod, String path)",,"private boolean removeRoute(HttpMethod httpMethod, String path) {
        List<RouteEntry> forRemoval = new ArrayList<>();

        for (RouteEntry routeEntry : routes) {
            HttpMethod httpMethodToMatch = httpMethod;

            if (httpMethod == null) {
                // Use the routeEntry's HTTP method if none was given, so that only path is used to match.
                httpMethodToMatch = routeEntry.httpMethod;
            }

            if (routeEntry.matches(httpMethodToMatch, path)) {
                LOG.debug(""Removing path {}"", path, httpMethod == null ? """" : "" with HTTP method "" + httpMethod);

                forRemoval.add(routeEntry);
            }
        }

        return routes.removeAll(forRemoval);
    }"
spark.route.Routes,"void add(String route, String acceptType, Object target)","/**
     * Parse and validates a route and adds it
     *
     * @param route      the route path
     * @param acceptType the accept type
     * @param target     the invocation target
     */","@Deprecated
    public void add(String route, String acceptType, Object target) {
        try {
            int singleQuoteIndex = route.indexOf(SINGLE_QUOTE);
            String httpMethod = route.substring(0, singleQuoteIndex).trim().toLowerCase(); // NOSONAR
            String url = route.substring(singleQuoteIndex + 1, route.length() - 1).trim(); // NOSONAR

            // Use special enum stuff to get from value
            HttpMethod method;
            try {
                method = HttpMethod.valueOf(httpMethod);
            } catch (IllegalArgumentException e) {
                LOG.error(""The @Route value: ""
                              + route
                              + "" has an invalid HTTP method part: ""
                              + httpMethod
                              + ""."");
                return;
            }
            add(method, url, acceptType, target);
        } catch (Exception e) {
            LOG.error(""The @Route value: "" + route + "" is not in the correct format"", e);
        }
    }"
spark.route.RouteEntry,"matches(HttpMethod httpMethod, String path)",,"boolean matches(HttpMethod httpMethod, String path) {
        if ((httpMethod == HttpMethod.before || httpMethod == HttpMethod.after || httpMethod == HttpMethod.afterafter)
                && (this.httpMethod == httpMethod)
                && this.path.equals(SparkUtils.ALL_PATHS)) {
            // Is filter and matches all
            return true;
        }
        boolean match = false;
        if (this.httpMethod == httpMethod) {
            match = matchPath(path);
        }
        return match;
    }"
spark.route.RouteEntry,matchPath(String path),,"private boolean matchPath(String path) { // NOSONAR
        if (!this.path.endsWith(""*"") && ((path.endsWith(""/"") && !this.path.endsWith(""/"")) // NOSONAR
                || (this.path.endsWith(""/"") && !path.endsWith(""/"")))) {
            // One and not both ends with slash
            return false;
        }
        if (this.path.equals(path)) {
            // Paths are the same
            return true;
        }

        // check params
        List<String> thisPathList = SparkUtils.convertRouteToList(this.path);
        List<String> pathList = SparkUtils.convertRouteToList(path);

        int thisPathSize = thisPathList.size();
        int pathSize = pathList.size();

        if (thisPathSize == pathSize) {
            for (int i = 0; i < thisPathSize; i++) {
                String thisPathPart = thisPathList.get(i);
                String pathPart = pathList.get(i);

                if ((i == thisPathSize - 1) && (thisPathPart.equals(""*"") && this.path.endsWith(""*""))) {
                    // wildcard match
                    return true;
                }

                if ((!thisPathPart.startsWith("":""))
                        && !thisPathPart.equals(pathPart)
                        && !thisPathPart.equals(""*"")) {
                    return false;
                }
            }
            // All parts matched
            return true;
        } else {
            // Number of ""path parts"" not the same
            // check wild card:
            if (this.path.endsWith(""*"")) {
                if (pathSize == (thisPathSize - 1) && (path.endsWith(""/""))) {
                    // Hack for making wildcards work with trailing slash
                    pathList.add("""");
                    pathList.add("""");
                    pathSize += 2;
                }

                if (thisPathSize < pathSize) {
                    for (int i = 0; i < thisPathSize; i++) {
                        String thisPathPart = thisPathList.get(i);
                        String pathPart = pathList.get(i);
                        if (thisPathPart.equals(""*"") && (i == thisPathSize - 1) && this.path.endsWith(""*"")) {
                            // wildcard match
                            return true;
                        }
                        if (!thisPathPart.startsWith("":"")
                                && !thisPathPart.equals(pathPart)
                                && !thisPathPart.equals(""*"")) {
                            return false;
                        }
                    }
                    // All parts matched
                    return true;
                }
                // End check wild card
            }
            return false;
        }
    }"
spark.route.RouteEntry,toString(),,"@Override
    public String toString() {
        return httpMethod.name() + "", "" + path + "", "" + target;
    }"
spark.route.HttpMethod,get(String methodStr),"/**
     * Gets the HttpMethod corresponding to the provided string. If no corresponding method can be found
     * {@link spark.route.HttpMethod#unsupported} will be returned.
     *
     * @param methodStr The string containing HTTP method name
     * @return          The HttpMethod corresponding to the provided string
     */","public static HttpMethod get(String methodStr) {
        HttpMethod method = methods.get(methodStr);
        return method != null ? method : unsupported;
    }"
spark.utils.Wrapper,delegate(),,Object delegate();
spark.utils.Assert,"void isTrue(boolean expression, String message)","/**
     * Assert a boolean expression, throwing {@code IllegalArgumentException}
     * if the test result is {@code false}.
     * <pre class=""code"">Assert.isTrue(i &gt; 0, ""The value must be greater than zero"");</pre>
     *
     * @param expression a boolean expression
     * @param message    the exception message to use if the assertion fails
     * @throws IllegalArgumentException if expression is {@code false}
     */","public static void isTrue(boolean expression, String message) {
        if (!expression) {
            throw new IllegalArgumentException(message);
        }
    }"
spark.utils.Assert,"void notNull(Object object, String message)","/**
     * Assert that an object is not {@code null} .
     * <pre class=""code"">Assert.notNull(clazz, ""The class must not be null"");</pre>
     *
     * @param object  the object to check
     * @param message the exception message to use if the assertion fails
     * @throws IllegalArgumentException if the object is {@code null}
     */","public static void notNull(Object object, String message) {
        if (object == null) {
            throw new IllegalArgumentException(message);
        }
    }"
spark.utils.Assert,void notNull(Object object),"/**
     * Assert that an object is not {@code null} .
     * <pre class=""code"">Assert.notNull(clazz);</pre>
     *
     * @param object the object to check
     * @throws IllegalArgumentException if the object is {@code null}
     */","public static void notNull(Object object) {
        notNull(object, ""[Assertion failed] - this argument is required; it must not be null"");
    }"
spark.utils.Assert,"void hasLength(String text, String message)","/**
     * Assert that the given String is not empty; that is,
     * it must not be {@code null} and not the empty String.
     * <pre class=""code"">Assert.hasLength(name, ""Name must not be empty"");</pre>
     *
     * @param text    the String to check
     * @param message the exception message to use if the assertion fails
     * @see StringUtils#hasLength
     */","public static void hasLength(String text, String message) {
        if (!StringUtils.hasLength(text)) {
            throw new IllegalArgumentException(message);
        }
    }"
spark.utils.Assert,"void notEmpty(Object[] array, String message)","/**
     * Assert that an array has elements; that is, it must not be
     * {@code null} and must have at least one element.
     * <pre class=""code"">Assert.notEmpty(array, ""The array must have elements"");</pre>
     *
     * @param array   the array to check
     * @param message the exception message to use if the assertion fails
     * @throws IllegalArgumentException if the object array is {@code null} or has no elements
     */","public static void notEmpty(Object[] array, String message) {
        if (ObjectUtils.isEmpty(array)) {
            throw new IllegalArgumentException(message);
        }
    }"
spark.utils.Assert,"void state(boolean expression, String message)","/**
     * Assert a boolean expression, throwing {@code IllegalStateException}
     * if the test result is {@code false}. Call isTrue if you wish to
     * throw IllegalArgumentException on an assertion failure.
     * <pre class=""code"">Assert.state(id == null, ""The id property must not already be initialized"");</pre>
     *
     * @param expression a boolean expression
     * @param message    the exception message to use if the assertion fails
     * @throws IllegalStateException if expression is {@code false}
     */","public static void state(boolean expression, String message) {
        if (!expression) {
            throw new IllegalStateException(message);
        }
    }"
spark.utils.ResourceUtils,isUrl(String resourceLocation),"/**
     * Return whether the given resource location is a URL:
     * either a special ""classpath"" pseudo URL or a standard URL.
     *
     * @param resourceLocation the location String to check
     * @return whether the location qualifies as a URL
     * @see #CLASSPATH_URL_PREFIX
     * @see java.net.URL
     */","public static boolean isUrl(String resourceLocation) {
        if (resourceLocation == null) {
            return false;
        }
        if (resourceLocation.startsWith(CLASSPATH_URL_PREFIX)) {
            return true;
        }
        try {
            new URL(resourceLocation);
            return true;
        } catch (MalformedURLException ex) {
            return false;
        }
    }"
spark.utils.ResourceUtils,getURL(String resourceLocation),"/**
     * Resolve the given resource location to a {@code java.net.URL}.
     * <p>Does not check whether the URL actually exists; simply returns
     * the URL that the given location would correspond to.
     *
     * @param resourceLocation the resource location to resolve: either a
     *                         ""classpath:"" pseudo URL, a ""file:"" URL, or a plain file path
     * @return a corresponding URL object
     * @throws FileNotFoundException if the resource cannot be resolved to a URL
     */","public static URL getURL(String resourceLocation) throws FileNotFoundException {
        Assert.notNull(resourceLocation, ""Resource location must not be null"");
        if (resourceLocation.startsWith(CLASSPATH_URL_PREFIX)) {
            String path = resourceLocation.substring(CLASSPATH_URL_PREFIX.length());
            URL url = ClassUtils.getDefaultClassLoader().getResource(path);
            if (url == null) {
                String description = ""class path resource ["" + path + ""]"";
                throw new FileNotFoundException(
                        description + "" cannot be resolved to URL because it does not exist"");
            }
            return url;
        }
        try {
            // try URL
            return new URL(resourceLocation);
        } catch (MalformedURLException ex) {
            // no URL -> treat as file path
            try {
                return new File(resourceLocation).toURI().toURL();
            } catch (MalformedURLException ex2) {
                throw new FileNotFoundException(""Resource location ["" + resourceLocation +
                                                        ""] is neither a URL not a well-formed file path"");
            }
        }
    }"
