classname,method,docstring,annotations,method_definition
org.apache.commons.vfs2.filter.DirectoryAndFileFilterTest,void beforeClass(),,,"@BeforeClass
    public static void beforeClass() throws IOException {

        testDir = getTestDir(DirectoryAndFileFilterTest.class.getName());
        testDir.mkdir();

        dir = new File(testDir, DIR);
        dir.mkdir();
        dirInfo = createFileSelectInfo(dir);

        file = new File(dir, FILE);
        FileUtils.touch(file);
        fileInfo = createFileSelectInfo(file);

        notExistingFile = new File(testDir, ""not-existing-file.txt"");
        notExistingFileInfo = createFileSelectInfo(notExistingFile);

        zipFile = new File(getTempDir(), DirectoryAndFileFilterTest.class.getName() + "".zip"");
        zipDir(testDir, """", zipFile);
        zipFileObj = getZipFileObject(zipFile);

    }"
org.apache.commons.vfs2.filter.DirectoryAndFileFilterTest,void testAcceptZipFile(),,,"@Test
    public void testAcceptZipFile() throws FileSystemException {

        FileObject[] files;

        // FILE Filter
        files = zipFileObj.findFiles(new FileSelector() {
            @Override
            public boolean includeFile(final FileSelectInfo fileInfo) throws Exception {
                return FileFileFilter.FILE.accept(fileInfo);
            }

            @Override
            public boolean traverseDescendents(final FileSelectInfo fileInfo) throws Exception {
                return true;
            }
        });
        assertContains(files, FILE);
        Assert.assertEquals(1, files.length);

        // DIRECTORY Filter
        files = zipFileObj.findFiles(new FileFilterSelector(DirectoryFileFilter.DIRECTORY));
        assertContains(files, DIR);
        Assert.assertEquals(1, files.length);

    }"
org.apache.commons.vfs2.filter.DirectoryAndFileFilterTest,includeFile(final FileSelectInfo fileInfo),,,"@Override
            public boolean includeFile(final FileSelectInfo fileInfo) throws Exception {
                return FileFileFilter.FILE.accept(fileInfo);
            }"
org.apache.commons.vfs2.filter.DirectoryAndFileFilterTest,traverseDescendents(final FileSelectInfo fileInfo),,,"@Override
            public boolean traverseDescendents(final FileSelectInfo fileInfo) throws Exception {
                return true;
            }"
org.apache.commons.vfs2.filter.DirectoryAndFileFilterTest,void testDirectoryFileFilter(),,,"@Test
    public void testDirectoryFileFilter() throws FileSystemException {

        final FileFilter testee = DirectoryFileFilter.DIRECTORY;

        Assert.assertTrue(testee.accept(dirInfo));
        Assert.assertFalse(testee.accept(fileInfo));
        Assert.assertFalse(testee.accept(notExistingFileInfo));

    }"
org.apache.commons.vfs2.filter.DirectoryAndFileFilterTest,void testFileFileFilter(),,,"@Test
    public void testFileFileFilter() throws FileSystemException {

        final FileFilter testee = FileFileFilter.FILE;

        Assert.assertTrue(testee.accept(fileInfo));
        Assert.assertFalse(testee.accept(dirInfo));
        Assert.assertFalse(testee.accept(notExistingFileInfo));

    }"
org.apache.commons.vfs2.filter.NameFileFilterTest,void testAcceptList(),,,"@Test
    public void testAcceptList() throws FileSystemException {

        // PREPARE
        final List<String> list = new ArrayList<>();
        list.add(""test1.txt"");
        list.add(""test2.txt"");
        final NameFileFilter filter = new NameFileFilter(list);

        // TEST
        Assert.assertTrue(filter.accept(createFileSelectInfo(new File(""test1.txt""))));
        Assert.assertTrue(filter.accept(createFileSelectInfo(new File(""test2.txt""))));
        Assert.assertFalse(filter.accept(createFileSelectInfo(new File(""Test2.txt""))));
        Assert.assertFalse(filter.accept(createFileSelectInfo(new File(""test.xxx""))));

    }"
org.apache.commons.vfs2.filter.NameFileFilterTest,void testAcceptListIOCaseInsensitive(),,,"@Test
    public void testAcceptListIOCaseInsensitive() throws FileSystemException {

        // PREPARE
        final List<String> list = new ArrayList<>();
        list.add(""test1.txt"");
        list.add(""test2.txt"");
        final NameFileFilter filter = new NameFileFilter(IOCase.INSENSITIVE, list);

        // TEST
        Assert.assertTrue(filter.accept(createFileSelectInfo(new File(""TEST1.txt""))));
        Assert.assertTrue(filter.accept(createFileSelectInfo(new File(""test2.txt""))));
        Assert.assertTrue(filter.accept(createFileSelectInfo(new File(""Test2.txt""))));
        Assert.assertFalse(filter.accept(createFileSelectInfo(new File(""test.xxx""))));

    }"
org.apache.commons.vfs2.filter.NameFileFilterTest,void testAcceptListIOCaseSensitive(),,,"@Test
    public void testAcceptListIOCaseSensitive() throws FileSystemException {

        // PREPARE
        final List<String> list = new ArrayList<>();
        list.add(""test1.txt"");
        list.add(""test2.txt"");
        final NameFileFilter filter = new NameFileFilter(IOCase.SENSITIVE, list);

        // TEST
        Assert.assertFalse(filter.accept(createFileSelectInfo(new File(""TEST1.txt""))));
        Assert.assertTrue(filter.accept(createFileSelectInfo(new File(""test2.txt""))));
        Assert.assertFalse(filter.accept(createFileSelectInfo(new File(""Test2.txt""))));
        Assert.assertFalse(filter.accept(createFileSelectInfo(new File(""test.xxx""))));

    }"
org.apache.commons.vfs2.filter.NameFileFilterTest,void testAcceptString(),,,"@Test
    public void testAcceptString() throws FileSystemException {

        // PREPARE
        final NameFileFilter filter = new NameFileFilter(""test1.txt"");

        // TEST
        Assert.assertTrue(filter.accept(createFileSelectInfo(new File(""test1.txt""))));
        Assert.assertFalse(filter.accept(createFileSelectInfo(new File(""test2.txt""))));
        Assert.assertFalse(filter.accept(createFileSelectInfo(new File(""Test2.txt""))));
        Assert.assertFalse(filter.accept(createFileSelectInfo(new File(""test.xxx""))));

    }"
org.apache.commons.vfs2.filter.NameFileFilterTest,void testAcceptStringIOCaseInsensitive(),,,"@Test
    public void testAcceptStringIOCaseInsensitive() throws FileSystemException {

        // PREPARE
        final NameFileFilter filter = new NameFileFilter(IOCase.INSENSITIVE, ""test2.txt"");

        // TEST
        Assert.assertFalse(filter.accept(createFileSelectInfo(new File(""test1.txt""))));
        Assert.assertTrue(filter.accept(createFileSelectInfo(new File(""test2.txt""))));
        Assert.assertTrue(filter.accept(createFileSelectInfo(new File(""Test2.txt""))));
        Assert.assertFalse(filter.accept(createFileSelectInfo(new File(""test.xxx""))));

    }"
org.apache.commons.vfs2.filter.NameFileFilterTest,void testAcceptStringIOCaseSensitive(),,,"@Test
    public void testAcceptStringIOCaseSensitive() throws FileSystemException {

        // PREPARE
        final NameFileFilter filter = new NameFileFilter(IOCase.SENSITIVE, ""test2.txt"");

        // TEST
        Assert.assertFalse(filter.accept(createFileSelectInfo(new File(""test1.txt""))));
        Assert.assertTrue(filter.accept(createFileSelectInfo(new File(""test2.txt""))));
        Assert.assertFalse(filter.accept(createFileSelectInfo(new File(""Test2.txt""))));
        Assert.assertFalse(filter.accept(createFileSelectInfo(new File(""test.xxx""))));

    }"
org.apache.commons.vfs2.function.VfsConsumerTest,void test(),"/**
     * Tests {@link VfsConsumer}.
     */",,"@Test
    public void test() throws FileSystemException {
        test(FileObject::exists);
    }"
org.apache.commons.vfs2.function.VfsConsumerTest,void test(final VfsConsumer<FileObject> consumer),,,"private void test(final VfsConsumer<FileObject> consumer) throws FileSystemException {
        try (FileObject fileObject = VFS.getManager().resolveFile(Paths.get(""DoesNotExist.not)"").toUri())) {
            consumer.accept(fileObject);
        }
    }"
org.apache.commons.vfs2.impl.DefaultFileSystemManagerTest,void test_close(),"/**
     * Tests {@link DefaultFileSystemManager#close()}.
     *
     * @throws FileSystemException
     */",,"@Test
    public void test_close() throws FileSystemException {
        try (FileSystemManager fileSystemManager = new DefaultFileSystemManager()) {
            VFS.setManager(fileSystemManager);
            VFS.setManager(null);
        }
        Assert.assertNotNull(VFS.getManager());
        Assert.assertFalse(VFS.getManager().resolveFile(Paths.get(""DoesNotExist.not"").toUri()).exists());
    }"
org.apache.commons.vfs2.impl.DefaultFileSystemManagerTest,void testAddAndRemoveProvider(),,,"@Test
    public void testAddAndRemoveProvider() throws FileSystemException {
        try (DefaultFileSystemManager fileSystemManager = new DefaultFileSystemManager()) {
            fileSystemManager.setFilesCache(new NullFilesCache());
            fileSystemManager.setCacheStrategy(CacheStrategy.MANUAL);

            final RamFileProvider provider = Mockito.spy(new RamFileProvider());
            fileSystemManager.addProvider(""ram1"", provider);
            fileSystemManager.addProvider(""ram2"", provider);
            Assert.assertNotNull(fileSystemManager.resolveFile(""ram1:///""));
            Assert.assertNotNull(fileSystemManager.resolveFile(""ram2:///""));

            fileSystemManager.removeProvider(""ram1"");
            Mockito.verify(provider, Mockito.never()).close();
            Assert.assertThrows(FileSystemException.class, () -> fileSystemManager.resolveFile(""ram1:///""));
            Assert.assertNotNull(fileSystemManager.resolveFile(""ram2:///""));

            fileSystemManager.removeProvider(""ram2"");
            Mockito.verify(provider).close();
            Assert.assertThrows(FileSystemException.class, () -> fileSystemManager.resolveFile(""ram2:///""));
        }
    }"
org.apache.commons.vfs2.impl.DefaultFileSystemManagerTest,void testCreateBz2FileSystem(),,,"@Test
    public void testCreateBz2FileSystem() throws FileSystemException {
        testCreateFileSystem(""src/test/resources/test-data/bla.txt.bz2"", Bzip2FileObject.class);
    }"
org.apache.commons.vfs2.impl.DefaultFileSystemManagerTest,"void testCreateFileSystem(final String path, Class<?> clazz)",,,"private void testCreateFileSystem(final String path, Class<?> clazz) throws FileSystemException {
        FileSystemManager manager = VFS.getManager();
        try (FileObject localFileObject = manager.resolveFile(new File(path).getAbsolutePath());
                FileObject fileObject = manager.createFileSystem(localFileObject)) {
            Assert.assertEquals(clazz, fileObject.getClass());
        }
    }"
org.apache.commons.vfs2.impl.DefaultFileSystemManagerTest,void testCreateGzipFileSystem(),,,"@Test
    @Ignore
    public void testCreateGzipFileSystem() throws FileSystemException {
        testCreateFileSystem(""src/test/resources/test-data/好.txt.gz"", GzipFileObject.class);
    }"
org.apache.commons.vfs2.impl.DefaultFileSystemManagerTest,void testCreateJarFileSystem(),,,"@Test
    public void testCreateJarFileSystem() throws FileSystemException {
        testCreateFileSystem(""src/test/resources/test-data/nested.jar"", JarFileObject.class);
    }"
org.apache.commons.vfs2.impl.DefaultFileSystemManagerTest,void testCreateZipFileSystem(),,,"@Test
    public void testCreateZipFileSystem() throws FileSystemException {
        testCreateFileSystem(""src/test/resources/test-data/nested.zip"", ZipFileObject.class);
    }"
org.apache.commons.vfs2.impl.DefaultFileSystemManagerTest,void testFileCacheEmptyAfterManagerClose(),,,"@Test
    public void testFileCacheEmptyAfterManagerClose() throws FileSystemException {
        final FileSystemManager manager = VFS.getManager();
        Assert.assertNotNull(manager);
        try (final FileObject fileObject = manager
                .resolveFile(Paths.get(""src/test/resources/test-data/read-tests/file1.txt"").toUri())) {
            Assert.assertTrue(fileObject.exists());
            final FilesCache filesCache = manager.getFilesCache();
            final FileName name = fileObject.getName();
            // Make sure we have file object in the cache.
            Assert.assertNotNull(filesCache.getFile(fileObject.getFileSystem(), name));
            manager.close();
            // Cache MUST now be empty.
            Assert.assertNull(filesCache.getFile(fileObject.getFileSystem(), name));
        } finally {
            // Makes sure we reset the singleton or other tests will fail.
            VFS.close();
        }
    }"
org.apache.commons.vfs2.impl.DefaultFileSystemManagerTest,void testFileCacheEmptyAfterVFSClose(),,,"@Test
    public void testFileCacheEmptyAfterVFSClose() throws FileSystemException {
        final FileSystemManager manager = VFS.getManager();
        Assert.assertNotNull(manager);
        try (final FileObject fileObject = manager
                .resolveFile(Paths.get(""src/test/resources/test-data/read-tests/file1.txt"").toUri())) {
            Assert.assertTrue(fileObject.exists());
            final FilesCache filesCache = manager.getFilesCache();
            final FileName name = fileObject.getName();
            // Make sure we have file object in the cache.
            Assert.assertNotNull(filesCache.getFile(fileObject.getFileSystem(), name));
            VFS.close();
            // Cache MUST now be empty.
            Assert.assertNull(filesCache.getFile(fileObject.getFileSystem(), name));
        }
    }"
org.apache.commons.vfs2.impl.DefaultFileSystemManagerTest,void testResolveFileAbsoluteThrows(),"/**
     * Even if the file name is absolute, the base file must be given. This is an inconsistency in the API, but it is
     * documented as such.
     *
     * @see ""VFS-519""
     */",@Test(expected = NullPointerException.class),"@Test(expected = NullPointerException.class)
    public void testResolveFileAbsoluteThrows() throws FileSystemException {
        final String absolute = new File(""/"").getAbsoluteFile().toURI().toString();
        VFS.getManager().resolveFile((File) null, absolute);
    }"
org.apache.commons.vfs2.impl.DefaultFileSystemManagerTest,void testResolveFileNameNull(),"/**
     * If the base name is {@code null}, the file system manager should fail throwing a FileSystemException.
     *
     * @see VFS-189
     */",@Test(expected = FileSystemException.class),"@Test(expected = FileSystemException.class)
    public void testResolveFileNameNull() throws FileSystemException {
        VFS.getManager().resolveName((FileName) null, ""../"");
    }"
org.apache.commons.vfs2.impl.DefaultFileSystemManagerTest,void testResolveFileObjectNullAbsolute(),,,"@Test
    public void testResolveFileObjectNullAbsolute() throws FileSystemException {
        final String absolute = new File(""/"").getAbsoluteFile().toURI().toString();
        VFS.getManager().resolveFile((FileObject) null, absolute);
    }"
org.apache.commons.vfs2.impl.DefaultFileSystemManagerTest,void testResolveFileObjectRelativeThrows(),,@Test(expected = FileSystemException.class),"@Test(expected = FileSystemException.class)
    public void testResolveFileObjectRelativeThrows() throws FileSystemException {
        VFS.getManager().resolveFile((FileObject) null, ""relativePath"");
    }"
org.apache.commons.vfs2.impl.DefaultFileSystemManagerTest,void testResolveFileRelativeThrows(),,@Test(expected = NullPointerException.class),"@Test(expected = NullPointerException.class)
    public void testResolveFileRelativeThrows() throws FileSystemException {
        VFS.getManager().resolveFile((File) null, ""relativePath"");
    }"
org.apache.commons.vfs2.impl.VfsClassLoaderTests.MockClassloader,findClass(final String name),,,"@Override
        protected Class<?> findClass(final String name) throws ClassNotFoundException {
            fail(""Not intended to be used for class loading."");
            return null;
        }"
org.apache.commons.vfs2.impl.VfsClassLoaderTests.MockClassloader,getResources(final String name),"/**
         * This method will not return any hit to VFSClassLoader#testGetResourcesJARs.
         */",,"@Override
        public Enumeration<URL> getResources(final String name) throws IOException {
            return Collections.enumeration(Collections.<URL>emptyList());
        }"
org.apache.commons.vfs2.impl.VfsClassLoaderTests,createClassLoader(),"/**
     * Creates the classloader to use when testing.
     */",,"private VFSClassLoader createClassLoader() throws FileSystemException {
        return new VFSClassLoader(getBaseFolder(), getManager());
    }"
org.apache.commons.vfs2.impl.VfsClassLoaderTests,getRequiredCapabilities(),"/**
     * Returns the capabilities required by the tests of this test case.
     */",,"@Override
    protected Capability[] getRequiredCapabilities() {
        return new Capability[] { Capability.READ_CONTENT, Capability.URI };
    }"
org.apache.commons.vfs2.impl.VfsClassLoaderTests,void testGetResourcesJARs(),"/**
     * Tests retrieving resources (from JAR searchpath).
     * <p>
     * This is run for all providers, but only when a local provider is present and jar extension is registered it will
     * actually carry out all tests.
     * </p>
     */",,"@Test
    public void testGetResourcesJARs() throws Exception {
        final FileSystemManager manager = getManager();
        try {
            // hasProvider(""file"") cannot be used as it triggers default provider URL
            manager.toFileObject(new File("".""));
        } catch (final FileSystemException e) {
            System.out.println(""VfsClassLoaderTests no local file provider, skipping."");
            return;
        }

        // build search path without using #getBaseFolder()
        // because NestedJarTestCase redefines it
        final File baseDir = AbstractVfsTestCase.getTestDirectoryFile();
        final FileObject nestedJar = manager.resolveFile(baseDir, ""nested.jar"");
        final FileObject testJar = manager.resolveFile(baseDir, ""test.jar"");

        // test setup needs to know about .jar extension - i.e. NestedJarTestCase
        if (!manager.canCreateFileSystem(nestedJar)) {
            System.out.println(""VfsClassLoaderTests no layered .jar provider, skipping."");
            return;
        }

        // verify test setup
        assertSame(""nested.jar is required for testing"", nestedJar.getType(), FileType.FILE);
        assertSame(""test.jar is required for testing"", testJar.getType(), FileType.FILE);

        // System class loader (null) might be unpredictable in regards
        // to returning resources for META-INF/MANIFEST.MF (see VFS-500)
        // so we use our own which is guaranteed to not return any hit
        final ClassLoader mockClassloader = new MockClassloader();
        final FileObject[] search = new FileObject[] { nestedJar, testJar };
        final VFSClassLoader loader = new VFSClassLoader(search, getManager(), mockClassloader);

        final Enumeration<URL> urls = loader.getResources(""META-INF/MANIFEST.MF"");
        final URL url1 = urls.nextElement();
        final URL url2 = urls.nextElement();

        assertTrue(""First resource must refer to nested.jar but was "" + url1,url1.toString().endsWith(""nested.jar!/META-INF/MANIFEST.MF""));
        assertTrue(""Second resource must refer to test.jar but was "" + url2,url2.toString().endsWith(""test.jar!/META-INF/MANIFEST.MF""));
    }"
org.apache.commons.vfs2.impl.VfsClassLoaderTests,void testGetResourcesNoLayerLocal(),"/**
     * Tests retrieving resources (from local directory with .jar extension).
     * <p>
     * This test is repeated with various provider configurations but works on local files, only.
     * </p>
     */",,"@Test
    public void testGetResourcesNoLayerLocal() throws Exception {
        final FileSystemManager manager = getManager();
        try {
            // hasProvider(""file"") cannot be used as it triggers default provider URL
            manager.toFileObject(new File("".""));
        } catch (final FileSystemException e) {
            System.out.println(""VfsClassLoaderTests no local file provider, skipping."");
            return;
        }
        final File baseDir = AbstractVfsTestCase.getTestDirectoryFile();

        // setup test folder
        final FileObject dir = manager.resolveFile(baseDir, ""read-tests/dir1/subdir4.jar"");
        assertSame(""subdir4.jar/ is required for testing "" + dir, dir.getType(), FileType.FOLDER);
        assertFalse(manager.canCreateFileSystem(dir));

        // prepare classloader
        final FileObject[] search = new FileObject[] { dir };
        final ClassLoader mockClassloader = new MockClassloader();
        final VFSClassLoader loader = new VFSClassLoader(search, getManager(), mockClassloader);

        // verify resource loading
        final Enumeration<URL> urls = loader.getResources(""file1.txt"");
        final URL url1 = urls.nextElement();
        assertFalse(""Only one hit expected"", urls.hasMoreElements());
        assertTrue(""not pointing to resource "" + url1, url1.toString().endsWith(""subdir4.jar/file1.txt""));
    }"
org.apache.commons.vfs2.impl.VfsClassLoaderTests,void testLoadClass(),"/**
     * Tests loading a class.
     */",,"@Test
    public void testLoadClass() throws Exception {
        final VFSClassLoader loader = createClassLoader();

        final Class<?> testClass = loader.loadClass(""code.ClassToLoad"");
        final Package pack = testClass.getPackage();
        assertEquals(""code"", pack.getName());
        verifyPackage(pack, false);

        final Object testObject = testClass.newInstance();
        assertEquals(""**PRIVATE**"", testObject.toString());
    }"
org.apache.commons.vfs2.impl.VfsClassLoaderTests,void testLoadResource(),"/**
     * Tests loading a resource.
     */",,"@Test
    public void testLoadResource() throws Exception {
        final VFSClassLoader loader = createClassLoader();

        final URL resource = loader.getResource(""read-tests/file1.txt"");

        assertNotNull(resource);
        final URLConnection urlCon = resource.openConnection();
        assertSameURLContent(FILE1_CONTENT, urlCon);
    }"
org.apache.commons.vfs2.impl.VfsClassLoaderTests,void testSealing(),"/**
     * Tests package sealing.
     */",,"@Test
    public void testSealing() throws Exception {
        final VFSClassLoader loader = createClassLoader();
        final Class<?> testClass = loader.loadClass(""code.sealed.AnotherClass"");
        final Package pack = testClass.getPackage();
        assertEquals(""code.sealed"", pack.getName());
        verifyPackage(pack, true);
    }"
org.apache.commons.vfs2.impl.VfsClassLoaderTests,"void verifyPackage(final Package pack, final boolean sealed)","/**
     * Verify the package loaded with class loader.
     */",,"private void verifyPackage(final Package pack, final boolean sealed) {
        if (getBaseFolder().getFileSystem().hasCapability(Capability.MANIFEST_ATTRIBUTES)) {
            assertEquals(""ImplTitle"", pack.getImplementationTitle());
            assertEquals(""ImplVendor"", pack.getImplementationVendor());
            assertEquals(""1.1"", pack.getImplementationVersion());
            assertEquals(""SpecTitle"", pack.getSpecificationTitle());
            assertEquals(""SpecVendor"", pack.getSpecificationVendor());
            assertEquals(""1.0"", pack.getSpecificationVersion());
            assertEquals(sealed, pack.isSealed());
        } else {
            assertNull(pack.getImplementationTitle());
            assertNull(pack.getImplementationVendor());
            assertNull(pack.getImplementationVersion());
            assertNull(pack.getSpecificationTitle());
            assertNull(pack.getSpecificationVendor());
            assertNull(pack.getSpecificationVersion());
            assertFalse(pack.isSealed());
        }
    }"
org.apache.commons.vfs2.impl.DefaultFileMonitorTest.CountingListener,void fileChanged(final FileChangeEvent event),,,"@Override
        public void fileChanged(final FileChangeEvent event) {
            changed.incrementAndGet();
        }"
org.apache.commons.vfs2.impl.DefaultFileMonitorTest.CountingListener,void fileCreated(final FileChangeEvent event),,,"@Override
        public void fileCreated(final FileChangeEvent event) {
            created.incrementAndGet();
        }"
org.apache.commons.vfs2.impl.DefaultFileMonitorTest.CountingListener,void fileDeleted(final FileChangeEvent event),,,"@Override
        public void fileDeleted(final FileChangeEvent event) {
            deleted.incrementAndGet();
        }"
org.apache.commons.vfs2.impl.DefaultFileMonitorTest.TestFileListener,void fileChanged(final FileChangeEvent event),,,"@Override
        public void fileChanged(final FileChangeEvent event) throws Exception {
            status = Status.CHANGED;
        }"
org.apache.commons.vfs2.impl.DefaultFileMonitorTest.TestFileListener,void fileCreated(final FileChangeEvent event),,,"@Override
        public void fileCreated(final FileChangeEvent event) throws Exception {
            status = Status.CREATED;
        }"
org.apache.commons.vfs2.impl.DefaultFileMonitorTest.TestFileListener,void fileDeleted(final FileChangeEvent event),,,"@Override
        public void fileDeleted(final FileChangeEvent event) throws Exception {
            status = Status.DELETED;
        }"
org.apache.commons.vfs2.impl.DefaultFileMonitorTest,void deleteTestFileIfPresent(),,,"private void deleteTestFileIfPresent() {
        if (testFile != null && testFile.exists()) {
            final boolean deleted = testFile.delete();
            assertTrue(testFile.toString(), deleted);
        }
    }"
org.apache.commons.vfs2.impl.DefaultFileMonitorTest,void ignore_testAddRemove(),"/**
     * VFS-299: Handlers are not removed. One instance is {@link DefaultFileMonitor#removeFile(FileObject)}.
     *
     * As a result, the file monitor will fire two created events.
     */","@Ignore(""VFS-299"")","@Ignore(""VFS-299"")
    @Test
    public void ignore_testAddRemove() throws Exception {
        try (final FileObject fileObject = fileSystemManager.resolveFile(testFile.toURI().toString())) {
            final CountingListener listener = new CountingListener();
            final DefaultFileMonitor monitor = new DefaultFileMonitor(listener);
            monitor.setDelay(DELAY_MILLIS);
            try {
                monitor.addFile(fileObject);
                monitor.removeFile(fileObject);
                monitor.addFile(fileObject);
                monitor.start();
                writeToFile(testFile);
                Thread.sleep(DELAY_MILLIS * 3);
                assertEquals(""Created event is only fired once"", 1, listener.created.get());
            } finally {
                monitor.stop();
            }
        }
    }"
org.apache.commons.vfs2.impl.DefaultFileMonitorTest,void ignore_testStartStop(),"/**
     * VFS-299: Handlers are not removed. There is no API for properly decommissioning a file monitor.
     *
     * As a result, listeners of stopped monitors still receive events.
     */","@Ignore(""VFS-299"")","@Ignore(""VFS-299"")
    @Test
    public void ignore_testStartStop() throws Exception {
        try (final FileObject fileObject = fileSystemManager.resolveFile(testFile.toURI().toString())) {
            final CountingListener stoppedListener = new CountingListener();
            final DefaultFileMonitor stoppedMonitor = new DefaultFileMonitor(stoppedListener);
            stoppedMonitor.start();
            try {
                stoppedMonitor.addFile(fileObject);
            } finally {
                stoppedMonitor.stop();
            }

            // Variant 1: it becomes documented behavior to manually remove all files after stop() such that all
            // listeners
            // are removed
            // This currently does not work, see DefaultFileMonitorTests#testAddRemove above.
            // stoppedMonitor.removeFile(file);

            // Variant 2: change behavior of stop(), which then removes all handlers.
            // This would remove the possibility to pause watching files. Resuming watching for the same files via
            // start();
            // stop(); start(); would not work.

            // Variant 3: introduce new method DefaultFileMonitor#close which definitely removes all resources held by
            // DefaultFileMonitor.

            final CountingListener activeListener = new CountingListener();
            final DefaultFileMonitor activeMonitor = new DefaultFileMonitor(activeListener);
            activeMonitor.setDelay(DELAY_MILLIS);
            activeMonitor.addFile(fileObject);
            activeMonitor.start();
            try {
                writeToFile(testFile);
                Thread.sleep(DELAY_MILLIS * 10);

                assertEquals(""The listener of the active monitor received one created event"", 1, activeListener.created.get());
                assertEquals(""The listener of the stopped monitor received no events"", 0, stoppedListener.created.get());
            } finally {
                activeMonitor.stop();
            }
        }
    }"
org.apache.commons.vfs2.impl.DefaultFileMonitorTest,void setUp(),,,"@Before
    public void setUp() throws Exception {
        fileSystemManager = VFS.getManager();
        testDir = AbstractVfsTestCase.getTestDirectoryFile();
        status = null;
        testFile = new File(testDir, ""testReload.properties"");
        deleteTestFileIfPresent();
    }"
org.apache.commons.vfs2.impl.DefaultFileMonitorTest,void tearDown(),,,"@After
    public void tearDown() {
        // fileSystemManager.close();
        deleteTestFileIfPresent();
    }"
org.apache.commons.vfs2.impl.DefaultFileMonitorTest,void testChildFileDeletedWithoutRecursiveChecking(),,,"@Test
    public void testChildFileDeletedWithoutRecursiveChecking() throws Exception {
        writeToFile(testFile);
        try (final FileObject fileObject = fileSystemManager.resolveFile(testDir.toURI().toURL().toString())) {
            final DefaultFileMonitor monitor = new DefaultFileMonitor(new TestFileListener());
            monitor.setDelay(2000);
            monitor.setRecursive(false);
            monitor.addFile(fileObject);
            monitor.start();
            try {
                status = null;
                Thread.sleep(DELAY_MILLIS * 5);
                testFile.delete();
                Thread.sleep(DELAY_MILLIS * 30);
                assertEquals(""Event should not have occurred"", null, status);
            } finally {
                monitor.stop();
            }
        }
    }"
org.apache.commons.vfs2.impl.DefaultFileMonitorTest,void testChildFileRecreated(),,,"@Test
    public void testChildFileRecreated() throws Exception {
        writeToFile(testFile);
        try (final FileObject fileObj = fileSystemManager.resolveFile(testDir.toURI().toURL().toString())) {
            final DefaultFileMonitor monitor = new DefaultFileMonitor(new TestFileListener());
            monitor.setDelay(2000);
            monitor.setRecursive(true);
            monitor.addFile(fileObj);
            monitor.start();
            try {
                status = null;
                Thread.sleep(DELAY_MILLIS * 5);
                testFile.delete();
                waitFor(Status.DELETED, DELAY_MILLIS * 30);
                status = null;
                Thread.sleep(DELAY_MILLIS * 5);
                writeToFile(testFile);
                waitFor(Status.CREATED, DELAY_MILLIS * 30);
            } finally {
                monitor.stop();
            }
        }
    }"
org.apache.commons.vfs2.impl.DefaultFileMonitorTest,void testFileCreated(),,,"@Test
    public void testFileCreated() throws Exception {
        try (final FileObject fileObject = fileSystemManager.resolveFile(testFile.toURI().toURL().toString())) {
            final DefaultFileMonitor monitor = new DefaultFileMonitor(new TestFileListener());
            // TestFileListener manipulates status
            monitor.setDelay(DELAY_MILLIS);
            monitor.addFile(fileObject);
            monitor.start();
            try {
                writeToFile(testFile);
                Thread.sleep(DELAY_MILLIS * 5);
                waitFor(Status.CREATED, DELAY_MILLIS * 5);
            } finally {
                monitor.stop();
            }
        }
    }"
org.apache.commons.vfs2.impl.DefaultFileMonitorTest,void testFileDeleted(),,,"@Test
    public void testFileDeleted() throws Exception {
        writeToFile(testFile);
        try (final FileObject fileObject = fileSystemManager.resolveFile(testFile.toURI().toString())) {
            final DefaultFileMonitor monitor = new DefaultFileMonitor(new TestFileListener());
            // TestFileListener manipulates status
            monitor.setDelay(DELAY_MILLIS);
            monitor.addFile(fileObject);
            monitor.start();
            try {
                testFile.delete();
                waitFor(Status.DELETED, DELAY_MILLIS * 5);
            } finally {
                monitor.stop();
            }
        }
    }"
org.apache.commons.vfs2.impl.DefaultFileMonitorTest,void testFileModified(),,,"@Test
    public void testFileModified() throws Exception {
        writeToFile(testFile);
        try (final FileObject fileObject = fileSystemManager.resolveFile(testFile.toURI().toURL().toString())) {
            final DefaultFileMonitor monitor = new DefaultFileMonitor(new TestFileListener());
            // TestFileListener manipulates status
            monitor.setDelay(DELAY_MILLIS);
            monitor.addFile(fileObject);
            monitor.start();
            try {
                // Need a long delay to insure the new timestamp doesn't truncate to be the same as
                // the current timestammp. Java only guarantees the timestamp will be to 1 second.
                Thread.sleep(DELAY_MILLIS * 10);
                final long valueMillis = System.currentTimeMillis();
                final boolean rcMillis = testFile.setLastModified(valueMillis);
                assertTrue(""setLastModified succeeded"", rcMillis);
                waitFor(Status.CHANGED, DELAY_MILLIS * 5);
            } finally {
                monitor.stop();
            }
        }
    }"
