id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition,focal_method,docstring
dbut_61_3,"    public void testGetShort_3_oe() throws SQLException {

        // removed other assertion
        // removed other assertion
        assertEquals((short) 0, rs.getShort(""column""));
    }
",SqlNullCheckedResultSetTest::testGetShort_3_oe,org.apache.commons.dbutils.BaseResultSetHandler,getShort(int columnIndex),"/**
     * @param columnIndex
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getShort(int)
     */","protected final short getShort(int columnIndex) throws SQLException {
        return rs.getShort(columnIndex);
    }","protected final short getShort(int columnIndex) throws SQLException {
        return rs.getShort(columnIndex);
    }","/**
     * @param columnIndex
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getShort(int)
     */"
dbut_61_4,"    public void testGetShort_4_oe() throws SQLException {

        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertTrue(rs.wasNull());
    }
",SqlNullCheckedResultSetTest::testGetShort_4_oe,org.apache.commons.dbutils.BaseResultSetHandler,wasNull(),"/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */"
dbut_62_1,"    public void testGetString_1_oe() throws SQLException {
        assertEquals(null, rs.getString(1));
    }
",SqlNullCheckedResultSetTest::testGetString_1_oe,org.apache.commons.dbutils.BaseResultSetHandler,getString(int columnIndex),"/**
     * @param columnIndex
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getString(int)
     */","protected final String getString(int columnIndex) throws SQLException {
        return rs.getString(columnIndex);
    }","protected final String getString(int columnIndex) throws SQLException {
        return rs.getString(columnIndex);
    }","/**
     * @param columnIndex
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getString(int)
     */"
dbut_62_2,"    public void testGetString_2_oe() throws SQLException {
        // removed other assertion
        assertTrue(rs.wasNull());
    }
",SqlNullCheckedResultSetTest::testGetString_2_oe,org.apache.commons.dbutils.BaseResultSetHandler,wasNull(),"/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */"
dbut_62_3,"    public void testGetString_3_oe() throws SQLException {
        // removed other assertion
        // removed other assertion
        assertEquals(null, rs.getString(""column""));
    }
",SqlNullCheckedResultSetTest::testGetString_3_oe,org.apache.commons.dbutils.BaseResultSetHandler,getString(int columnIndex),"/**
     * @param columnIndex
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getString(int)
     */","protected final String getString(int columnIndex) throws SQLException {
        return rs.getString(columnIndex);
    }","protected final String getString(int columnIndex) throws SQLException {
        return rs.getString(columnIndex);
    }","/**
     * @param columnIndex
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getString(int)
     */"
dbut_62_4,"    public void testGetString_4_oe() throws SQLException {
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertTrue(rs.wasNull());
    }
",SqlNullCheckedResultSetTest::testGetString_4_oe,org.apache.commons.dbutils.BaseResultSetHandler,wasNull(),"/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */"
dbut_63_1,"    public void testGetTime_1_oe() throws SQLException {

        assertNull(rs.getTime(1));
    }
",SqlNullCheckedResultSetTest::testGetTime_1_oe,org.apache.commons.dbutils.BaseResultSetHandler,"getTime(int columnIndex, Calendar cal)","/**
     * @param columnIndex
     * @param cal
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getTime(int, java.util.Calendar)
     */","protected final Time getTime(int columnIndex, Calendar cal) throws SQLException {
        return rs.getTime(columnIndex, cal);
    }","protected final Time getTime(int columnIndex, Calendar cal) throws SQLException {
        return rs.getTime(columnIndex, cal);
    }","/**
     * @param columnIndex
     * @param cal
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getTime(int, java.util.Calendar)
     */"
dbut_63_2,"    public void testGetTime_2_oe() throws SQLException {

        // removed other assertion
        assertTrue(rs.wasNull());
    }
",SqlNullCheckedResultSetTest::testGetTime_2_oe,org.apache.commons.dbutils.BaseResultSetHandler,wasNull(),"/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */"
dbut_63_3,"    public void testGetTime_3_oe() throws SQLException {

        // removed other assertion
        // removed other assertion
        assertNull(rs.getTime(""column""));
    }
",SqlNullCheckedResultSetTest::testGetTime_3_oe,org.apache.commons.dbutils.BaseResultSetHandler,"getTime(int columnIndex, Calendar cal)","/**
     * @param columnIndex
     * @param cal
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getTime(int, java.util.Calendar)
     */","protected final Time getTime(int columnIndex, Calendar cal) throws SQLException {
        return rs.getTime(columnIndex, cal);
    }","protected final Time getTime(int columnIndex, Calendar cal) throws SQLException {
        return rs.getTime(columnIndex, cal);
    }","/**
     * @param columnIndex
     * @param cal
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getTime(int, java.util.Calendar)
     */"
dbut_63_4,"    public void testGetTime_4_oe() throws SQLException {

        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertTrue(rs.wasNull());
    }
",SqlNullCheckedResultSetTest::testGetTime_4_oe,org.apache.commons.dbutils.BaseResultSetHandler,wasNull(),"/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */"
dbut_63_5,"    public void testGetTime_5_oe() throws SQLException {

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertNull(rs.getTime(1, Calendar.getInstance()));
    }
",SqlNullCheckedResultSetTest::testGetTime_5_oe,org.apache.commons.dbutils.BaseResultSetHandler,"getTime(int columnIndex, Calendar cal)","/**
     * @param columnIndex
     * @param cal
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getTime(int, java.util.Calendar)
     */","protected final Time getTime(int columnIndex, Calendar cal) throws SQLException {
        return rs.getTime(columnIndex, cal);
    }",,
dbut_63_6,"    public void testGetTime_6_oe() throws SQLException {

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertTrue(rs.wasNull());
    }
",SqlNullCheckedResultSetTest::testGetTime_6_oe,org.apache.commons.dbutils.BaseResultSetHandler,wasNull(),"/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */"
dbut_63_7,"    public void testGetTime_7_oe() throws SQLException {

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertNull(rs.getTime(""column"", Calendar.getInstance()));
    }
",SqlNullCheckedResultSetTest::testGetTime_7_oe,org.apache.commons.dbutils.BaseResultSetHandler,"getTime(int columnIndex, Calendar cal)","/**
     * @param columnIndex
     * @param cal
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getTime(int, java.util.Calendar)
     */","protected final Time getTime(int columnIndex, Calendar cal) throws SQLException {
        return rs.getTime(columnIndex, cal);
    }",,
dbut_63_8,"    public void testGetTime_8_oe() throws SQLException {

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertTrue(rs.wasNull());
    }
",SqlNullCheckedResultSetTest::testGetTime_8_oe,org.apache.commons.dbutils.BaseResultSetHandler,wasNull(),"/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */"
dbut_64_1,"    public void testGetTimestamp_1_oe() throws SQLException {

        assertNull(rs.getTimestamp(1));
    }
",SqlNullCheckedResultSetTest::testGetTimestamp_1_oe,org.apache.commons.dbutils.BaseResultSetHandler,"getTimestamp(int columnIndex, Calendar cal)","/**
     * @param columnIndex
     * @param cal
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getTimestamp(int, java.util.Calendar)
     */","protected final Timestamp getTimestamp(int columnIndex, Calendar cal) throws SQLException {
        return rs.getTimestamp(columnIndex, cal);
    }","protected final Timestamp getTimestamp(int columnIndex, Calendar cal) throws SQLException {
        return rs.getTimestamp(columnIndex, cal);
    }","/**
     * @param columnIndex
     * @param cal
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getTimestamp(int, java.util.Calendar)
     */"
dbut_64_2,"    public void testGetTimestamp_2_oe() throws SQLException {

        // removed other assertion
        assertTrue(rs.wasNull());
    }
",SqlNullCheckedResultSetTest::testGetTimestamp_2_oe,org.apache.commons.dbutils.BaseResultSetHandler,wasNull(),"/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */"
dbut_64_3,"    public void testGetTimestamp_3_oe() throws SQLException {

        // removed other assertion
        // removed other assertion
        assertNull(rs.getTimestamp(""column""));
    }
",SqlNullCheckedResultSetTest::testGetTimestamp_3_oe,org.apache.commons.dbutils.BaseResultSetHandler,"getTimestamp(int columnIndex, Calendar cal)","/**
     * @param columnIndex
     * @param cal
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getTimestamp(int, java.util.Calendar)
     */","protected final Timestamp getTimestamp(int columnIndex, Calendar cal) throws SQLException {
        return rs.getTimestamp(columnIndex, cal);
    }","protected final Timestamp getTimestamp(int columnIndex, Calendar cal) throws SQLException {
        return rs.getTimestamp(columnIndex, cal);
    }","/**
     * @param columnIndex
     * @param cal
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getTimestamp(int, java.util.Calendar)
     */"
dbut_64_4,"    public void testGetTimestamp_4_oe() throws SQLException {

        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertTrue(rs.wasNull());
    }
",SqlNullCheckedResultSetTest::testGetTimestamp_4_oe,org.apache.commons.dbutils.BaseResultSetHandler,wasNull(),"/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */"
dbut_64_5,"    public void testGetTimestamp_5_oe() throws SQLException {

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertNull(rs.getTimestamp(1, Calendar.getInstance()));
    }
",SqlNullCheckedResultSetTest::testGetTimestamp_5_oe,org.apache.commons.dbutils.BaseResultSetHandler,"getTimestamp(int columnIndex, Calendar cal)","/**
     * @param columnIndex
     * @param cal
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getTimestamp(int, java.util.Calendar)
     */","protected final Timestamp getTimestamp(int columnIndex, Calendar cal) throws SQLException {
        return rs.getTimestamp(columnIndex, cal);
    }",,
dbut_64_6,"    public void testGetTimestamp_6_oe() throws SQLException {

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertTrue(rs.wasNull());
    }
",SqlNullCheckedResultSetTest::testGetTimestamp_6_oe,org.apache.commons.dbutils.BaseResultSetHandler,wasNull(),"/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */"
dbut_64_7,"    public void testGetTimestamp_7_oe() throws SQLException {

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertNull(rs.getTimestamp(""column"", Calendar.getInstance()));
    }
",SqlNullCheckedResultSetTest::testGetTimestamp_7_oe,org.apache.commons.dbutils.BaseResultSetHandler,"getTimestamp(int columnIndex, Calendar cal)","/**
     * @param columnIndex
     * @param cal
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getTimestamp(int, java.util.Calendar)
     */","protected final Timestamp getTimestamp(int columnIndex, Calendar cal) throws SQLException {
        return rs.getTimestamp(columnIndex, cal);
    }",,
dbut_64_8,"    public void testGetTimestamp_8_oe() throws SQLException {

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertTrue(rs.wasNull());
    }
",SqlNullCheckedResultSetTest::testGetTimestamp_8_oe,org.apache.commons.dbutils.BaseResultSetHandler,wasNull(),"/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */"
dbut_66_1,"    public void testSetNullAsciiStream_1_oe() throws SQLException {

        assertNull(rs2.getNullAsciiStream());
    }
",SqlNullCheckedResultSetTest::testSetNullAsciiStream_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullAsciiStream(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getAsciiStream</code> method.
     *
     * @return the value
     */","public InputStream getNullAsciiStream() {
        return this.nullAsciiStream;
    }","public InputStream getNullAsciiStream() {
        return this.nullAsciiStream;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getAsciiStream</code> method.
     *
     * @return the value
     */"
dbut_67_1,"    public void testSetNullBigDecimal_1_oe() throws SQLException {

        assertNull(rs2.getNullBigDecimal());
    }
",SqlNullCheckedResultSetTest::testSetNullBigDecimal_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullBigDecimal(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getBigDecimal</code> method.
     *
     * @return the value
     */","public BigDecimal getNullBigDecimal() {
        return this.nullBigDecimal;
    }","public BigDecimal getNullBigDecimal() {
        return this.nullBigDecimal;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getBigDecimal</code> method.
     *
     * @return the value
     */"
dbut_68_1,"    public void testSetNullBinaryStream_1_oe() throws SQLException {

        assertNull(rs2.getNullBinaryStream());
    }
",SqlNullCheckedResultSetTest::testSetNullBinaryStream_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullBinaryStream(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getBinaryStream</code> method.
     *
     * @return the value
     */","public InputStream getNullBinaryStream() {
        return this.nullBinaryStream;
    }","public InputStream getNullBinaryStream() {
        return this.nullBinaryStream;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getBinaryStream</code> method.
     *
     * @return the value
     */"
dbut_69_1,"    public void testSetNullBlob_1_oe() throws SQLException {

        assertNull(rs2.getNullBlob());
    }
",SqlNullCheckedResultSetTest::testSetNullBlob_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullBlob(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getBlob</code> method.
     *
     * @return the value
     */","public Blob getNullBlob() {
        return this.nullBlob;
    }","public Blob getNullBlob() {
        return this.nullBlob;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getBlob</code> method.
     *
     * @return the value
     */"
dbut_70_1,"    public void testSetNullBoolean_1_oe() throws SQLException {

        assertEquals(false, rs2.getNullBoolean());
    }
",SqlNullCheckedResultSetTest::testSetNullBoolean_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullBoolean(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getBoolean</code> method.
     *
     * @return the value
     */","public boolean getNullBoolean() {
        return this.nullBoolean;
    }","public boolean getNullBoolean() {
        return this.nullBoolean;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getBoolean</code> method.
     *
     * @return the value
     */"
dbut_71_1,"    public void testSetNullByte_1_oe() throws SQLException {

        assertEquals((byte) 0, rs2.getNullByte());
    }
",SqlNullCheckedResultSetTest::testSetNullByte_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullByte(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getByte</code> method.
     *
     * @return the value
     */","public byte getNullByte() {
        return this.nullByte;
    }","public byte getNullByte() {
        return this.nullByte;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getByte</code> method.
     *
     * @return the value
     */"
dbut_72_1,"    public void testSetNullBytes_1_oe() throws SQLException {

        assertNull(rs2.getNullBytes());
    }
",SqlNullCheckedResultSetTest::testSetNullBytes_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullBytes(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getBytes</code> method.
     *
     * @return the value
     */","public byte[] getNullBytes() {
        if (this.nullBytes == null) {
            return null;
        }
        byte[] copy = new byte[this.nullBytes.length];
        System.arraycopy(this.nullBytes, 0, copy, 0, this.nullBytes.length);
        return copy;
    }","public byte[] getNullBytes() {
        if (this.nullBytes == null) {
            return null;
        }
        byte[] copy = new byte[this.nullBytes.length];
        System.arraycopy(this.nullBytes, 0, copy, 0, this.nullBytes.length);
        return copy;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getBytes</code> method.
     *
     * @return the value
     */"
dbut_73_1,"    public void testSetNullCharacterStream_1_oe() throws SQLException {

        assertNull(rs2.getNullCharacterStream());
    }
",SqlNullCheckedResultSetTest::testSetNullCharacterStream_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullCharacterStream(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getCharacterStream</code> method.
     *
     * @return the value
     */","public Reader getNullCharacterStream() {
        return this.nullCharacterStream;
    }","public Reader getNullCharacterStream() {
        return this.nullCharacterStream;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getCharacterStream</code> method.
     *
     * @return the value
     */"
dbut_74_1,"    public void testSetNullClob_1_oe() throws SQLException {

        assertNull(rs2.getNullClob());
    }
",SqlNullCheckedResultSetTest::testSetNullClob_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullClob(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getClob</code> method.
     *
     * @return the value
     */","public Clob getNullClob() {
        return this.nullClob;
    }","public Clob getNullClob() {
        return this.nullClob;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getClob</code> method.
     *
     * @return the value
     */"
dbut_75_1,"    public void testSetNullDate_1_oe() throws SQLException {

        assertNull(rs2.getNullDate());
    }
",SqlNullCheckedResultSetTest::testSetNullDate_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullDate(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getDate</code> method.
     *
     * @return the value
     */","public Date getNullDate() {
        return this.nullDate != null ? new Date(this.nullDate.getTime()) : null;
    }","public Date getNullDate() {
        return this.nullDate != null ? new Date(this.nullDate.getTime()) : null;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getDate</code> method.
     *
     * @return the value
     */"
dbut_76_1,"    public void testSetNullDouble_1_oe() throws SQLException {
        assertEquals(0.0, rs2.getNullDouble(), 0.0);
    }
",SqlNullCheckedResultSetTest::testSetNullDouble_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullDouble(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getDouble</code> method.
     *
     * @return the value
     */","public double getNullDouble() {
        return this.nullDouble;
    }","public double getNullDouble() {
        return this.nullDouble;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getDouble</code> method.
     *
     * @return the value
     */"
dbut_77_1,"    public void testSetNullFloat_1_oe() throws SQLException {
        assertEquals((float) 0.0, rs2.getNullFloat(), 0.0);
    }
",SqlNullCheckedResultSetTest::testSetNullFloat_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullFloat(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getFloat</code> method.
     *
     * @return the value
     */","public float getNullFloat() {
        return this.nullFloat;
    }","public float getNullFloat() {
        return this.nullFloat;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getFloat</code> method.
     *
     * @return the value
     */"
dbut_78_1,"    public void testSetNullInt_1_oe() throws SQLException {
        assertEquals(0, rs2.getNullInt());
    }
",SqlNullCheckedResultSetTest::testSetNullInt_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullInt(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getInt</code> method.
     *
     * @return the value
     */","public int getNullInt() {
        return this.nullInt;
    }","public int getNullInt() {
        return this.nullInt;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getInt</code> method.
     *
     * @return the value
     */"
dbut_78_2,"    public void testSetNullInt_2_oe() throws SQLException {
        // removed other assertion
        assertEquals(0, rs.getInt(1));
    }
",SqlNullCheckedResultSetTest::testSetNullInt_2_oe,org.apache.commons.dbutils.BaseResultSetHandler,getInt(int columnIndex),"/**
     * @param columnIndex
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getInt(int)
     */","protected final int getInt(int columnIndex) throws SQLException {
        return rs.getInt(columnIndex);
    }","protected final int getInt(int columnIndex) throws SQLException {
        return rs.getInt(columnIndex);
    }","/**
     * @param columnIndex
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getInt(int)
     */"
dbut_78_3,"    public void testSetNullInt_3_oe() throws SQLException {
        // removed other assertion
        // removed other assertion
        assertTrue(rs.wasNull());
    }
",SqlNullCheckedResultSetTest::testSetNullInt_3_oe,org.apache.commons.dbutils.BaseResultSetHandler,wasNull(),"/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */"
dbut_78_4,"    public void testSetNullInt_4_oe() throws SQLException {
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(0, rs.getInt(""column""));
    }
",SqlNullCheckedResultSetTest::testSetNullInt_4_oe,org.apache.commons.dbutils.BaseResultSetHandler,getInt(int columnIndex),"/**
     * @param columnIndex
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getInt(int)
     */","protected final int getInt(int columnIndex) throws SQLException {
        return rs.getInt(columnIndex);
    }","protected final int getInt(int columnIndex) throws SQLException {
        return rs.getInt(columnIndex);
    }","/**
     * @param columnIndex
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#getInt(int)
     */"
dbut_78_5,"    public void testSetNullInt_5_oe() throws SQLException {
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertTrue(rs.wasNull());
    }
",SqlNullCheckedResultSetTest::testSetNullInt_5_oe,org.apache.commons.dbutils.BaseResultSetHandler,wasNull(),"/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","protected final boolean wasNull() throws SQLException {
        return rs.wasNull();
    }","/**
     * @return
     * @throws SQLException
     * @see java.sql.ResultSet#wasNull()
     */"
dbut_79_1,"    public void testSetNullLong_1_oe() throws SQLException {
        assertEquals(0, rs2.getNullLong());
    }
",SqlNullCheckedResultSetTest::testSetNullLong_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullLong(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getLong</code> method.
     *
     * @return the value
     */","public long getNullLong() {
        return this.nullLong;
    }","public long getNullLong() {
        return this.nullLong;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getLong</code> method.
     *
     * @return the value
     */"
dbut_80_1,"    public void testSetNullObject_1_oe() throws SQLException {
        assertNull(rs2.getNullObject());
    }
",SqlNullCheckedResultSetTest::testSetNullObject_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullObject(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getObject</code> method.
     *
     * @return the value
     */","public Object getNullObject() {
        return this.nullObject;
    }","public Object getNullObject() {
        return this.nullObject;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getObject</code> method.
     *
     * @return the value
     */"
dbut_81_1,"    public void testSetNullShort_1_oe() throws SQLException {

        assertEquals((short) 0, rs2.getNullShort());
    }
",SqlNullCheckedResultSetTest::testSetNullShort_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullShort(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getShort</code> method.
     *
     * @return the value
     */","public short getNullShort() {
        return this.nullShort;
    }","public short getNullShort() {
        return this.nullShort;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getShort</code> method.
     *
     * @return the value
     */"
dbut_82_1,"    public void testSetNullString_1_oe() throws SQLException {
        assertEquals(null, rs2.getNullString());
    }
",SqlNullCheckedResultSetTest::testSetNullString_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullString(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getString</code> method.
     *
     * @return the value
     */","public String getNullString() {
        return this.nullString;
    }","public String getNullString() {
        return this.nullString;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getString</code> method.
     *
     * @return the value
     */"
dbut_83_1,"    public void testSetNullRef_1_oe() throws SQLException {
        assertNull(rs2.getNullRef());
    }
",SqlNullCheckedResultSetTest::testSetNullRef_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullRef(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getRef</code> method.
     *
     * @return the value
     */","public Ref getNullRef() {
        return this.nullRef;
    }","public Ref getNullRef() {
        return this.nullRef;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getRef</code> method.
     *
     * @return the value
     */"
