classname,method,docstring,method_definition
com.github.scribejava.core.httpclient.jdk.JDKHttpClient,"execute(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            String bodyContents)",,"@Override
    public Response execute(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            String bodyContents) throws InterruptedException, ExecutionException, IOException {
        return doExecute(userAgent, headers, httpVerb, completeUrl, BodyType.STRING, bodyContents);
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClient,"execute(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            File bodyContents)",,"@Override
    public Response execute(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            File bodyContents) throws InterruptedException, ExecutionException, IOException {
        throw new UnsupportedOperationException(""JDKHttpClient does not support File payload for the moment"");
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClient,"doExecute(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            BodyType bodyType, Object bodyContents)",,"private Response doExecute(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            BodyType bodyType, Object bodyContents) throws IOException {
        final URL url = new URL(completeUrl);
        final HttpURLConnection connection;
        if (config.getProxy() == null) {
            connection = (HttpURLConnection) url.openConnection();
        } else {
            connection = (HttpURLConnection) url.openConnection(config.getProxy());
        }
        connection.setInstanceFollowRedirects(config.isFollowRedirects());
        connection.setRequestMethod(httpVerb.name());
        if (config.getConnectTimeout() != null) {
            connection.setConnectTimeout(config.getConnectTimeout());
        }
        if (config.getReadTimeout() != null) {
            connection.setReadTimeout(config.getReadTimeout());
        }
        addHeaders(connection, headers, userAgent);
        if (httpVerb.isPermitBody()) {
            bodyType.setBody(connection, bodyContents, httpVerb.isRequiresBody());
        }

        try {
            connection.connect();
            final int responseCode = connection.getResponseCode();
            return new Response(responseCode, connection.getResponseMessage(), parseHeaders(connection),
                    responseCode >= 200 && responseCode < 400 ? connection.getInputStream()
                            : connection.getErrorStream());
        } catch (UnknownHostException e) {
            throw new OAuthException(""The IP address of a host could not be determined."", e);
        }
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClient.BodyType,"void setBody(HttpURLConnection connection, Object bodyContents, boolean requiresBody)",,"@Override
            void setBody(HttpURLConnection connection, Object bodyContents, boolean requiresBody) throws IOException {
                addBody(connection, (byte[]) bodyContents, requiresBody);
            }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClient.BodyType,"void setBody(HttpURLConnection connection, Object bodyContents, boolean requiresBody)",,"@Override
            void setBody(HttpURLConnection connection, Object bodyContents, boolean requiresBody) throws IOException {
                addBody(connection, (MultipartPayload) bodyContents, requiresBody);
            }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClient.BodyType,"void setBody(HttpURLConnection connection, Object bodyContents, boolean requiresBody)",,"@Override
            void setBody(HttpURLConnection connection, Object bodyContents, boolean requiresBody) throws IOException {
                addBody(connection, ((String) bodyContents).getBytes(), requiresBody);
            }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClient.BodyType,"void setBody(HttpURLConnection connection, Object bodyContents, boolean requiresBody)",,"abstract void setBody(HttpURLConnection connection, Object bodyContents, boolean requiresBody)
                throws IOException;"
com.github.scribejava.core.httpclient.jdk.JDKHttpClient,parseHeaders(HttpURLConnection conn),,"private static Map<String, String> parseHeaders(HttpURLConnection conn) {
        final Map<String, String> headers = new HashMap<>();

        for (Map.Entry<String, List<String>> headerField : conn.getHeaderFields().entrySet()) {
            final String key = headerField.getKey();
            final String value = headerField.getValue().get(0);
            if (""Content-Encoding"".equalsIgnoreCase(key)) {
                headers.put(""Content-Encoding"", value);
            } else {
                headers.put(key, value);
            }
        }
        return headers;
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClient,"void addHeaders(HttpURLConnection connection, Map<String, String> headers, String userAgent)",,"private static void addHeaders(HttpURLConnection connection, Map<String, String> headers, String userAgent) {
        for (Map.Entry<String, String> header : headers.entrySet()) {
            connection.setRequestProperty(header.getKey(), header.getValue());
        }

        if (userAgent != null) {
            connection.setRequestProperty(OAuthConstants.USER_AGENT_HEADER_NAME, userAgent);
        }
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClient,"void addBody(HttpURLConnection connection, byte[] content, boolean requiresBody)",,"private static void addBody(HttpURLConnection connection, byte[] content, boolean requiresBody) throws IOException {
        final int contentLength = content.length;
        if (requiresBody || contentLength > 0) {
            final OutputStream outputStream = prepareConnectionForBodyAndGetOutputStream(connection, contentLength);
            if (contentLength > 0) {
                outputStream.write(content);
            }
        }
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClient,"void addBody(HttpURLConnection connection, MultipartPayload multipartPayload, boolean requiresBody)",,"private static void addBody(HttpURLConnection connection, MultipartPayload multipartPayload, boolean requiresBody)
            throws IOException {

        for (Map.Entry<String, String> header : multipartPayload.getHeaders().entrySet()) {
            connection.setRequestProperty(header.getKey(), header.getValue());
        }

        if (requiresBody) {
            final ByteArrayOutputStream os = MultipartUtils.getPayload(multipartPayload);
            final int contentLength = os.size();
            final OutputStream outputStream = prepareConnectionForBodyAndGetOutputStream(connection, contentLength);
            if (contentLength > 0) {
                os.writeTo(outputStream);
            }
        }
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClient,"prepareConnectionForBodyAndGetOutputStream(HttpURLConnection connection,
            int contentLength)",,"private static OutputStream prepareConnectionForBodyAndGetOutputStream(HttpURLConnection connection,
            int contentLength) throws IOException {

        connection.setRequestProperty(CONTENT_LENGTH, String.valueOf(contentLength));
        if (connection.getRequestProperty(CONTENT_TYPE) == null) {
            connection.setRequestProperty(CONTENT_TYPE, DEFAULT_CONTENT_TYPE);
        }
        connection.setDoOutput(true);
        return connection.getOutputStream();
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpFuture,cancel(boolean mayInterruptIfRunning),,"@Override
    public boolean cancel(boolean mayInterruptIfRunning) {
        return false;
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpFuture,isCancelled(),,"@Override
    public boolean isCancelled() {
        return false;
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpFuture,isDone(),,"@Override
    public boolean isDone() {
        return true;
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpFuture,get(),,"@Override
    public V get() throws InterruptedException, ExecutionException {
        if (exception != null) {
            throw new ExecutionException(exception);
        }

        return response;
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpFuture,"get(long timeout, TimeUnit unit)",,"@Override
    public V get(long timeout, TimeUnit unit) throws InterruptedException, ExecutionException, TimeoutException {
        return get();
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClientConfig,createDefaultConfig(),,"@Override
    public JDKHttpClientConfig createDefaultConfig() {
        return defaultConfig();
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClientConfig,defaultConfig(),,"public static JDKHttpClientConfig defaultConfig() {
        return new JDKHttpClientConfig();
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClientConfig,getConnectTimeout(),,"public Integer getConnectTimeout() {
        return connectTimeout;
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClientConfig,void setConnectTimeout(Integer connectTimeout),,"public void setConnectTimeout(Integer connectTimeout) {
        this.connectTimeout = connectTimeout;
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClientConfig,withConnectTimeout(Integer connectTimeout),,"public JDKHttpClientConfig withConnectTimeout(Integer connectTimeout) {
        this.connectTimeout = connectTimeout;
        return this;
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClientConfig,getReadTimeout(),,"public Integer getReadTimeout() {
        return readTimeout;
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClientConfig,void setReadTimeout(Integer readTimeout),,"public void setReadTimeout(Integer readTimeout) {
        this.readTimeout = readTimeout;
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClientConfig,withReadTimeout(Integer readTimeout),,"public JDKHttpClientConfig withReadTimeout(Integer readTimeout) {
        this.readTimeout = readTimeout;
        return this;
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClientConfig,void setProxy(Proxy proxy),,"public void setProxy(Proxy proxy) {
        this.proxy = proxy;
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClientConfig,getProxy(),,"public Proxy getProxy() {
        return proxy;
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClientConfig,withProxy(Proxy proxy),,"public JDKHttpClientConfig withProxy(Proxy proxy) {
        this.proxy = proxy;
        return this;
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClientConfig,isFollowRedirects(),,"public boolean isFollowRedirects() {
        return followRedirects;
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClientConfig,void setFollowRedirects(boolean followRedirects),"/**
     * Sets whether the underlying Http Connection follows redirects or not.
     *
     * Defaults to true (follow redirects)
     *
     * @see <a
     * href=""http://docs.oracle.com/javase/6/docs/api/java/net/HttpURLConnection.html#setInstanceFollowRedirects(boolean)"">http://docs.oracle.com/javase/6/docs/api/java/net/HttpURLConnection.html#setInstanceFollowRedirects(boolean)</a>
     * @param followRedirects boolean
     */","public void setFollowRedirects(boolean followRedirects) {
        this.followRedirects = followRedirects;
    }"
com.github.scribejava.core.httpclient.jdk.JDKHttpClientConfig,withFollowRedirects(boolean followRedirects),"/**
     * Sets whether the underlying Http Connection follows redirects or not.
     *
     * Defaults to true (follow redirects)
     *
     * @see <a
     * href=""http://docs.oracle.com/javase/6/docs/api/java/net/HttpURLConnection.html#setInstanceFollowRedirects(boolean)"">http://docs.oracle.com/javase/6/docs/api/java/net/HttpURLConnection.html#setInstanceFollowRedirects(boolean)</a>
     * @param followRedirects boolean
     * @return this for chaining methods invocations
     */","public JDKHttpClientConfig withFollowRedirects(boolean followRedirects) {
        this.followRedirects = followRedirects;
        return this;
    }"
com.github.scribejava.core.httpclient.multipart.FileByteArrayBodyPartPayload,"composeHeaders(String contentType, String name, String filename)",,"private static Map<String, String> composeHeaders(String contentType, String name, String filename) {

        String contentDispositionHeader = ""form-data"";
        if (name != null) {
            contentDispositionHeader += ""; name=\"""" + name + '""';
        }
        if (filename != null) {
            contentDispositionHeader += ""; filename=\"""" + filename + '""';
        }
        if (contentType == null) {
            return Collections.singletonMap(""Content-Disposition"", contentDispositionHeader);
        } else {
            final Map<String, String> headers = new HashMap<>();
            headers.put(HttpClient.CONTENT_TYPE, contentType);
            headers.put(""Content-Disposition"", contentDispositionHeader);
            return headers;
        }
    }"
com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload,getPayload(),,"public byte[] getPayload() {
        return payload;
    }"
com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload,getOff(),,"public int getOff() {
        return off;
    }"
com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload,getLen(),,"public int getLen() {
        return len;
    }"
com.github.scribejava.core.httpclient.multipart.MultipartPayload,"composeHeaders(String subtype, String boundary, Map<String, String> headersIn)",,"private static Map<String, String> composeHeaders(String subtype, String boundary, Map<String, String> headersIn)
            throws IllegalArgumentException {
        MultipartUtils.checkBoundarySyntax(boundary);
        final Map<String, String> headersOut;
        String contentTypeHeader = headersIn == null ? null : headersIn.get(HttpClient.CONTENT_TYPE);
        if (contentTypeHeader == null) {
            contentTypeHeader = ""multipart/"" + (subtype == null ? DEFAULT_SUBTYPE : subtype)
                    + ""; boundary=\"""" + boundary + '""';
            if (headersIn == null) {
                headersOut = Collections.singletonMap(HttpClient.CONTENT_TYPE, contentTypeHeader);
            } else {
                headersOut = headersIn;
                headersOut.put(HttpClient.CONTENT_TYPE, contentTypeHeader);
            }
        } else {
            headersOut = headersIn;
            final String parsedBoundary = MultipartUtils.parseBoundaryFromHeader(contentTypeHeader);
            if (parsedBoundary == null) {
                headersOut.put(HttpClient.CONTENT_TYPE, contentTypeHeader + ""; boundary=\"""" + boundary + '""');
            } else if (!parsedBoundary.equals(boundary)) {
                throw new IllegalArgumentException(
                        ""Different boundaries was passed in constructors. One as argument, second as header"");
            }
        }
        return headersOut;
    }"
com.github.scribejava.core.httpclient.multipart.MultipartPayload,"parseOrGenerateBoundary(Map<String, String> headers)",,"private static String parseOrGenerateBoundary(Map<String, String> headers) {
        final String parsedBoundary = MultipartUtils.parseBoundaryFromHeader(headers.get(HttpClient.CONTENT_TYPE));
        return parsedBoundary == null ? MultipartUtils.generateDefaultBoundary() : parsedBoundary;
    }"
com.github.scribejava.core.httpclient.multipart.MultipartPayload,void addBodyPart(BodyPartPayload bodyPartPayload),,"public void addBodyPart(BodyPartPayload bodyPartPayload) {
        bodyParts.add(bodyPartPayload);
    }"
com.github.scribejava.core.httpclient.multipart.MultipartPayload,void addBodyPart(MultipartPayload multipartPayload),,"public void addBodyPart(MultipartPayload multipartPayload) {
        if (multipartPayload.getBoundary().equals(boundary)) {
            throw new IllegalArgumentException(""{'boundary'}={'"" + boundary
                    + ""'} is the same for parent MultipartPayload and child"");
        }
        bodyParts.add(multipartPayload);
    }"
com.github.scribejava.core.httpclient.multipart.MultipartPayload,getBodyParts(),,"public List<BodyPartPayload> getBodyParts() {
        return bodyParts;
    }"
com.github.scribejava.core.httpclient.multipart.MultipartPayload,getBoundary(),,"public String getBoundary() {
        return boundary;
    }"
com.github.scribejava.core.httpclient.multipart.MultipartPayload,getPreamble(),,"public String getPreamble() {
        return preamble;
    }"
com.github.scribejava.core.httpclient.multipart.MultipartPayload,void setPreamble(String preamble),,"public void setPreamble(String preamble) {
        this.preamble = preamble;
    }"
com.github.scribejava.core.httpclient.multipart.MultipartPayload,getEpilogue(),,"public String getEpilogue() {
        return epilogue;
    }"
com.github.scribejava.core.httpclient.multipart.MultipartPayload,void setEpilogue(String epilogue),,"public void setEpilogue(String epilogue) {
        this.epilogue = epilogue;
    }"
com.github.scribejava.core.httpclient.multipart.MultipartUtils,void checkBoundarySyntax(String boundary),,"public static void checkBoundarySyntax(String boundary) {
        if (boundary == null || !BOUNDARY_REGEXP.matcher(boundary).matches()) {
            throw new IllegalArgumentException(""{'boundary'='"" + boundary + ""'} has invalid syntax. Should be '""
                    + BOUNDARY_PATTERN + ""'."");
        }
    }"
com.github.scribejava.core.httpclient.multipart.MultipartUtils,parseBoundaryFromHeader(String contentTypeHeader),,"public static String parseBoundaryFromHeader(String contentTypeHeader) {
        if (contentTypeHeader == null) {
            return null;
        }
        final Matcher matcher = BOUNDARY_FROM_HEADER_REGEXP.matcher(contentTypeHeader);
        return matcher.find() ? matcher.group(1) : null;
    }"
com.github.scribejava.core.httpclient.multipart.MultipartUtils,generateDefaultBoundary(),,"public static String generateDefaultBoundary() {
        return ""----ScribeJava----"" + System.currentTimeMillis();
    }"
com.github.scribejava.core.httpclient.multipart.MultipartUtils,getPayload(MultipartPayload multipartPayload),,"public static ByteArrayOutputStream getPayload(MultipartPayload multipartPayload) throws IOException {
        final ByteArrayOutputStream os = new ByteArrayOutputStream();

        final String preamble = multipartPayload.getPreamble();
        if (preamble != null) {
            os.write((preamble + ""\r\n"").getBytes());
        }
        final List<BodyPartPayload> bodyParts = multipartPayload.getBodyParts();
        if (!bodyParts.isEmpty()) {
            final String boundary = multipartPayload.getBoundary();
            final byte[] startBoundary = (""--"" + boundary + ""\r\n"").getBytes();

            for (BodyPartPayload bodyPart : bodyParts) {
                os.write(startBoundary);

                final Map<String, String> bodyPartHeaders = bodyPart.getHeaders();
                if (bodyPartHeaders != null) {
                    for (Map.Entry<String, String> header : bodyPartHeaders.entrySet()) {
                        os.write((header.getKey() + "": "" + header.getValue() + ""\r\n"").getBytes());
                    }
                }

                os.write(""\r\n"".getBytes());
                if (bodyPart instanceof MultipartPayload) {
                    getPayload((MultipartPayload) bodyPart).writeTo(os);
                } else if (bodyPart instanceof ByteArrayBodyPartPayload) {
                    final ByteArrayBodyPartPayload byteArrayBodyPart = (ByteArrayBodyPartPayload) bodyPart;
                    os.write(byteArrayBodyPart.getPayload(), byteArrayBodyPart.getOff(), byteArrayBodyPart.getLen());
                } else {
                    throw new AssertionError(bodyPart.getClass());
                }
                os.write(""\r\n"".getBytes()); //CRLF for the next (starting or closing) boundary
            }

            os.write((""--"" + boundary + ""--"").getBytes());
            final String epilogue = multipartPayload.getEpilogue();
            if (epilogue != null) {
                os.write((""\r\n"" + epilogue).getBytes());
            }

        }
        return os;
    }"
com.github.scribejava.core.httpclient.multipart.BodyPartPayload,getHeaders(),,"public Map<String, String> getHeaders() {
        return headers;
    }"
com.github.scribejava.core.httpclient.multipart.BodyPartPayload,convertContentTypeToHeaders(String contentType),,"protected static Map<String, String> convertContentTypeToHeaders(String contentType) {
        return contentType == null ? null : Collections.singletonMap(HttpClient.CONTENT_TYPE, contentType);
    }"
com.github.scribejava.core.oauth2.clientauthentication.HttpBasicAuthenticationScheme,instance(),,"public static HttpBasicAuthenticationScheme instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.core.oauth2.clientauthentication.HttpBasicAuthenticationScheme,"void addClientAuthentication(OAuthRequest request, String apiKey, String apiSecret)",,"@Override
    public void addClientAuthentication(OAuthRequest request, String apiKey, String apiSecret) {
        if (apiKey != null && apiSecret != null) {
            request.addHeader(OAuthConstants.HEADER, OAuthConstants.BASIC + ' '
                    + Base64.encode(String.format(""%s:%s"", apiKey, apiSecret).getBytes(Charset.forName(""UTF-8""))));
        }
    }"
com.github.scribejava.core.oauth2.clientauthentication.RequestBodyAuthenticationScheme,instance(),,"public static RequestBodyAuthenticationScheme instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.core.oauth2.clientauthentication.RequestBodyAuthenticationScheme,"void addClientAuthentication(OAuthRequest request, String apiKey, String apiSecret)",,"@Override
    public void addClientAuthentication(OAuthRequest request, String apiKey, String apiSecret) {
        request.addParameter(OAuthConstants.CLIENT_ID, apiKey);
        if (apiSecret != null) {
            request.addParameter(OAuthConstants.CLIENT_SECRET, apiSecret);
        }
    }"
com.github.scribejava.core.oauth2.clientauthentication.ClientAuthentication,"void addClientAuthentication(OAuthRequest request, String apiKey, String apiSecret)",,"void addClientAuthentication(OAuthRequest request, String apiKey, String apiSecret);"
com.github.scribejava.core.oauth2.bearersignature.BearerSignature,"void signRequest(String accessToken, OAuthRequest request)",,"void signRequest(String accessToken, OAuthRequest request);"
com.github.scribejava.core.oauth2.bearersignature.BearerSignatureAuthorizationRequestHeaderField,instance(),,"public static BearerSignatureAuthorizationRequestHeaderField instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.core.oauth2.bearersignature.BearerSignatureAuthorizationRequestHeaderField,"void signRequest(String accessToken, OAuthRequest request)",,"@Override
    public void signRequest(String accessToken, OAuthRequest request) {
        request.addHeader(OAuthConstants.HEADER, ""Bearer "" + accessToken);
    }"
com.github.scribejava.core.oauth2.bearersignature.BearerSignatureURIQueryParameter,instance(),,"public static BearerSignatureURIQueryParameter instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.core.oauth2.bearersignature.BearerSignatureURIQueryParameter,"void signRequest(String accessToken, OAuthRequest request)",,"@Override
    public void signRequest(String accessToken, OAuthRequest request) {
        request.addQuerystringParameter(OAuthConstants.ACCESS_TOKEN, accessToken);
    }"
com.github.scribejava.httpclient.okhttp.OkHttpProvider,createClient(HttpClientConfig config),,"@Override
    public HttpClient createClient(HttpClientConfig config) {
        if (config instanceof OkHttpHttpClientConfig) {
            return new OkHttpHttpClient((OkHttpHttpClientConfig) config);
        }
        return null;
    }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClient,void close(),,"@Override
    public void close() throws IOException {
        client.dispatcher().executorService().shutdown();
        client.connectionPool().evictAll();
        final Cache cache = client.cache();
        if (cache != null) {
            cache.close();
        }
    }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClient,"executeAsync(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            byte[] bodyContents, OAuthAsyncRequestCallback<T> callback, OAuthRequest.ResponseConverter<T> converter)",,"@Override
    public <T> Future<T> executeAsync(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            byte[] bodyContents, OAuthAsyncRequestCallback<T> callback, OAuthRequest.ResponseConverter<T> converter) {

        return doExecuteAsync(userAgent, headers, httpVerb, completeUrl, BodyType.BYTE_ARRAY, bodyContents, callback,
                converter);
    }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClient,"executeAsync(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            MultipartPayload bodyContents, OAuthAsyncRequestCallback<T> callback,
            OAuthRequest.ResponseConverter<T> converter)",,"@Override
    public <T> Future<T> executeAsync(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            MultipartPayload bodyContents, OAuthAsyncRequestCallback<T> callback,
            OAuthRequest.ResponseConverter<T> converter) {

        throw new UnsupportedOperationException(""OKHttpClient does not support Multipart payload for the moment"");
    }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClient,"executeAsync(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            String bodyContents, OAuthAsyncRequestCallback<T> callback, OAuthRequest.ResponseConverter<T> converter)",,"@Override
    public <T> Future<T> executeAsync(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            String bodyContents, OAuthAsyncRequestCallback<T> callback, OAuthRequest.ResponseConverter<T> converter) {

        return doExecuteAsync(userAgent, headers, httpVerb, completeUrl, BodyType.STRING, bodyContents, callback,
                converter);
    }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClient,"executeAsync(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            File bodyContents, OAuthAsyncRequestCallback<T> callback, OAuthRequest.ResponseConverter<T> converter)",,"@Override
    public <T> Future<T> executeAsync(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            File bodyContents, OAuthAsyncRequestCallback<T> callback, OAuthRequest.ResponseConverter<T> converter) {

        return doExecuteAsync(userAgent, headers, httpVerb, completeUrl, BodyType.FILE, bodyContents, callback,
                converter);
    }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClient,"doExecuteAsync(String userAgent, Map<String, String> headers, Verb httpVerb,
            String completeUrl, BodyType bodyType, Object bodyContents, OAuthAsyncRequestCallback<T> callback,
            OAuthRequest.ResponseConverter<T> converter)",,"private <T> Future<T> doExecuteAsync(String userAgent, Map<String, String> headers, Verb httpVerb,
            String completeUrl, BodyType bodyType, Object bodyContents, OAuthAsyncRequestCallback<T> callback,
            OAuthRequest.ResponseConverter<T> converter) {
        final Call call = createCall(userAgent, headers, httpVerb, completeUrl, bodyType, bodyContents);
        final OkHttpFuture<T> okHttpFuture = new OkHttpFuture<>(call);
        call.enqueue(new OAuthAsyncCompletionHandler<>(callback, converter, okHttpFuture));
        return okHttpFuture;
    }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClient,"execute(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            byte[] bodyContents)",,"@Override
    public Response execute(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            byte[] bodyContents) throws InterruptedException, ExecutionException, IOException {

        return doExecute(userAgent, headers, httpVerb, completeUrl, BodyType.BYTE_ARRAY, bodyContents);
    }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClient,"execute(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            MultipartPayload bodyContents)",,"@Override
    public Response execute(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            MultipartPayload bodyContents) throws InterruptedException, ExecutionException, IOException {

        throw new UnsupportedOperationException(""OKHttpClient does not support Multipart payload for the moment"");
    }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClient,"execute(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            String bodyContents)",,"@Override
    public Response execute(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            String bodyContents) throws InterruptedException, ExecutionException, IOException {

        return doExecute(userAgent, headers, httpVerb, completeUrl, BodyType.STRING, bodyContents);
    }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClient,"execute(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            File bodyContents)",,"@Override
    public Response execute(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            File bodyContents) throws InterruptedException, ExecutionException, IOException {

        return doExecute(userAgent, headers, httpVerb, completeUrl, BodyType.FILE, bodyContents);
    }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClient,"doExecute(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            BodyType bodyType, Object bodyContents)",,"private Response doExecute(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            BodyType bodyType, Object bodyContents) throws IOException {
        final Call call = createCall(userAgent, headers, httpVerb, completeUrl, bodyType, bodyContents);
        return convertResponse(call.execute());
    }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClient,"createCall(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            BodyType bodyType, Object bodyContents)",,"private Call createCall(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            BodyType bodyType, Object bodyContents) {
        final Request.Builder requestBuilder = new Request.Builder();
        requestBuilder.url(completeUrl);

        final String method = httpVerb.name();

        // prepare body
        final RequestBody body;
        if (bodyContents != null && HttpMethod.permitsRequestBody(method)) {
            final MediaType mediaType = headers.containsKey(CONTENT_TYPE) ? MediaType.parse(headers.get(CONTENT_TYPE))
                    : DEFAULT_CONTENT_TYPE_MEDIA_TYPE;

            body = bodyType.createBody(mediaType, bodyContents);
        } else {
            body = null;
        }

        // fill HTTP method and body
        requestBuilder.method(method, body);

        // fill headers
        for (Map.Entry<String, String> header : headers.entrySet()) {
            requestBuilder.addHeader(header.getKey(), header.getValue());
        }

        if (userAgent != null) {
            requestBuilder.header(OAuthConstants.USER_AGENT_HEADER_NAME, userAgent);
        }

        // create a new call
        return client.newCall(requestBuilder.build());
    }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClient.BodyType,"createBody(MediaType mediaType, Object bodyContents)",,"@Override
            RequestBody createBody(MediaType mediaType, Object bodyContents) {
                return RequestBody.create((byte[]) bodyContents, mediaType);
            }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClient.BodyType,"createBody(MediaType mediaType, Object bodyContents)",,"@Override
            RequestBody createBody(MediaType mediaType, Object bodyContents) {
                return RequestBody.create((String) bodyContents, mediaType);
            }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClient.BodyType,"createBody(MediaType mediaType, Object bodyContents)",,"@Override
            RequestBody createBody(MediaType mediaType, Object bodyContents) {
                return RequestBody.create((File) bodyContents, mediaType);
            }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClient.BodyType,"createBody(MediaType mediaType, Object bodyContents)",,"abstract RequestBody createBody(MediaType mediaType, Object bodyContents);"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClient,convertResponse(okhttp3.Response okHttpResponse),,"static Response convertResponse(okhttp3.Response okHttpResponse) {
        final Headers headers = okHttpResponse.headers();
        final Map<String, String> headersMap = new HashMap<>();
        for (String headerName : headers.names()) {
            headersMap.put(headerName, headers.get(headerName));
        }

        final ResponseBody body = okHttpResponse.body();
        final InputStream bodyStream = body == null ? null : body.byteStream();
        return new Response(okHttpResponse.code(), okHttpResponse.message(), headersMap, bodyStream, bodyStream, body,
                okHttpResponse);
    }"
com.github.scribejava.httpclient.okhttp.OkHttpFuture,cancel(boolean mayInterruptIfRunning),,"@Override
    public boolean cancel(boolean mayInterruptIfRunning) {
        call.cancel();
        return call.isCanceled();
    }"
com.github.scribejava.httpclient.okhttp.OkHttpFuture,isCancelled(),,"@Override
    public boolean isCancelled() {
        return call.isCanceled();
    }"
