classname,method,docstring,method_definition
org.apache.commons.imaging.formats.png.PngImageParser,"getBufferedImage(final ByteSource byteSource, PngImagingParameters params)",,"@Override
    public BufferedImage getBufferedImage(final ByteSource byteSource, PngImagingParameters params)
            throws ImageReadException, IOException {

        final List<PngChunk> chunks = readChunks(byteSource, new ChunkType[] {
                ChunkType.IHDR,
                ChunkType.PLTE,
                ChunkType.IDAT,
                ChunkType.tRNS,
                ChunkType.iCCP,
                ChunkType.gAMA,
                ChunkType.sRGB,
            }, false);

        if (chunks.isEmpty()) {
            throw new ImageReadException(""PNG: no chunks"");
        }

        final List<PngChunk> IHDRs = filterChunks(chunks, ChunkType.IHDR);
        if (IHDRs.size() != 1) {
            throw new ImageReadException(""PNG contains more than one Header"");
        }

        final PngChunkIhdr pngChunkIHDR = (PngChunkIhdr) IHDRs.get(0);

        final List<PngChunk> PLTEs = filterChunks(chunks, ChunkType.PLTE);
        if (PLTEs.size() > 1) {
            throw new ImageReadException(""PNG contains more than one Palette"");
        }

        PngChunkPlte pngChunkPLTE = null;
        if (PLTEs.size() == 1) {
            pngChunkPLTE = (PngChunkPlte) PLTEs.get(0);
        }

        // -----

        final List<PngChunk> IDATs = filterChunks(chunks, ChunkType.IDAT);
        if (IDATs.isEmpty()) {
            throw new ImageReadException(""PNG missing image data"");
        }

        ByteArrayOutputStream baos = new ByteArrayOutputStream();
        for (final PngChunk IDAT : IDATs) {
            final PngChunkIdat pngChunkIDAT = (PngChunkIdat) IDAT;
            final byte[] bytes = pngChunkIDAT.getBytes();
            // System.out.println(i + "": bytes: "" + bytes.length);
            baos.write(bytes);
        }

        final byte[] compressed = baos.toByteArray();

        baos = null;

        TransparencyFilter transparencyFilter = null;

        final List<PngChunk> tRNSs = filterChunks(chunks, ChunkType.tRNS);
        if (!tRNSs.isEmpty()) {
            final PngChunk pngChunktRNS = tRNSs.get(0);
            transparencyFilter = getTransparencyFilter(pngChunkIHDR.pngColorType, pngChunktRNS);
        }

        ICC_Profile iccProfile = null;
        GammaCorrection gammaCorrection = null;
        {
            final List<PngChunk> sRGBs = filterChunks(chunks, ChunkType.sRGB);
            final List<PngChunk> gAMAs = filterChunks(chunks, ChunkType.gAMA);
            final List<PngChunk> iCCPs = filterChunks(chunks, ChunkType.iCCP);
            if (sRGBs.size() > 1) {
                throw new ImageReadException(""PNG: unexpected sRGB chunk"");
            }
            if (gAMAs.size() > 1) {
                throw new ImageReadException(""PNG: unexpected gAMA chunk"");
            }
            if (iCCPs.size() > 1) {
                throw new ImageReadException(""PNG: unexpected iCCP chunk"");
            }

            if (sRGBs.size() == 1) {
                // no color management necessary.
                if (LOGGER.isLoggable(Level.FINEST)) {
                    LOGGER.finest(""sRGB, no color management necessary."");
                }
            } else if (iCCPs.size() == 1) {
                if (LOGGER.isLoggable(Level.FINEST)) {
                    LOGGER.finest(""iCCP."");
                }

                final PngChunkIccp pngChunkiCCP = (PngChunkIccp) iCCPs.get(0);
                final byte[] bytes = pngChunkiCCP.getUncompressedProfile();

                try {
                    iccProfile = ICC_Profile.getInstance(bytes);
                } catch (IllegalArgumentException iae) {
                    throw new ImageReadException(""The image data does not correspond to a valid ICC Profile"", iae);
                }
            } else if (gAMAs.size() == 1) {
                final PngChunkGama pngChunkgAMA = (PngChunkGama) gAMAs.get(0);
                final double gamma = pngChunkgAMA.getGamma();

                // charles: what is the correct target value here?
                // double targetGamma = 2.2;
                final double targetGamma = 1.0;
                final double diff = Math.abs(targetGamma - gamma);
                if (diff >= 0.5) {
                    gammaCorrection = new GammaCorrection(gamma, targetGamma);
                }

                if (gammaCorrection != null) {
                    if (pngChunkPLTE != null) {
                        pngChunkPLTE.correct(gammaCorrection);
                    }
                }

            }
        }

        {
            final int width = pngChunkIHDR.width;
            final int height = pngChunkIHDR.height;
            final PngColorType pngColorType = pngChunkIHDR.pngColorType;
            final int bitDepth = pngChunkIHDR.bitDepth;

            if (pngChunkIHDR.filterMethod != 0) {
                throw new ImageReadException(""PNG: unknown FilterMethod: "" + pngChunkIHDR.filterMethod);
            }

            final int bitsPerPixel = bitDepth * pngColorType.getSamplesPerPixel();

            final boolean hasAlpha = pngColorType.hasAlpha() || transparencyFilter != null;

            BufferedImage result;
            if (pngColorType.isGreyscale()) {
                result = getBufferedImageFactory(params).getGrayscaleBufferedImage(width, height, hasAlpha);
            } else {
                result = getBufferedImageFactory(params).getColorBufferedImage(width, height, hasAlpha);
            }

            final ByteArrayInputStream bais = new ByteArrayInputStream(compressed);
            final InflaterInputStream iis = new InflaterInputStream(bais);

            ScanExpediter scanExpediter;

            switch (pngChunkIHDR.interlaceMethod) {
                case NONE:
                    scanExpediter = new ScanExpediterSimple(width, height, iis,
                            result, pngColorType, bitDepth, bitsPerPixel,
                            pngChunkPLTE, gammaCorrection, transparencyFilter);
                    break;
                case ADAM7:
                    scanExpediter = new ScanExpediterInterlaced(width, height, iis,
                            result, pngColorType, bitDepth, bitsPerPixel,
                            pngChunkPLTE, gammaCorrection, transparencyFilter);
                    break;
                default:
                    throw new ImageReadException(""Unknown InterlaceMethod: "" + pngChunkIHDR.interlaceMethod);
            }

            scanExpediter.drive();

            if (iccProfile != null) {
                final boolean is_srgb = new IccProfileParser().issRGB(iccProfile);
                if (!is_srgb) {
                    final ICC_ColorSpace cs = new ICC_ColorSpace(iccProfile);

                    final ColorModel srgbCM = ColorModel.getRGBdefault();
                    final ColorSpace cs_sRGB = srgbCM.getColorSpace();

                    result = new ColorTools().convertBetweenColorSpaces(result, cs, cs_sRGB);
                }
            }

            return result;

        }

    }"
org.apache.commons.imaging.formats.png.PngImageParser,"dumpImageFile(final PrintWriter pw, final ByteSource byteSource)",,"@Override
    public boolean dumpImageFile(final PrintWriter pw, final ByteSource byteSource)
            throws ImageReadException, IOException {
        final ImageInfo imageInfo = getImageInfo(byteSource);
        if (imageInfo == null) {
            return false;
        }

        imageInfo.toString(pw, """");

        final List<PngChunk> chunks = readChunks(byteSource, null, false);
        final List<PngChunk> IHDRs = filterChunks(chunks, ChunkType.IHDR);
        if (IHDRs.size() != 1) {
            if (LOGGER.isLoggable(Level.FINEST)) {
                LOGGER.finest(""PNG contains more than one Header"");
            }
            return false;
        }
        final PngChunkIhdr pngChunkIHDR = (PngChunkIhdr) IHDRs.get(0);
        pw.println(""Color: "" + pngChunkIHDR.pngColorType.name());

        pw.println(""chunks: "" + chunks.size());

        if ((chunks.isEmpty())) {
            return false;
        }

        for (int i = 0; i < chunks.size(); i++) {
            final PngChunk chunk = chunks.get(i);
            printCharQuad(pw, ""\t"" + i + "": "", chunk.chunkType);
        }

        pw.println("""");

        pw.flush();

        return true;
    }"
org.apache.commons.imaging.formats.png.PngImageParser,"void writeImage(final BufferedImage src, final OutputStream os, final PngImagingParameters params)",,"@Override
    public void writeImage(final BufferedImage src, final OutputStream os, final PngImagingParameters params)
            throws ImageWriteException, IOException {
        new PngWriter().writeImage(src, os, params);
    }"
org.apache.commons.imaging.formats.png.PngImageParser,"getXmpXml(final ByteSource byteSource, final XmpImagingParameters params)",,"@Override
    public String getXmpXml(final ByteSource byteSource, final XmpImagingParameters params)
            throws ImageReadException, IOException {

        final List<PngChunk> chunks = readChunks(byteSource, new ChunkType[] { ChunkType.iTXt }, false);

        if (chunks.isEmpty()) {
            return null;
        }

        final List<PngChunkItxt> xmpChunks = new ArrayList<>();
        for (final PngChunk chunk : chunks) {
            final PngChunkItxt itxtChunk = (PngChunkItxt) chunk;
            if (!itxtChunk.getKeyword().equals(PngConstants.XMP_KEYWORD)) {
                continue;
            }
            xmpChunks.add(itxtChunk);
        }

        if (xmpChunks.isEmpty()) {
            return null;
        }
        if (xmpChunks.size() > 1) {
            throw new ImageReadException(
                    ""PNG contains more than one XMP chunk."");
        }

        final PngChunkItxt chunk = xmpChunks.get(0);
        return chunk.getText();
    }"
org.apache.commons.imaging.formats.png.InterlaceMethod,isProgressive(),,"public boolean isProgressive() {
        return progressive;
    }"
org.apache.commons.imaging.formats.png.PngCrc,void make_crc_table(),,"private void make_crc_table() {
        long c;
        int n;
        int k;

        for (n = 0; n < 256; n++) {
            c = n;
            for (k = 0; k < 8; k++) {
                if ((c & 1) != 0) {
                    c = 0xedb88320L ^ (c >> 1);
                } else {
                    c = c >> 1;
                }
            }
            crc_table[n] = c;
        }
        crc_table_computed = true;
    }"
org.apache.commons.imaging.formats.png.PngCrc,"update_crc(final long crc, final byte[] buf)",,"private long update_crc(final long crc, final byte[] buf) {
        long c = crc;
        int n;

        if (!crc_table_computed) {
            make_crc_table();
        }
        for (n = 0; n < buf.length; n++) {
            // Debug.debug(""crc["" + n + ""]"", c + "" ("" + Long.toHexString(c) +
            // "")"");

            c = crc_table[(int) ((c ^ buf[n]) & 0xff)] ^ (c >> 8);
        }
        return c;
    }"
org.apache.commons.imaging.formats.png.PngCrc,"crc(final byte[] buf, final int len)",,"public final int crc(final byte[] buf, final int len) {
        return (int) (update_crc(0xffffffffL, buf) ^ 0xffffffffL);
    }"
org.apache.commons.imaging.formats.png.PngCrc,"start_partial_crc(final byte[] buf, final int len)",,"public final long start_partial_crc(final byte[] buf, final int len) {
        return update_crc(0xffffffffL, buf);
    }"
org.apache.commons.imaging.formats.png.PngCrc,"continue_partial_crc(final long old_crc, final byte[] buf, final int len)",,"public final long continue_partial_crc(final long old_crc, final byte[] buf, final int len) {
        return update_crc(old_crc, buf);
    }"
org.apache.commons.imaging.formats.png.PngCrc,finish_partial_crc(final long old_crc),,"public final long finish_partial_crc(final long old_crc) {
        return (old_crc ^ 0xffffffffL);
    }"
org.apache.commons.imaging.formats.png.PhysicalScale,"createFromMeters(final double x, final double y)",,"public static PhysicalScale createFromMeters(final double x, final double y) {
      return new PhysicalScale(METER_UNITS, x, y);
   }"
org.apache.commons.imaging.formats.png.PhysicalScale,"createFromRadians(final double x, final double y)",,"public static PhysicalScale createFromRadians(final double x, final double y) {
      return new PhysicalScale(RADIAN_UNITS, x, y);
   }"
org.apache.commons.imaging.formats.png.PhysicalScale,isInMeters(),,"public boolean isInMeters() {
      return METER_UNITS == units;
   }"
org.apache.commons.imaging.formats.png.PhysicalScale,isInRadians(),,"public boolean isInRadians() {
      return RADIAN_UNITS == units;
   }"
org.apache.commons.imaging.formats.png.PhysicalScale,getHorizontalUnitsPerPixel(),,"public double getHorizontalUnitsPerPixel() {
      return horizontalUnitsPerPixel;
   }"
org.apache.commons.imaging.formats.png.PhysicalScale,getVerticalUnitsPerPixel(),,"public double getVerticalUnitsPerPixel() {
      return verticalUnitsPerPixel;
   }"
org.apache.commons.imaging.formats.png.ScanExpediter,getBitsToBytesRoundingUp(final int bits),,"final int getBitsToBytesRoundingUp(final int bits) {
        return (bits + 7) / 8;
    }"
org.apache.commons.imaging.formats.png.ScanExpediter,"getPixelARGB(final int alpha, final int red, final int green, final int blue)",,"final int getPixelARGB(final int alpha, final int red, final int green, final int blue) {
        return ((0xff & alpha) << 24)
             | ((0xff & red)   << 16)
             | ((0xff & green) << 8)
             | ((0xff & blue)  << 0);
    }"
org.apache.commons.imaging.formats.png.ScanExpediter,"getPixelRGB(final int red, final int green, final int blue)",,"final int getPixelRGB(final int red, final int green, final int blue) {
        return getPixelARGB(0xff, red, green, blue);
    }"
org.apache.commons.imaging.formats.png.ScanExpediter,void drive(),,"public abstract void drive() throws ImageReadException, IOException;"
org.apache.commons.imaging.formats.png.ScanExpediter,"getRGB(final BitParser bitParser, final int pixelIndexInScanline)",,"int getRGB(final BitParser bitParser, final int pixelIndexInScanline)
            throws ImageReadException, IOException {

        switch (pngColorType) {
        case GREYSCALE: {
            // 1,2,4,8,16 Each pixel is a grayscale sample.
            int sample = bitParser.getSampleAsByte(pixelIndexInScanline, 0);

            if (gammaCorrection != null) {
                sample = gammaCorrection.correctSample(sample);
            }

            int rgb = getPixelRGB(sample, sample, sample);

            if (transparencyFilter != null) {
                rgb = transparencyFilter.filter(rgb, sample);
            }

            return rgb;

        }
        case TRUE_COLOR: {
            // 8,16 Each pixel is an R,G,B triple.
            int red = bitParser.getSampleAsByte(pixelIndexInScanline, 0);
            int green = bitParser.getSampleAsByte(pixelIndexInScanline, 1);
            int blue = bitParser.getSampleAsByte(pixelIndexInScanline, 2);

            int rgb = getPixelRGB(red, green, blue);

            if (transparencyFilter != null) {
                rgb = transparencyFilter.filter(rgb, -1);
            }

            if (gammaCorrection != null) {
                final int alpha = (0xff000000 & rgb) >> 24; // make sure to preserve
                // transparency
                red = gammaCorrection.correctSample(red);
                green = gammaCorrection.correctSample(green);
                blue = gammaCorrection.correctSample(blue);
                rgb = getPixelARGB(alpha, red, green, blue);
            }

            return rgb;
        }
        //
        case INDEXED_COLOR: {
            // 1,2,4,8 Each pixel is a palette index;
            // a PLTE chunk must appear.
            if (pngChunkPLTE == null) {
                throw new ImageReadException(""A PLTE chunk is required for an indexed color type."");
            }
            final int index = bitParser.getSample(pixelIndexInScanline, 0);

            int rgb = pngChunkPLTE.getRGB(index);

            if (transparencyFilter != null) {
                rgb = transparencyFilter.filter(rgb, index);
            }

            return rgb;
        }
        case GREYSCALE_WITH_ALPHA: {
            // 8,16 Each pixel is a grayscale sample,
            // followed by an alpha sample.
            int sample = bitParser.getSampleAsByte(pixelIndexInScanline, 0);
            final int alpha = bitParser.getSampleAsByte(pixelIndexInScanline, 1);

            if (gammaCorrection != null) {
                sample = gammaCorrection.correctSample(sample);
            }

            return getPixelARGB(alpha, sample, sample, sample);
        }
        case TRUE_COLOR_WITH_ALPHA: {
            // 8,16 Each pixel is an R,G,B triple,
            int red = bitParser.getSampleAsByte(pixelIndexInScanline, 0);
            int green = bitParser.getSampleAsByte(pixelIndexInScanline, 1);
            int blue = bitParser.getSampleAsByte(pixelIndexInScanline, 2);
            final int alpha = bitParser.getSampleAsByte(pixelIndexInScanline, 3);

            if (gammaCorrection != null) {
                red = gammaCorrection.correctSample(red);
                green = gammaCorrection.correctSample(green);
                blue = gammaCorrection.correctSample(blue);
            }

            return getPixelARGB(alpha, red, green, blue);
        }
        default:
            throw new ImageReadException(""PNG: unknown color type: "" + pngColorType);
        }
    }"
org.apache.commons.imaging.formats.png.ScanExpediter,"getScanlineFilter(final FilterType filterType, final int bytesPerPixel)",,"ScanlineFilter getScanlineFilter(final FilterType filterType, final int bytesPerPixel) {
        switch (filterType) {
            case NONE:
                return new ScanlineFilterNone();
            case SUB:
                return new ScanlineFilterSub(bytesPerPixel);
            case UP:
                return new ScanlineFilterUp();
            case AVERAGE:
                return new ScanlineFilterAverage(bytesPerPixel);
            case PAETH:
                return new ScanlineFilterPaeth(bytesPerPixel);
        }

        return null;
    }"
org.apache.commons.imaging.formats.png.ScanExpediter,"unfilterScanline(final FilterType filterType, final byte[] src, final byte[] prev,
            final int bytesPerPixel)",,"byte[] unfilterScanline(final FilterType filterType, final byte[] src, final byte[] prev,
            final int bytesPerPixel) throws ImageReadException, IOException {
        final ScanlineFilter filter = getScanlineFilter(filterType, bytesPerPixel);

        final byte[] dst = new byte[src.length];
        filter.unfilter(src, dst, prev);
        return dst;
    }"
org.apache.commons.imaging.formats.png.ScanExpediter,"getNextScanline(final InputStream is, final int length, final byte[] prev,
            final int bytesPerPixel)",,"byte[] getNextScanline(final InputStream is, final int length, final byte[] prev,
            final int bytesPerPixel) throws ImageReadException, IOException {
        final int filterType = is.read();
        if (filterType < 0) {
            throw new ImageReadException(""PNG: missing filter type"");
        }
        if (filterType >= FilterType.values().length) {
            throw new ImageReadException(""PNG: unknown filterType: "" + filterType);
        }

        final byte[] scanline = readBytes(""scanline"", is, length, ""PNG: missing image data"");

        return unfilterScanline(FilterType.values()[filterType], scanline, prev, bytesPerPixel);
    }"
org.apache.commons.imaging.formats.png.PngImagingParameters,getBitDepth(),,"public byte getBitDepth() {
        return bitDepth;
    }"
org.apache.commons.imaging.formats.png.PngImagingParameters,void setBitDepth(byte bitDepth),,"public void setBitDepth(byte bitDepth) {
        this.bitDepth = bitDepth;
    }"
org.apache.commons.imaging.formats.png.PngImagingParameters,isForceIndexedColor(),,"public boolean isForceIndexedColor() {
        return forceIndexedColor;
    }"
org.apache.commons.imaging.formats.png.PngImagingParameters,void setForceIndexedColor(boolean forceIndexedColor),,"public void setForceIndexedColor(boolean forceIndexedColor) {
        this.forceIndexedColor = forceIndexedColor;
    }"
org.apache.commons.imaging.formats.png.PngImagingParameters,isForceTrueColor(),,"public boolean isForceTrueColor() {
        return forceTrueColor;
    }"
org.apache.commons.imaging.formats.png.PngImagingParameters,void setForceTrueColor(boolean forceTrueColor),,"public void setForceTrueColor(boolean forceTrueColor) {
        this.forceTrueColor = forceTrueColor;
    }"
org.apache.commons.imaging.formats.png.PngImagingParameters,getPhysicalScale(),,"public PhysicalScale getPhysicalScale() {
        return physicalScale;
    }"
org.apache.commons.imaging.formats.png.PngImagingParameters,void setPhysicalScale(PhysicalScale physicalScale),,"public void setPhysicalScale(PhysicalScale physicalScale) {
        this.physicalScale = physicalScale;
    }"
org.apache.commons.imaging.formats.png.PngImagingParameters,getTextChunks(),,"public List<? extends PngText> getTextChunks() {
        return textChunks != null ? Collections.unmodifiableList(textChunks) : null;
    }"
org.apache.commons.imaging.formats.png.PngImagingParameters,void setTextChunks(List<? extends PngText> textChunks),,"public void setTextChunks(List<? extends PngText> textChunks) {
        this.textChunks = Collections.unmodifiableList(textChunks);
    }"
org.apache.commons.imaging.formats.png.PngImagingParameters,isPredictorEnabled(),"/**
     * Indicates that the PNG write operation should enable
     * the predictor.
     * @return true if the predictor is enabled; otherwise, false.
     */","public boolean isPredictorEnabled(){
        return predictorEnabled;
    }"
org.apache.commons.imaging.formats.png.PngImagingParameters,void setPredictorEnabled(boolean predictorEnabled),"/**
     * Sets the enabled status of the predictor. When performing
     * data compression on an image, a PNG predictor often results in a
     * reduced file size. Predictors are particularly effective on
     * photographic images, but may also work on graphics.
     * The specification of a predictor may result in an increased
     * processing time when writing an image, but will not affect the
     * time required to read an image.
     * @param predictorEnabled true if a predictor is enabled; otherwise, false.
     */","public void setPredictorEnabled(boolean predictorEnabled){
        this.predictorEnabled = predictorEnabled;
    }"
org.apache.commons.imaging.formats.png.ScanExpediterInterlaced,"void visit(final int x, final int y, final BufferedImage bi, final BitParser fBitParser,
            final int pixelIndexInScanline)",,"private void visit(final int x, final int y, final BufferedImage bi, final BitParser fBitParser,
            final int pixelIndexInScanline)
            throws ImageReadException, IOException {
        final int rgb = getRGB(fBitParser, pixelIndexInScanline);
        bi.setRGB(x, y, rgb);
    }"
org.apache.commons.imaging.formats.png.ScanExpediterInterlaced,void drive(),,"@Override
    public void drive() throws ImageReadException, IOException {

        int pass = 1;
        while (pass <= 7) {
            byte[] prev = null;

            int y = STARTING_ROW[pass - 1];
            // int y_stride = ROW_INCREMENT[pass - 1];
            //final boolean rows_in_pass = (y < height);
            while (y < height) {
                int x = STARTING_COL[pass - 1];
                int pixelIndexInScanline = 0;

                if (x < width) {
                    // only get data if there are pixels in this scanline/pass
                    final int columnsInRow = 1 + ((width - STARTING_COL[pass - 1] - 1) / COL_INCREMENT[pass - 1]);
                    final int bitsPerScanLine = bitsPerPixel * columnsInRow;
                    final int pixelBytesPerScanLine = getBitsToBytesRoundingUp(bitsPerScanLine);

                    final byte[] unfiltered = getNextScanline(is, pixelBytesPerScanLine, prev, bytesPerPixel);

                    prev = unfiltered;

                    final BitParser fBitParser = new BitParser(unfiltered, bitsPerPixel, bitDepth);

                    while (x < width) {
                        visit(x, y, bi, fBitParser, pixelIndexInScanline);

                        x = x + COL_INCREMENT[pass - 1];
                        pixelIndexInScanline++;
                    }
                }
                y = y + ROW_INCREMENT[pass - 1];
            }
            pass = pass + 1;
        }
    }"
org.apache.commons.imaging.formats.gif.GenericGifBlock,appendSubBlocks(),,"public byte[] appendSubBlocks() throws IOException {
        return appendSubBlocks(false);
    }"
org.apache.commons.imaging.formats.gif.GenericGifBlock,appendSubBlocks(final boolean includeLengths),,"public byte[] appendSubBlocks(final boolean includeLengths) throws IOException {
        final ByteArrayOutputStream out = new ByteArrayOutputStream();

        for (int i = 0; i < subBlocks.size(); i++) {
            final byte[] subBlock = subBlocks.get(i);
            if (includeLengths && i > 0) {
                out.write(subBlock.length);
            }
            out.write(subBlock);
        }

        return out.toByteArray();
    }"
org.apache.commons.imaging.formats.gif.GifImageMetadata,toString(String prefix),,"@Override
    public String toString(String prefix) {
        prefix = prefix == null ? """" : prefix;
        final StringBuilder result = new StringBuilder();
        result.append(String.format(""%sGIF metadata:"", prefix));
        result.append(String.format(""%sWidth: %d%s"", prefix, width, NEWLINE));
        result.append(String.format(""%sHeight: %d%s"", prefix, height, NEWLINE));
        result.append(NEWLINE);
        result.append(String.format(""%sImages:"", prefix));
        for (final GifImageMetadataItem item : items) {
            result.append(NEWLINE);
            result.append(item.toString(prefix));
        }
        return result.toString();
    }"
org.apache.commons.imaging.formats.gif.GifImageMetadata,getWidth(),,"public int getWidth() {
        return width;
    }"
org.apache.commons.imaging.formats.gif.GifImageMetadata,getHeight(),,"public int getHeight() {
        return height;
    }"
org.apache.commons.imaging.formats.gif.GifImageMetadata,getItems(),,"@Override
    public List<GifImageMetadataItem> getItems() {
        return Collections.unmodifiableList(items);
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,getDefaultParameters(),,"@Override
    public GifImagingParameters getDefaultParameters() {
        return new GifImagingParameters();
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,getName(),,"@Override
    public String getName() {
        return ""Graphics Interchange Format"";
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,getDefaultExtension(),,"@Override
    public String getDefaultExtension() {
        return DEFAULT_EXTENSION;
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,getAcceptedExtensions(),,"@Override
    protected String[] getAcceptedExtensions() {
        return ACCEPTED_EXTENSIONS;
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,getAcceptedTypes(),,"@Override
    protected ImageFormat[] getAcceptedTypes() {
        return new ImageFormat[] { ImageFormats.GIF, //
        };
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,"readHeader(final InputStream is,
            final FormatCompliance formatCompliance)",,"private GifHeaderInfo readHeader(final InputStream is,
            final FormatCompliance formatCompliance) throws ImageReadException,
            IOException {
        final byte identifier1 = readByte(""identifier1"", is, ""Not a Valid GIF File"");
        final byte identifier2 = readByte(""identifier2"", is, ""Not a Valid GIF File"");
        final byte identifier3 = readByte(""identifier3"", is, ""Not a Valid GIF File"");

        final byte version1 = readByte(""version1"", is, ""Not a Valid GIF File"");
        final byte version2 = readByte(""version2"", is, ""Not a Valid GIF File"");
        final byte version3 = readByte(""version3"", is, ""Not a Valid GIF File"");

        if (formatCompliance != null) {
            formatCompliance.compareBytes(""Signature"", GIF_HEADER_SIGNATURE,
                    new byte[]{identifier1, identifier2, identifier3,});
            formatCompliance.compare(""version"", 56, version1);
            formatCompliance.compare(""version"", new int[] { 55, 57, }, version2);
            formatCompliance.compare(""version"", 97, version3);
        }

        if (LOGGER.isLoggable(Level.FINEST)) {
            printCharQuad(""identifier: "", ((identifier1 << 16)
                    | (identifier2 << 8) | (identifier3 << 0)));
            printCharQuad(""version: "",
                    ((version1 << 16) | (version2 << 8) | (version3 << 0)));
        }

        final int logicalScreenWidth = read2Bytes(""Logical Screen Width"", is, ""Not a Valid GIF File"", getByteOrder());
        final int logicalScreenHeight = read2Bytes(""Logical Screen Height"", is, ""Not a Valid GIF File"", getByteOrder());

        if (formatCompliance != null) {
            formatCompliance.checkBounds(""Width"", 1, Integer.MAX_VALUE,
                    logicalScreenWidth);
            formatCompliance.checkBounds(""Height"", 1, Integer.MAX_VALUE,
                    logicalScreenHeight);
        }

        final byte packedFields = readByte(""Packed Fields"", is,
                ""Not a Valid GIF File"");
        final byte backgroundColorIndex = readByte(""Background Color Index"", is,
                ""Not a Valid GIF File"");
        final byte pixelAspectRatio = readByte(""Pixel Aspect Ratio"", is,
                ""Not a Valid GIF File"");

        if (LOGGER.isLoggable(Level.FINEST)) {
            printByteBits(""PackedFields bits"", packedFields);
        }

        final boolean globalColorTableFlag = ((packedFields & 128) > 0);
        if (LOGGER.isLoggable(Level.FINEST)) {
            LOGGER.finest(""GlobalColorTableFlag: "" + globalColorTableFlag);
        }
        final byte colorResolution = (byte) ((packedFields >> 4) & 7);
        if (LOGGER.isLoggable(Level.FINEST)) {
            LOGGER.finest(""ColorResolution: "" + colorResolution);
        }
        final boolean sortFlag = ((packedFields & 8) > 0);
        if (LOGGER.isLoggable(Level.FINEST)) {
            LOGGER.finest(""SortFlag: "" + sortFlag);
        }
        final byte sizeofGlobalColorTable = (byte) (packedFields & 7);
        if (LOGGER.isLoggable(Level.FINEST)) {
            LOGGER.finest(""SizeofGlobalColorTable: ""
                    + sizeofGlobalColorTable);
        }

        if (formatCompliance != null) {
            if (globalColorTableFlag && backgroundColorIndex != -1) {
                formatCompliance.checkBounds(""Background Color Index"", 0,
                        convertColorTableSize(sizeofGlobalColorTable),
                        backgroundColorIndex);
            }
        }

        return new GifHeaderInfo(identifier1, identifier2, identifier3,
                version1, version2, version3, logicalScreenWidth,
                logicalScreenHeight, packedFields, backgroundColorIndex,
                pixelAspectRatio, globalColorTableFlag, colorResolution,
                sortFlag, sizeofGlobalColorTable);
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,"readGraphicControlExtension(final int code,
            final InputStream is)",,"private GraphicControlExtension readGraphicControlExtension(final int code,
            final InputStream is) throws IOException {
        readByte(""block_size"", is, ""GIF: corrupt GraphicControlExt"");
        final int packed = readByte(""packed fields"", is,
                ""GIF: corrupt GraphicControlExt"");

        final int dispose = (packed & 0x1c) >> 2; // disposal method
        final boolean transparency = (packed & 1) != 0;

        final int delay = read2Bytes(""delay in milliseconds"", is, ""GIF: corrupt GraphicControlExt"", getByteOrder());
        final int transparentColorIndex = 0xff & readByte(""transparent color index"",
                is, ""GIF: corrupt GraphicControlExt"");
        readByte(""block terminator"", is, ""GIF: corrupt GraphicControlExt"");

        return new GraphicControlExtension(code, packed, dispose, transparency,
                delay, transparentColorIndex);
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,readSubBlock(final InputStream is),,"private byte[] readSubBlock(final InputStream is) throws IOException {
        final int blockSize = 0xff & readByte(""block_size"", is, ""GIF: corrupt block"");

        return readBytes(""block"", is, blockSize, ""GIF: corrupt block"");
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,"readGenericGIFBlock(final InputStream is, final int code)",,"private GenericGifBlock readGenericGIFBlock(final InputStream is, final int code)
            throws IOException {
        return readGenericGIFBlock(is, code, null);
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,"readGenericGIFBlock(final InputStream is, final int code,
            final byte[] first)",,"private GenericGifBlock readGenericGIFBlock(final InputStream is, final int code,
            final byte[] first) throws IOException {
        final List<byte[]> subBlocks = new ArrayList<>();

        if (first != null) {
            subBlocks.add(first);
        }

        while (true) {
            final byte[] bytes = readSubBlock(is);
            if (bytes.length < 1) {
                break;
            }
            subBlocks.add(bytes);
        }

        return new GenericGifBlock(code, subBlocks);
    }"
