classname,method,docstring,annotations,method_definition
org.apache.commons.lang3.ValidateTest.InclusiveBetween.WithDouble.WithoutMessage,void shouldNotThrowExceptionWhenValueIsBetweenBounds(),,,"@Test
                void shouldNotThrowExceptionWhenValueIsBetweenBounds() {
                    Validate.inclusiveBetween(LOWER_BOUND, UPPER_BOUND, 2.1);
                }"
org.apache.commons.lang3.ValidateTest.InclusiveBetween.WithDouble.WithoutMessage,void shouldNotThrowExceptionWhenValueIsLowerBound(),,,"@Test
                void shouldNotThrowExceptionWhenValueIsLowerBound() {
                    Validate.inclusiveBetween(LOWER_BOUND, UPPER_BOUND, LOWER_BOUND);
                }"
org.apache.commons.lang3.ValidateTest.InclusiveBetween.WithDouble.WithoutMessage,void shouldNotThrowExceptionWhenValueIsUpperBound(),,,"@Test
                void shouldNotThrowExceptionWhenValueIsUpperBound() {
                    Validate.inclusiveBetween(LOWER_BOUND, UPPER_BOUND, UPPER_BOUND);
                }"
org.apache.commons.lang3.ValidateTest.InclusiveBetween.WithDouble.WithoutMessage,void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsBelowLowerBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsBelowLowerBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.inclusiveBetween(LOWER_BOUND, UPPER_BOUND, 0.01));

                    assertEquals(""The value 0.01 is not in the specified inclusive range of 0.1 to 3.1"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.InclusiveBetween.WithDouble.WithoutMessage,void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsAboveUpperBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsAboveUpperBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.inclusiveBetween(LOWER_BOUND, UPPER_BOUND, 4.1));

                    assertEquals(""The value 4.1 is not in the specified inclusive range of 0.1 to 3.1"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.InclusiveBetween.WithDouble.WithMessage,void shouldNotThrowExceptionWhenValueIsBetweenBounds(),,,"@Test
                void shouldNotThrowExceptionWhenValueIsBetweenBounds() {
                    Validate.inclusiveBetween(LOWER_BOUND, UPPER_BOUND, 2.1, ""MSG"");
                }"
org.apache.commons.lang3.ValidateTest.InclusiveBetween.WithDouble.WithMessage,void shouldNotThrowExceptionWhenValueIsLowerBound(),,,"@Test
                void shouldNotThrowExceptionWhenValueIsLowerBound() {
                    Validate.inclusiveBetween(LOWER_BOUND, UPPER_BOUND, LOWER_BOUND, ""MSG"");
                }"
org.apache.commons.lang3.ValidateTest.InclusiveBetween.WithDouble.WithMessage,void shouldNotThrowExceptionWhenValueIsUpperBound(),,,"@Test
                void shouldNotThrowExceptionWhenValueIsUpperBound() {
                    Validate.inclusiveBetween(LOWER_BOUND, UPPER_BOUND, UPPER_BOUND, ""MSG"");
                }"
org.apache.commons.lang3.ValidateTest.InclusiveBetween.WithDouble.WithMessage,void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsBelowLowerBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsBelowLowerBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.inclusiveBetween(LOWER_BOUND, UPPER_BOUND, 0.01, ""MSG""));

                    assertEquals(""MSG"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.InclusiveBetween.WithDouble.WithMessage,void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsAboveUpperBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsAboveUpperBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.inclusiveBetween(LOWER_BOUND, UPPER_BOUND, 4.1, ""MSG""));

                    assertEquals(""MSG"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithComparable.WithoutMessage,void shouldNotThrowExceptionWhenValueIsBetweenBounds(),,,"@Test
                void shouldNotThrowExceptionWhenValueIsBetweenBounds() {
                    Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, ""2"");
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithComparable.WithoutMessage,void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsLowerBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsLowerBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, LOWER_BOUND));

                    assertEquals(""The value 1 is not in the specified exclusive range of 1 to 3"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithComparable.WithoutMessage,void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsUpperBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsUpperBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, UPPER_BOUND));

                    assertEquals(""The value 3 is not in the specified exclusive range of 1 to 3"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithComparable.WithoutMessage,void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsBelowLowerBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsBelowLowerBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, ""0""));

                    assertEquals(""The value 0 is not in the specified exclusive range of 1 to 3"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithComparable.WithoutMessage,void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsAboveUpperBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsAboveUpperBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, ""4""));

                    assertEquals(""The value 4 is not in the specified exclusive range of 1 to 3"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithComparable.WithMessage,void shouldNotThrowExceptionWhenValueIsBetweenBounds(),,,"@Test
                void shouldNotThrowExceptionWhenValueIsBetweenBounds() {
                    Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, ""2"", ""MSG"");
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithComparable.WithMessage,void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsLowerBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsLowerBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, LOWER_BOUND, ""MSG""));

                    assertEquals(""MSG"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithComparable.WithMessage,void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsUpperBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsUpperBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, UPPER_BOUND, ""MSG""));

                    assertEquals(""MSG"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithComparable.WithMessage,void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsBelowLowerBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsBelowLowerBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, ""0"", ""MSG""));

                    assertEquals(""MSG"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithComparable.WithMessage,void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsAboveUpperBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsAboveUpperBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, ""4"", ""MSG""));

                    assertEquals(""MSG"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithLong.WithoutMessage,void shouldNotThrowExceptionWhenValueIsBetweenBounds(),,,"@Test
                void shouldNotThrowExceptionWhenValueIsBetweenBounds() {
                    Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, 2);
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithLong.WithoutMessage,void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsLowerBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsLowerBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, LOWER_BOUND));

                    assertEquals(""The value 1 is not in the specified exclusive range of 1 to 3"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithLong.WithoutMessage,void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsUpperBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsUpperBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, UPPER_BOUND));

                    assertEquals(""The value 3 is not in the specified exclusive range of 1 to 3"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithLong.WithoutMessage,void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsBelowLowerBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsBelowLowerBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, 0));

                    assertEquals(""The value 0 is not in the specified exclusive range of 1 to 3"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithLong.WithoutMessage,void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsAboveUpperBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsAboveUpperBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, 4));

                    assertEquals(""The value 4 is not in the specified exclusive range of 1 to 3"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithLong.WithMessage,void shouldNotThrowExceptionWhenValueIsBetweenBounds(),,,"@Test
                void shouldNotThrowExceptionWhenValueIsBetweenBounds() {
                    Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, 2, ""MSG"");
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithLong.WithMessage,void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsLowerBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsLowerBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, LOWER_BOUND, ""MSG""));

                    assertEquals(""MSG"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithLong.WithMessage,void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsUpperBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsUpperBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, UPPER_BOUND, ""MSG""));

                    assertEquals(""MSG"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithLong.WithMessage,void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsBelowLowerBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsBelowLowerBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, 0, ""MSG""));

                    assertEquals(""MSG"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithLong.WithMessage,void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsAboveUpperBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsAboveUpperBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, 4, ""MSG""));

                    assertEquals(""MSG"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithDouble.WithoutMessage,void shouldNotThrowExceptionWhenValueIsBetweenBounds(),,,"@Test
                void shouldNotThrowExceptionWhenValueIsBetweenBounds() {
                    Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, 2.1);
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithDouble.WithoutMessage,void shouldThrowIllegalArgumentExcdeptionWhenValueIsLowerBound(),,,"@Test
                void shouldThrowIllegalArgumentExcdeptionWhenValueIsLowerBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, LOWER_BOUND));

                    assertEquals(""The value 0.1 is not in the specified exclusive range of 0.1 to 3.1"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithDouble.WithoutMessage,void shouldThrowIllegalArgumentExcdeptionWhenValueIsUpperBound(),,,"@Test
                void shouldThrowIllegalArgumentExcdeptionWhenValueIsUpperBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, UPPER_BOUND));

                    assertEquals(""The value 3.1 is not in the specified exclusive range of 0.1 to 3.1"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithDouble.WithoutMessage,void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsBelowLowerBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsBelowLowerBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, 0.01));

                    assertEquals(""The value 0.01 is not in the specified exclusive range of 0.1 to 3.1"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithDouble.WithoutMessage,void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsAboveUpperBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsAboveUpperBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, 4.1));

                    assertEquals(""The value 4.1 is not in the specified exclusive range of 0.1 to 3.1"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithDouble.WithMessage,void shouldNotThrowExceptionWhenValueIsBetweenBounds(),,,"@Test
                void shouldNotThrowExceptionWhenValueIsBetweenBounds() {
                    Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, 2.1, ""MSG"");
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithDouble.WithMessage,void shouldThrowIllegalArgumentExcdeptionWhenValueIsLowerBound(),,,"@Test
                void shouldThrowIllegalArgumentExcdeptionWhenValueIsLowerBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, LOWER_BOUND, ""MSG""));

                    assertEquals(""MSG"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithDouble.WithMessage,void shouldThrowIllegalArgumentExcdeptionWhenValueIsUpperBound(),,,"@Test
                void shouldThrowIllegalArgumentExcdeptionWhenValueIsUpperBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, UPPER_BOUND, ""MSG""));

                    assertEquals(""MSG"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithDouble.WithMessage,void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsBelowLowerBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsBelowLowerBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, 0.01, ""MSG""));

                    assertEquals(""MSG"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.ExclusiveBetween.WithDouble.WithMessage,void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsAboveUpperBound(),,,"@Test
                void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsAboveUpperBound() {
                    final IllegalArgumentException ex = assertThrows(
                            IllegalArgumentException.class,
                            () -> Validate.exclusiveBetween(LOWER_BOUND, UPPER_BOUND, 4.1, ""MSG""));

                    assertEquals(""MSG"", ex.getMessage());
                }"
org.apache.commons.lang3.ValidateTest.IsInstanceOf.WithoutMessage,void shouldNotThrowExceptionWhenValueIsInstanceOfClass(),,,"@Test
            void shouldNotThrowExceptionWhenValueIsInstanceOfClass() {
                Validate.isInstanceOf(String.class, ""hi"");
            }"
org.apache.commons.lang3.ValidateTest.IsInstanceOf.WithoutMessage,void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsNotInstanceOfClass(),,,"@Test
            void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenValueIsNotInstanceOfClass() {
                final IllegalArgumentException ex = assertThrows(
                        IllegalArgumentException.class,
                        () -> Validate.isInstanceOf(List.class, ""hi""));

                assertEquals(""Expected type: java.util.List, actual: java.lang.String"", ex.getMessage());
            }"
org.apache.commons.lang3.ValidateTest.IsInstanceOf.WithMessage,void shouldNotThrowExceptionWhenValueIsInstanceOfClass(),,,"@Test
            void shouldNotThrowExceptionWhenValueIsInstanceOfClass() {
                Validate.isInstanceOf(String.class, ""hi"", ""MSG"");
            }"
org.apache.commons.lang3.ValidateTest.IsInstanceOf.WithMessage,void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsNotInstanceOfClass(),,,"@Test
            void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsNotInstanceOfClass() {
                final IllegalArgumentException ex = assertThrows(
                        IllegalArgumentException.class,
                        () -> Validate.isInstanceOf(List.class, ""hi"", ""MSG""));

                assertEquals(""MSG"", ex.getMessage());
            }"
org.apache.commons.lang3.ValidateTest.IsInstanceOf.WithMessageTemplate,void shouldNotThrowExceptionWhenValueIsInstanceOfClass(),,,"@Test
            void shouldNotThrowExceptionWhenValueIsInstanceOfClass() {
                Validate.isInstanceOf(String.class, ""hi"", ""Error %s=%s"", ""Name"", ""Value"");
            }"
org.apache.commons.lang3.ValidateTest.IsInstanceOf.WithMessageTemplate,void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsNotInstanceOfClass(),,,"@Test
            void shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsNotInstanceOfClass() {
                final IllegalArgumentException ex = assertThrows(
                        IllegalArgumentException.class,
                        () -> Validate.isInstanceOf(List.class, ""hi"", ""Error %s=%s"", ""Name"", ""Value""));

                assertEquals(""Error Name=Value"", ex.getMessage());
            }"
org.apache.commons.lang3.ValidateTest.IsAssignable.WithoutMessage,void shouldNotThrowExceptionWhenClassIsAssignable(),,,"@Test
            void shouldNotThrowExceptionWhenClassIsAssignable() {
                Validate.isAssignableFrom(CharSequence.class, String.class);
            }"
org.apache.commons.lang3.ValidateTest.IsAssignable.WithoutMessage,void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenClassIsNotAssignable(),,,"@Test
            void shouldThrowIllegalArgumentExceptionWithDefaultMessageWhenClassIsNotAssignable() {
                final IllegalArgumentException ex = assertThrows(
                        IllegalArgumentException.class,
                        () -> Validate.isAssignableFrom(List.class, String.class));

                assertEquals(""Cannot assign a java.lang.String to a java.util.List"", ex.getMessage());
            }"
org.apache.commons.lang3.ValidateTest.IsAssignable.WithMessage,void shouldNotThrowExceptionWhenClassIsAssignable(),,,"@Test
            void shouldNotThrowExceptionWhenClassIsAssignable() {
                Validate.isAssignableFrom(CharSequence.class, String.class, ""MSG"");
            }"
org.apache.commons.lang3.ValidateTest.IsAssignable.WithMessage,void shouldThrowIllegalArgumentExceptionWithGiventMessageWhenClassIsNotAssignable(),,,"@Test
            void shouldThrowIllegalArgumentExceptionWithGiventMessageWhenClassIsNotAssignable() {
                final IllegalArgumentException ex = assertThrows(
                        IllegalArgumentException.class,
                        () -> Validate.isAssignableFrom(List.class, String.class, ""MSG""));

                assertEquals(""MSG"", ex.getMessage());
            }"
org.apache.commons.lang3.ValidateTest.UtilClassConventions,void instancesCanBeConstrcuted(),,,"@Test
        void instancesCanBeConstrcuted() {
            assertNotNull(new Validate());
        }"
org.apache.commons.lang3.ValidateTest.UtilClassConventions,void hasOnlyOnePublicConstructor(),,,"@Test
        void hasOnlyOnePublicConstructor() {
            final Constructor<?>[] cons = Validate.class.getDeclaredConstructors();
            assertEquals(1, cons.length);
        }"
org.apache.commons.lang3.ValidateTest.UtilClassConventions,void isPublicClass(),,,"@Test
        void isPublicClass() {
            assertTrue(Modifier.isPublic(Validate.class.getModifiers()));
        }"
org.apache.commons.lang3.ValidateTest.UtilClassConventions,void isNonFinalClass(),,,"@Test
        void isNonFinalClass() {
            assertFalse(Modifier.isFinal(Validate.class.getModifiers()));
        }"
org.apache.commons.lang3.StringUtilsContainsTest,void testContains_Char(),,,"@Test
    public void testContains_Char() {
        assertFalse(StringUtils.contains(null, ' '));
        assertFalse(StringUtils.contains("""", ' '));
        assertFalse(StringUtils.contains("""", null));
        assertFalse(StringUtils.contains(null, null));
        assertTrue(StringUtils.contains(""abc"", 'a'));
        assertTrue(StringUtils.contains(""abc"", 'b'));
        assertTrue(StringUtils.contains(""abc"", 'c'));
        assertFalse(StringUtils.contains(""abc"", 'z'));
    }"
org.apache.commons.lang3.StringUtilsContainsTest,void testContains_String(),,,"@Test
    public void testContains_String() {
        assertFalse(StringUtils.contains(null, null));
        assertFalse(StringUtils.contains(null, """"));
        assertFalse(StringUtils.contains(null, ""a""));
        assertFalse(StringUtils.contains("""", null));
        assertTrue(StringUtils.contains("""", """"));
        assertFalse(StringUtils.contains("""", ""a""));
        assertTrue(StringUtils.contains(""abc"", ""a""));
        assertTrue(StringUtils.contains(""abc"", ""b""));
        assertTrue(StringUtils.contains(""abc"", ""c""));
        assertTrue(StringUtils.contains(""abc"", ""abc""));
        assertFalse(StringUtils.contains(""abc"", ""z""));
    }"
org.apache.commons.lang3.StringUtilsContainsTest,void testContains_StringWithBadSupplementaryChars(),"/**
     * See http://www.oracle.com/technetwork/articles/javase/supplementary-142654.html
     */",,"@Test
    public void testContains_StringWithBadSupplementaryChars() {
        // Test edge case: 1/2 of a (broken) supplementary char
        assertFalse(StringUtils.contains(CharUSuppCharHigh, CharU20001));
        assertFalse(StringUtils.contains(CharUSuppCharLow, CharU20001));
        assertFalse(StringUtils.contains(CharU20001, CharUSuppCharHigh));
        assertEquals(0, CharU20001.indexOf(CharUSuppCharLow));
        assertTrue(StringUtils.contains(CharU20001, CharUSuppCharLow));
        assertTrue(StringUtils.contains(CharU20001 + CharUSuppCharLow + ""a"", ""a""));
        assertTrue(StringUtils.contains(CharU20001 + CharUSuppCharHigh + ""a"", ""a""));
    }"
org.apache.commons.lang3.StringUtilsContainsTest,void testContains_StringWithSupplementaryChars(),"/**
     * See http://www.oracle.com/technetwork/articles/javase/supplementary-142654.html
     */",,"@Test
    public void testContains_StringWithSupplementaryChars() {
        assertTrue(StringUtils.contains(CharU20000 + CharU20001, CharU20000));
        assertTrue(StringUtils.contains(CharU20000 + CharU20001, CharU20001));
        assertTrue(StringUtils.contains(CharU20000, CharU20000));
        assertFalse(StringUtils.contains(CharU20000, CharU20001));
    }"
org.apache.commons.lang3.StringUtilsContainsTest,void testContainsAny_StringCharArray(),,,"@Test
    public void testContainsAny_StringCharArray() {
        assertFalse(StringUtils.containsAny(null, (char[]) null));
        assertFalse(StringUtils.containsAny(null, new char[0]));
        assertFalse(StringUtils.containsAny(null, 'a', 'b'));

        assertFalse(StringUtils.containsAny("""", (char[]) null));
        assertFalse(StringUtils.containsAny("""", new char[0]));
        assertFalse(StringUtils.containsAny("""", 'a', 'b'));

        assertFalse(StringUtils.containsAny(""zzabyycdxx"", (char[]) null));
        assertFalse(StringUtils.containsAny(""zzabyycdxx"", new char[0]));
        assertTrue(StringUtils.containsAny(""zzabyycdxx"", 'z', 'a'));
        assertTrue(StringUtils.containsAny(""zzabyycdxx"", 'b', 'y'));
        assertTrue(StringUtils.containsAny(""zzabyycdxx"", 'z', 'y'));
        assertFalse(StringUtils.containsAny(""ab"", 'z'));
    }"
org.apache.commons.lang3.StringUtilsContainsTest,void testContainsAny_StringCharArrayWithBadSupplementaryChars(),"/**
     * See http://www.oracle.com/technetwork/articles/javase/supplementary-142654.html
     */",,"@Test
    public void testContainsAny_StringCharArrayWithBadSupplementaryChars() {
        // Test edge case: 1/2 of a (broken) supplementary char
        assertFalse(StringUtils.containsAny(CharUSuppCharHigh, CharU20001.toCharArray()));
        assertFalse(StringUtils.containsAny(""abc"" + CharUSuppCharHigh + ""xyz"", CharU20001.toCharArray()));
        assertEquals(-1, CharUSuppCharLow.indexOf(CharU20001));
        assertFalse(StringUtils.containsAny(CharUSuppCharLow, CharU20001.toCharArray()));
        assertFalse(StringUtils.containsAny(CharU20001, CharUSuppCharHigh.toCharArray()));
        assertEquals(0, CharU20001.indexOf(CharUSuppCharLow));
        assertTrue(StringUtils.containsAny(CharU20001, CharUSuppCharLow.toCharArray()));
    }"
