focal_method,test_prefix,docstring
"  public void onThrowable(Throwable t) {
    if (decoratedAsyncHandler != null) {
      decoratedAsyncHandler.onThrowable(t);
    } else {
      logger.debug("""", t);
    }
  }","  public void test15()  throws Throwable  {
      PropertiesBasedResumableProcessor propertiesBasedResumableProcessor0 = new PropertiesBasedResumableProcessor();
      ResumableAsyncHandler resumableAsyncHandler0 = new ResumableAsyncHandler(propertiesBasedResumableProcessor0, false);
      ResumableAsyncHandler resumableAsyncHandler1 = new ResumableAsyncHandler(549755813888L, resumableAsyncHandler0);
      int[] intArray0 = new int[9];
      BatchUpdateException batchUpdateException0 = new BatchUpdateException("""", """", intArray0);
      SQLTransactionRollbackException sQLTransactionRollbackException0 = new SQLTransactionRollbackException("""", batchUpdateException0);
      resumableAsyncHandler1.onThrowable(sQLTransactionRollbackException0);
      assertEquals(0, sQLTransactionRollbackException0.getErrorCode());
}",
"  public void onThrowable(Throwable t) {
    if (decoratedAsyncHandler != null) {
      decoratedAsyncHandler.onThrowable(t);
    } else {
      logger.debug("""", t);
    }
  }","  public void test16()  throws Throwable  {
      PropertiesBasedResumableProcessor propertiesBasedResumableProcessor0 = new PropertiesBasedResumableProcessor();
      ResumableAsyncHandler resumableAsyncHandler0 = new ResumableAsyncHandler(propertiesBasedResumableProcessor0);
      resumableAsyncHandler0.onThrowable((Throwable) null);
  }",
"  public Response onCompleted() throws Exception {
    resumableProcessor.remove(url);
    resumableListener.onAllBytesReceived();

    if (decoratedAsyncHandler != null) {
      decoratedAsyncHandler.onCompleted();
    }
    // Not sure
    return responseBuilder.build();
  }","  public void test17()  throws Throwable  {
      PropertiesBasedResumableProcessor propertiesBasedResumableProcessor0 = new PropertiesBasedResumableProcessor();
      ResumableAsyncHandler resumableAsyncHandler0 = new ResumableAsyncHandler(propertiesBasedResumableProcessor0, true);
      ResumableAsyncHandler resumableAsyncHandler1 = resumableAsyncHandler0.setResumableListener((ResumableListener) null);
      try { 
        resumableAsyncHandler1.onCompleted();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.asynchttpclient.handler.resumable.ResumableAsyncHandler"", e);
      }
  }",
"  public State onBodyPartReceived(HttpResponseBodyPart bodyPart) throws Exception {

    if (accumulateBody) {
      responseBuilder.accumulate(bodyPart);
    }

    State state = State.CONTINUE;
    try {
      resumableListener.onBytesReceived(bodyPart.getBodyByteBuffer());
    } catch (IOException ex) {
      return AsyncHandler.State.ABORT;
    }

    if (decoratedAsyncHandler != null) {
      state = decoratedAsyncHandler.onBodyPartReceived(bodyPart);
    }

    byteTransferred.addAndGet(bodyPart.getBodyPartBytes().length);
    resumableProcessor.put(url, byteTransferred.get());

    return state;
  }","  public void test18()  throws Throwable  {
      ResumableAsyncHandler resumableAsyncHandler0 = new ResumableAsyncHandler(false);
      ResumableAsyncHandler resumableAsyncHandler1 = new ResumableAsyncHandler(resumableAsyncHandler0);
      PooledByteBufAllocator pooledByteBufAllocator0 = new PooledByteBufAllocator();
      EmptyByteBuf emptyByteBuf0 = new EmptyByteBuf(pooledByteBufAllocator0);
      LazyResponseBodyPart lazyResponseBodyPart0 = new LazyResponseBodyPart(emptyByteBuf0, false);
      try { 
        resumableAsyncHandler1.onBodyPartReceived(lazyResponseBodyPart0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.concurrent.ConcurrentHashMap"", e);
      }
  }",
"  public Response onCompleted() throws Exception {
    resumableProcessor.remove(url);
    resumableListener.onAllBytesReceived();

    if (decoratedAsyncHandler != null) {
      decoratedAsyncHandler.onCompleted();
    }
    // Not sure
    return responseBuilder.build();
  }","  public void test19()  throws Throwable  {
      ResumableAsyncHandler resumableAsyncHandler0 = new ResumableAsyncHandler((ResumableAsyncHandler.ResumableProcessor) null, false);
      Response response0 = resumableAsyncHandler0.onCompleted();
      assertNull(response0);
}",
"  public void onBytesReceived(ByteBuffer buffer) throws IOException {
    file.seek(file.length());
    if (buffer.hasArray()) {
      file.write(buffer.array(), buffer.arrayOffset() + buffer.position(), buffer.remaining());
    } else { // if the buffer is direct or backed by a String...
      byte[] b = new byte[buffer.remaining()];
      int pos = buffer.position();
      buffer.get(b);
      buffer.position(pos);
      file.write(b);
    }
  }","  public void test0()  throws Throwable  {
      ResumableRandomAccessFileListener resumableRandomAccessFileListener0 = new ResumableRandomAccessFileListener((RandomAccessFile) null);
      Utf8Encoder utf8Encoder0 = new Utf8Encoder();
      Charset charset0 = utf8Encoder0.charset();
      char[] charArray0 = new char[6];
      CharBuffer charBuffer0 = CharBuffer.wrap(charArray0);
      ByteBuffer byteBuffer0 = charset0.encode(charBuffer0);
      // Undeclared exception!
      try { 
        resumableRandomAccessFileListener0.onBytesReceived(byteBuffer0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.asynchttpclient.handler.resumable.ResumableRandomAccessFileListener"", e);
      }
  }","/**
   * This method uses the last valid bytes written on disk to position a {@link RandomAccessFile}, allowing
   * resumable file download.
   *
   * @param buffer a {@link ByteBuffer}
   * @throws IOException exception while writing into the file
   */"
"  public long length() {
    try {
      return file.length();
    } catch (IOException e) {
      return 0;
    }
  }","  public void test1()  throws Throwable  {
      ResumableRandomAccessFileListener resumableRandomAccessFileListener0 = new ResumableRandomAccessFileListener((RandomAccessFile) null);
      // Undeclared exception!
      try { 
        resumableRandomAccessFileListener0.length();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.asynchttpclient.handler.resumable.ResumableRandomAccessFileListener"", e);
      }
  }","/**
   * {@inheritDoc}
   */"
"  public void onAllBytesReceived() {
    closeSilently(file);
  }","  public void test2()  throws Throwable  {
      ResumableRandomAccessFileListener resumableRandomAccessFileListener0 = new ResumableRandomAccessFileListener((RandomAccessFile) null);
      resumableRandomAccessFileListener0.onAllBytesReceived();
  }","/**
   * {@inheritDoc}
   */"
"  public <T> FilterContext<T> filter(FilterContext<T> ctx) throws FilterException {
    try {
      if (logger.isDebugEnabled()) {
        logger.debug(""Current Throttling Status {}"", available.availablePermits());
      }
      if (!available.tryAcquire(maxWait, TimeUnit.MILLISECONDS)) {
        throw new FilterException(String.format(""No slot available for processing Request %s with AsyncHandler %s"",
                ctx.getRequest(), ctx.getAsyncHandler()));
      }
    } catch (InterruptedException e) {
      throw new FilterException(String.format(""Interrupted Request %s with AsyncHandler %s"",
              ctx.getRequest(), ctx.getAsyncHandler()));
    }

    return new FilterContext.FilterContextBuilder<>(ctx)
            .asyncHandler(ReleasePermitOnComplete.wrap(ctx.getAsyncHandler(), available))
            .build();
  }","  public void test0()  throws Throwable  {
      ThrottleRequestFilter throttleRequestFilter0 = new ThrottleRequestFilter((-391), (-391), false);
      FilterContext<String> filterContext0 = (FilterContext<String>) mock(FilterContext.class, new ViolatedAssumptionAnswer());
      doReturn((AsyncHandler) null).when(filterContext0).getAsyncHandler();
      doReturn((Request) null).when(filterContext0).getRequest();
      try { 
        throttleRequestFilter0.filter((FilterContext<String>) filterContext0);
        fail(""Expecting exception: Exception"");
      } catch(Exception e) {
         //
         // No slot available for processing Request null with AsyncHandler null
         //
         verifyException(""org.asynchttpclient.filter.ThrottleRequestFilter"", e);
      }
  }","/**
   * {@inheritDoc}
   */"
"  public <T> FilterContext<T> filter(FilterContext<T> ctx) throws FilterException {
    try {
      if (logger.isDebugEnabled()) {
        logger.debug(""Current Throttling Status {}"", available.availablePermits());
      }
      if (!available.tryAcquire(maxWait, TimeUnit.MILLISECONDS)) {
        throw new FilterException(String.format(""No slot available for processing Request %s with AsyncHandler %s"",
                ctx.getRequest(), ctx.getAsyncHandler()));
      }
    } catch (InterruptedException e) {
      throw new FilterException(String.format(""Interrupted Request %s with AsyncHandler %s"",
              ctx.getRequest(), ctx.getAsyncHandler()));
    }

    return new FilterContext.FilterContextBuilder<>(ctx)
            .asyncHandler(ReleasePermitOnComplete.wrap(ctx.getAsyncHandler(), available))
            .build();
  }","  public void test1()  throws Throwable  {
      ThrottleRequestFilter throttleRequestFilter0 = new ThrottleRequestFilter(1795);
      FilterContext<String> filterContext0 = (FilterContext<String>) mock(FilterContext.class, new ViolatedAssumptionAnswer());
      doReturn((AsyncHandler) null, (AsyncHandler) null).when(filterContext0).getAsyncHandler();
      doReturn((IOException) null).when(filterContext0).getIOException();
      doReturn((Request) null).when(filterContext0).getRequest();
      doReturn((HttpResponseStatus) null).when(filterContext0).getResponseStatus();
      doReturn(false).when(filterContext0).replayRequest();
      // Undeclared exception!
      try { 
        throttleRequestFilter0.filter(filterContext0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.asynchttpclient.filter.ReleasePermitOnComplete"", e);
      }
  }","/**
   * {@inheritDoc}
   */"
"  public <T> FilterContext<T> filter(FilterContext<T> ctx) throws FilterException {
    try {
      if (logger.isDebugEnabled()) {
        logger.debug(""Current Throttling Status {}"", available.availablePermits());
      }
      if (!available.tryAcquire(maxWait, TimeUnit.MILLISECONDS)) {
        throw new FilterException(String.format(""No slot available for processing Request %s with AsyncHandler %s"",
                ctx.getRequest(), ctx.getAsyncHandler()));
      }
    } catch (InterruptedException e) {
      throw new FilterException(String.format(""Interrupted Request %s with AsyncHandler %s"",
              ctx.getRequest(), ctx.getAsyncHandler()));
    }

    return new FilterContext.FilterContextBuilder<>(ctx)
            .asyncHandler(ReleasePermitOnComplete.wrap(ctx.getAsyncHandler(), available))
            .build();
  }","  public void test2()  throws Throwable  {
      ThrottleRequestFilter throttleRequestFilter0 = new ThrottleRequestFilter(0, 0);
      // Undeclared exception!
      try { 
        throttleRequestFilter0.filter((FilterContext<Object>) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.asynchttpclient.filter.ThrottleRequestFilter"", e);
      }
  }","/**
   * {@inheritDoc}
   */"
"  public FilterException(final String message) {
    super(message);
  }","  public void test0()  throws Throwable  {
      FilterException filterException0 = new FilterException(""`udgIZ^b"");
      FilterException filterException1 = new FilterException(""`udgIZ^b"", filterException0);
      assertFalse(filterException1.equals((Object)filterException0));
}",
"  public static <T> AsyncHandler<T> wrap(final AsyncHandler<T> handler, final Semaphore available) {
    Class<?> handlerClass = handler.getClass();
    ClassLoader classLoader = handlerClass.getClassLoader();
    Class<?>[] interfaces = allInterfaces(handlerClass);

    return (AsyncHandler<T>) Proxy.newProxyInstance(classLoader, interfaces, (proxy, method, args) -> {
        try {
          return method.invoke(handler, args);
        } finally {
          switch (method.getName()) {
            case ""onCompleted"":
            case ""onThrowable"":
              available.release();
            default:
          }
        }
    });
  }","  public void test0()  throws Throwable  {
      Semaphore semaphore0 = new Semaphore((-1286498783));
      // Undeclared exception!
      try { 
        ReleasePermitOnComplete.wrap((AsyncHandler<AsyncCompletionHandlerBase>) null, semaphore0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.asynchttpclient.filter.ReleasePermitOnComplete"", e);
      }
  }","/**
   * Wrap handler to release the permit of the semaphore on {@link AsyncHandler#onCompleted()}.
   *
   * @param handler   the handler to be wrapped
   * @param available the Semaphore to be released when the wrapped handler is completed
   * @param <T>       the handler result type
   * @return the wrapped handler
   */"
,"  public void test1()  throws Throwable  {
      ReleasePermitOnComplete releasePermitOnComplete0 = new ReleasePermitOnComplete();
  }",
"  public static <T> AsyncHandler<T> wrap(final AsyncHandler<T> handler, final Semaphore available) {
    Class<?> handlerClass = handler.getClass();
    ClassLoader classLoader = handlerClass.getClassLoader();
    Class<?>[] interfaces = allInterfaces(handlerClass);

    return (AsyncHandler<T>) Proxy.newProxyInstance(classLoader, interfaces, (proxy, method, args) -> {
        try {
          return method.invoke(handler, args);
        } finally {
          switch (method.getName()) {
            case ""onCompleted"":
            case ""onThrowable"":
              available.release();
            default:
          }
        }
    });
  }","  public void test2()  throws Throwable  {
      AsyncHandler<AsyncCompletionHandlerBase> asyncHandler0 = (AsyncHandler<AsyncCompletionHandlerBase>) mock(AsyncHandler.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(asyncHandler0).toString();
      Semaphore semaphore0 = new Semaphore((-1286498783));
      AsyncHandler<AsyncCompletionHandlerBase> asyncHandler1 = ReleasePermitOnComplete.wrap((AsyncHandler<AsyncCompletionHandlerBase>) asyncHandler0, semaphore0);
      assertTrue(asyncHandler1.equals((Object)asyncHandler0));
}","/**
   * Wrap handler to release the permit of the semaphore on {@link AsyncHandler#onCompleted()}.
   *
   * @param handler   the handler to be wrapped
   * @param available the Semaphore to be released when the wrapped handler is completed
   * @param <T>       the handler result type
   * @return the wrapped handler
   */"
"  public File getFile() {
    return file;
  }","  public void test0()  throws Throwable  {
      File file0 = MockFile.createTempFile(""^l#Inr4jAD.pM^K"", ""^l#Inr4jAD.pM^K"");
      Charset charset0 = Charset.defaultCharset();
      EvoSuiteFile evoSuiteFile0 = new EvoSuiteFile(""/tmp/^l#Inr4jAD.pM^K0^l#Inr4jAD.pM^K"");
      FileSystemHandling.appendStringToFile(evoSuiteFile0, ""\""S;IfvY4L"");
      FilePart filePart0 = new FilePart(""[]Ig5g"", file0, ""?S hn|Z|z=YK4$g@}Ni"", charset0, ""File is not readable "", ""[]Ig5g"");
      File file1 = filePart0.getFile();
      assertEquals(9L, file1.length());
}",
"  public File getFile() {
    return file;
  }","  public void test1()  throws Throwable  {
      File file0 = MockFile.createTempFile(""$:m'#W): /.g&l=yQ"", ""$:m'#W): /.g&l=yQ"");
      FilePart filePart0 = new FilePart(""$:m'#W): /.g&l=yQ"", file0);
      File file1 = filePart0.getFile();
      assertTrue(file1.canRead());
}",
"  public File getFile() {
    return file;
  }","  public void test2()  throws Throwable  {
      EvoSuiteFile evoSuiteFile0 = new EvoSuiteFile(""`fX6ouLA"");
      FileSystemHandling.appendStringToFile(evoSuiteFile0, """");
      MockFile mockFile0 = new MockFile(""`fX6ouLA"");
      FilePart filePart0 = new FilePart("""", mockFile0);
      File file0 = filePart0.getFile();
      assertTrue(file0.canRead());
}",
"  public File getFile() {
    return file;
  }","  public void test3()  throws Throwable  {
      File file0 = MockFile.createTempFile(""3>DN"", ""3>DN"", (File) null);
      FilePart filePart0 = new FilePart(""3>DN"", file0, ""3>DN"");
      file0.delete();
      File file1 = filePart0.getFile();
      assertEquals(0L, file1.lastModified());
}",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test4()  throws Throwable  {
      Charset charset0 = Charset.defaultCharset();
      FilePart filePart0 = null;
      try {
        filePart0 = new FilePart(""Invaid IOCase nam: "", (File) null, (String) null, charset0, (String) null, (String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.asynchttpclient.request.body.multipart.FilePart"", e);
      }
  }",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test5()  throws Throwable  {
      FilePart filePart0 = null;
      try {
        filePart0 = new FilePart(""Zj.`\""k$rq}Ah)n\""4"", (File) null, ""Zj.`\""k$rq}Ah)n\""4"", (Charset) null, ""Zj.`\""k$rq}Ah)n\""4"", ""Zj.`\""k$rq}Ah)n\""4"");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // file
         //
         verifyException(""org.asynchttpclient.util.Assertions"", e);
      }
  }",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test6()  throws Throwable  {
      Utf8Encoder utf8Encoder0 = new Utf8Encoder();
      Charset charset0 = utf8Encoder0.charset();
      FilePart filePart0 = null;
      try {
        filePart0 = new FilePart("""", (File) null, """", charset0, (String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.asynchttpclient.request.body.multipart.FilePart"", e);
      }
  }",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test7()  throws Throwable  {
      FilePart filePart0 = null;
      try {
        filePart0 = new FilePart(""t/H]C9F{;R|_90"", (File) null, ""t/H]C9F{;R|_90"", (Charset) null, ""h'pa$xPaNU2}lH"");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // file
         //
         verifyException(""org.asynchttpclient.util.Assertions"", e);
      }
  }",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test8()  throws Throwable  {
      MockFile mockFile0 = new MockFile("""", """");
      Charset charset0 = Charset.defaultCharset();
      FilePart filePart0 = null;
      try {
        filePart0 = new FilePart("""", mockFile0, """", charset0, """");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // File is not a normal file /
         //
         verifyException(""org.asynchttpclient.request.body.multipart.FilePart"", e);
      }
  }",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test9()  throws Throwable  {
      Charset charset0 = Charset.defaultCharset();
      FilePart filePart0 = null;
      try {
        filePart0 = new FilePart("""", (File) null, ""PAUSED {}"", charset0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.asynchttpclient.request.body.multipart.FilePart"", e);
      }
  }",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test10()  throws Throwable  {
      MockFile mockFile0 = new MockFile(""File is not readable "", ""File is not readable "");
      Utf8Encoder utf8Encoder0 = new Utf8Encoder();
      Charset charset0 = utf8Encoder0.charset();
      FilePart filePart0 = null;
      try {
        filePart0 = new FilePart("""", mockFile0, ""m9 bJ$[\"""", charset0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // File is not readable /media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/artifacts/async-http-client/client/File is not readable /File is not readable 
         //
         verifyException(""org.asynchttpclient.request.body.multipart.FilePart"", e);
      }
  }",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test11()  throws Throwable  {
      MockFile mockFile0 = new MockFile("""");
      FilePart filePart0 = null;
      try {
        filePart0 = new FilePart("""", mockFile0, """");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // File is not a normal file /media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/artifacts/async-http-client/client
         //
         verifyException(""org.asynchttpclient.request.body.multipart.FilePart"", e);
      }
  }",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test12()  throws Throwable  {
      FilePart filePart0 = null;
      try {
        filePart0 = new FilePart(""|PTe"", (File) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.asynchttpclient.request.body.multipart.FilePart"", e);
      }
  }",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test13()  throws Throwable  {
      MockFile mockFile0 = new MockFile("""", """");
      FilePart filePart0 = null;
      try {
        filePart0 = new FilePart(""q9iF_o@`F:Wf@l"", mockFile0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // File is not a normal file /
         //
         verifyException(""org.asynchttpclient.request.body.multipart.FilePart"", e);
      }
  }",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test14()  throws Throwable  {
      MockFile mockFile0 = new MockFile(""UJ]q`OJX"");
      Utf8Encoder utf8Encoder0 = new Utf8Encoder();
      Charset charset0 = utf8Encoder0.charset();
      FilePart filePart0 = null;
      try {
        filePart0 = new FilePart(""UJ]q`OJX"", mockFile0, ""UJ]q`OJX"", charset0, "".)|"", "".)|"", "">|qMv}d"");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // File is not readable /media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/artifacts/async-http-client/client/UJ]q`OJX
         //
         verifyException(""org.asynchttpclient.request.body.multipart.FilePart"", e);
      }
  }",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test15()  throws Throwable  {
      File file0 = MockFile.createTempFile(""org.eclipse.jetty.util.PathWatcher$PathMatcherSet"", ""8}U6d~gR?"");
      Utf8Encoder utf8Encoder0 = new Utf8Encoder();
      Charset charset0 = utf8Encoder0.charset();
      FilePart filePart0 = new FilePart(""org.eclipse.jetty.util.PathWatcher$PathMatcherSet"", file0, (String) null, charset0, """", """", ""The filter must not be null"");
      assertEquals("""", filePart0.getContentId());
}",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test16()  throws Throwable  {
      MockFile mockFile0 = new MockFile("""");
      Charset charset0 = Charset.defaultCharset();
      FilePart filePart0 = null;
      try {
        filePart0 = new FilePart("""", mockFile0, """", charset0, """", """", """");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // File is not a normal file /media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/artifacts/async-http-client/client
         //
         verifyException(""org.asynchttpclient.request.body.multipart.FilePart"", e);
      }
  }",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test17()  throws Throwable  {
      FilePart filePart0 = null;
      try {
        filePart0 = new FilePart("""", (File) null, """", (Charset) null, ""f'g#[eFj,B"", ""The offset cannot be negative"", ""f'g#[eFj,B"");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // file
         //
         verifyException(""org.asynchttpclient.util.Assertions"", e);
      }
  }",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test18()  throws Throwable  {
      Charset charset0 = Charset.defaultCharset();
      FilePart filePart0 = null;
      try {
        filePart0 = new FilePart((String) null, (File) null, ""j"", charset0, (String) null, ""(b$"", ""(b$"");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.asynchttpclient.request.body.multipart.FilePart"", e);
      }
  }",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test19()  throws Throwable  {
      File file0 = MockFile.createTempFile(""File is not a normal file "", (String) null);
      Utf8Encoder utf8Encoder0 = new Utf8Encoder();
      Charset charset0 = utf8Encoder0.charset();
      FilePart filePart0 = new FilePart(""File is not a normal file "", file0, """", charset0, ""stopping {}"");
      assertNull(filePart0.getContentId());
}",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test20()  throws Throwable  {
      File file0 = MockFile.createTempFile(""p2L"", (String) null);
      Utf8Encoder utf8Encoder0 = new Utf8Encoder();
      Charset charset0 = utf8Encoder0.charset();
      FilePart filePart0 = new FilePart(""p2L"", file0, ""p2L"", charset0);
      assertEquals(""p2L0.tmp"", filePart0.getFileName());
}",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test21()  throws Throwable  {
      MockFile mockFile0 = new MockFile(""HR9@;HF1!\""1!H"", ""HR9@;HF1!\""1!H"");
      Charset charset0 = Charset.defaultCharset();
      FilePart filePart0 = null;
      try {
        filePart0 = new FilePart(""HR9@;HF1!\""1!H"", mockFile0, ""H!,"", charset0, ""H!,"", ""HR9@;HF1!\""1!H"");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // File is not readable /media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/artifacts/async-http-client/client/HR9@;HF1!\""1!H/HR9@;HF1!\""1!H
         //
         verifyException(""org.asynchttpclient.request.body.multipart.FilePart"", e);
      }
  }",
"  public FilePart(String name, File file) {
    this(name, file, null);
  }","  public void test22()  throws Throwable  {
      FilePart filePart0 = null;
      try {
        filePart0 = new FilePart("""", (File) null, ""kO?MMUZ4H[L"");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.asynchttpclient.request.body.multipart.FilePart"", e);
      }
  }",
"  public long getContentLength() {
    return contentLength;
  }","  public void test0()  throws Throwable  {
      PipedInputStream pipedInputStream0 = new PipedInputStream();
      PushbackInputStream pushbackInputStream0 = new PushbackInputStream(pipedInputStream0);
      Charset charset0 = Charset.defaultCharset();
      InputStreamPart inputStreamPart0 = new InputStreamPart(""ENTER"", pushbackInputStream0, ""ENTER"", (-1L), ""ENTER"", charset0, """", ""ENTER"");
      assertEquals((-1L), inputStreamPart0.getContentLength());
}",
"  public InputStreamPart(String name, InputStream inputStream, String fileName) {
    this(name, inputStream, fileName, -1);
  }","  public void test1()  throws Throwable  {
      Charset charset0 = Charset.defaultCharset();
      InputStreamPart inputStreamPart0 = null;
      try {
        inputStreamPart0 = new InputStreamPart((String) null, (InputStream) null, """", 0L, (String) null, charset0, (String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // inputStream
         //
         verifyException(""org.asynchttpclient.util.Assertions"", e);
      }
  }",
"  public InputStreamPart(String name, InputStream inputStream, String fileName) {
    this(name, inputStream, fileName, -1);
  }","  public void test2()  throws Throwable  {
      Charset charset0 = Charset.defaultCharset();
      InputStreamPart inputStreamPart0 = null;
      try {
        inputStreamPart0 = new InputStreamPart("""", (InputStream) null, ""=Px[P!/K/"", 0L, ""=Px[P!/K/"", charset0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // inputStream
         //
         verifyException(""org.asynchttpclient.util.Assertions"", e);
      }
  }",
"  public InputStreamPart(String name, InputStream inputStream, String fileName) {
    this(name, inputStream, fileName, -1);
  }","  public void test3()  throws Throwable  {
      InputStreamPart inputStreamPart0 = null;
      try {
        inputStreamPart0 = new InputStreamPart(""The prefix must not be null"", (InputStream) null, ""~9JmQiF?77ZZY]"", 0L, ""inputStream"");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // inputStream
         //
         verifyException(""org.asynchttpclient.util.Assertions"", e);
      }
  }",
"  public InputStreamPart(String name, InputStream inputStream, String fileName) {
    this(name, inputStream, fileName, -1);
  }","  public void test4()  throws Throwable  {
      InputStreamPart inputStreamPart0 = null;
      try {
        inputStreamPart0 = new InputStreamPart(""!R%Bzc^f.n]t>UzU"", (InputStream) null, ""!R%Bzc^f.n]t>UzU"", 1256L);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // inputStream
         //
         verifyException(""org.asynchttpclient.util.Assertions"", e);
      }
  }",
"  public InputStreamPart(String name, InputStream inputStream, String fileName) {
    this(name, inputStream, fileName, -1);
  }","  public void test5()  throws Throwable  {
      InputStreamPart inputStreamPart0 = null;
      try {
        inputStreamPart0 = new InputStreamPart(""$VALUES"", (InputStream) null, ""Bp"");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // inputStream
         //
         verifyException(""org.asynchttpclient.util.Assertions"", e);
      }
  }",
"  public long getContentLength() {
    return contentLength;
  }","  public void test6()  throws Throwable  {
      PipedInputStream pipedInputStream0 = new PipedInputStream(1327);
      InputStreamPart inputStreamPart0 = new InputStreamPart((String) null, pipedInputStream0, (String) null, 1327, (String) null, (Charset) null, """");
      long long0 = inputStreamPart0.getContentLength();
      assertEquals(1327L, long0);
}",
