focal_method,test_prefix,docstring
"    public int getSendDelaySec()
    {
        return sendDelaySec;
    }","  public void test51()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      String string0 = uDPDiscoveryAttributes0.getUdpDiscoveryAddr();
      assertEquals(60, uDPDiscoveryAttributes0.getSendDelaySec());
}","/**
     * @return Returns the sendDelaySec.
     */"
"    public String getUdpDiscoveryAddr()
    {
        return udpDiscoveryAddr;
    }","  public void test52()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      String string0 = uDPDiscoveryAttributes0.getUdpDiscoveryAddr();
      assertEquals(""228.4.5.6"", string0);
}","/**
     * @return Returns the udpDiscoveryAddr.
     */"
"    public int getUdpDiscoveryPort()
    {
        return udpDiscoveryPort;
    }","  public void test53()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      String string0 = uDPDiscoveryAttributes0.getUdpDiscoveryAddr();
      assertEquals(5678, uDPDiscoveryAttributes0.getUdpDiscoveryPort());
}","/**
     * @return Returns the udpDiscoveryPort.
     */"
"    public int getMaxIdleTimeSec()
    {
        return maxIdleTimeSec;
    }","  public void test54()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      String string0 = uDPDiscoveryAttributes0.getUdpDiscoveryAddr();
      assertEquals(180, uDPDiscoveryAttributes0.getMaxIdleTimeSec());
}","/**
     * @return Returns the maxIdleTimeSec.
     */"
"    public int getMaxIdleTimeSec()
    {
        return maxIdleTimeSec;
    }","  public void test55()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getMaxIdleTimeSec();
      assertEquals(180, int0);
}","/**
     * @return Returns the maxIdleTimeSec.
     */"
"    public int getUdpDiscoveryPort()
    {
        return udpDiscoveryPort;
    }","  public void test56()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getMaxIdleTimeSec();
      assertEquals(5678, uDPDiscoveryAttributes0.getUdpDiscoveryPort());
}","/**
     * @return Returns the udpDiscoveryPort.
     */"
"    public String getUdpDiscoveryAddr()
    {
        return udpDiscoveryAddr;
    }","  public void test57()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getMaxIdleTimeSec();
      assertEquals(""228.4.5.6"", uDPDiscoveryAttributes0.getUdpDiscoveryAddr());
}","/**
     * @return Returns the udpDiscoveryAddr.
     */"
"    public int getSendDelaySec()
    {
        return sendDelaySec;
    }","  public void test58()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getMaxIdleTimeSec();
      assertEquals(60, uDPDiscoveryAttributes0.getSendDelaySec());
}","/**
     * @return Returns the sendDelaySec.
     */"
"    public int getSendDelaySec()
    {
        return sendDelaySec;
    }","  public void test59()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.isDark();
      assertEquals(60, uDPDiscoveryAttributes0.getSendDelaySec());
}","/**
     * @return Returns the sendDelaySec.
     */"
"    public String getUdpDiscoveryAddr()
    {
        return udpDiscoveryAddr;
    }","  public void test60()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.isDark();
      assertEquals(""228.4.5.6"", uDPDiscoveryAttributes0.getUdpDiscoveryAddr());
}","/**
     * @return Returns the udpDiscoveryAddr.
     */"
"    public int getMaxIdleTimeSec()
    {
        return maxIdleTimeSec;
    }","  public void test61()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.isDark();
      assertEquals(180, uDPDiscoveryAttributes0.getMaxIdleTimeSec());
}","/**
     * @return Returns the maxIdleTimeSec.
     */"
"    public int getUdpDiscoveryPort()
    {
        return udpDiscoveryPort;
    }","  public void test62()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.isDark();
      assertEquals(5678, uDPDiscoveryAttributes0.getUdpDiscoveryPort());
}","/**
     * @return Returns the udpDiscoveryPort.
     */"
"    public int getMaxIdleTimeSec()
    {
        return maxIdleTimeSec;
    }","  public void test63()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.setMaxIdleTimeSec((-1550));
      int int0 = uDPDiscoveryAttributes0.getMaxIdleTimeSec();
      assertEquals((-1550), int0);
}","/**
     * @return Returns the maxIdleTimeSec.
     */"
"    public int getMaxIdleTimeSec()
    {
        return maxIdleTimeSec;
    }","  public void test64()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getSendDelaySec();
      assertEquals(180, uDPDiscoveryAttributes0.getMaxIdleTimeSec());
}","/**
     * @return Returns the maxIdleTimeSec.
     */"
"    public String getUdpDiscoveryAddr()
    {
        return udpDiscoveryAddr;
    }","  public void test65()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getSendDelaySec();
      assertEquals(""228.4.5.6"", uDPDiscoveryAttributes0.getUdpDiscoveryAddr());
}","/**
     * @return Returns the udpDiscoveryAddr.
     */"
"    public int getSendDelaySec()
    {
        return sendDelaySec;
    }","  public void test66()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getSendDelaySec();
      assertEquals(60, int0);
}","/**
     * @return Returns the sendDelaySec.
     */"
"    public int getUdpDiscoveryPort()
    {
        return udpDiscoveryPort;
    }","  public void test67()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getSendDelaySec();
      assertEquals(5678, uDPDiscoveryAttributes0.getUdpDiscoveryPort());
}","/**
     * @return Returns the udpDiscoveryPort.
     */"
"    public int getUdpDiscoveryPort()
    {
        return udpDiscoveryPort;
    }","  public void test68()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getUdpDiscoveryPort();
      assertEquals(5678, int0);
}","/**
     * @return Returns the udpDiscoveryPort.
     */"
"    public int getMaxIdleTimeSec()
    {
        return maxIdleTimeSec;
    }","  public void test69()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getUdpDiscoveryPort();
      assertEquals(180, uDPDiscoveryAttributes0.getMaxIdleTimeSec());
}","/**
     * @return Returns the maxIdleTimeSec.
     */"
"    public String getUdpDiscoveryAddr()
    {
        return udpDiscoveryAddr;
    }","  public void test70()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getUdpDiscoveryPort();
      assertEquals(""228.4.5.6"", uDPDiscoveryAttributes0.getUdpDiscoveryAddr());
}","/**
     * @return Returns the udpDiscoveryAddr.
     */"
"    public int getSendDelaySec()
    {
        return sendDelaySec;
    }","  public void test71()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getUdpDiscoveryPort();
      assertEquals(60, uDPDiscoveryAttributes0.getSendDelaySec());
}","/**
     * @return Returns the sendDelaySec.
     */"
"    public int getSendDelaySec()
    {
        return sendDelaySec;
    }","  public void test72()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.setSendDelaySec((-822));
      int int0 = uDPDiscoveryAttributes0.getSendDelaySec();
      assertEquals((-822), int0);
}","/**
     * @return Returns the sendDelaySec.
     */"
"    public String getUdpDiscoveryAddr()
    {
        return udpDiscoveryAddr;
    }","  public void test73()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.getServiceName();
      assertEquals(""228.4.5.6"", uDPDiscoveryAttributes0.getUdpDiscoveryAddr());
}","/**
     * @return Returns the udpDiscoveryAddr.
     */"
"    public int getMaxIdleTimeSec()
    {
        return maxIdleTimeSec;
    }","  public void test74()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.getServiceName();
      assertEquals(180, uDPDiscoveryAttributes0.getMaxIdleTimeSec());
}","/**
     * @return Returns the maxIdleTimeSec.
     */"
"    public int getSendDelaySec()
    {
        return sendDelaySec;
    }","  public void test75()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.getServiceName();
      assertEquals(60, uDPDiscoveryAttributes0.getSendDelaySec());
}","/**
     * @return Returns the sendDelaySec.
     */"
"    public int getUdpDiscoveryPort()
    {
        return udpDiscoveryPort;
    }","  public void test76()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.getServiceName();
      assertEquals(5678, uDPDiscoveryAttributes0.getUdpDiscoveryPort());
}","/**
     * @return Returns the udpDiscoveryPort.
     */"
"    public int getSendDelaySec()
    {
        return sendDelaySec;
    }","  public void test77()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.getServiceAddress();
      assertEquals(60, uDPDiscoveryAttributes0.getSendDelaySec());
}","/**
     * @return Returns the sendDelaySec.
     */"
"    public String getUdpDiscoveryAddr()
    {
        return udpDiscoveryAddr;
    }","  public void test78()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.getServiceAddress();
      assertEquals(""228.4.5.6"", uDPDiscoveryAttributes0.getUdpDiscoveryAddr());
}","/**
     * @return Returns the udpDiscoveryAddr.
     */"
"    public int getUdpDiscoveryPort()
    {
        return udpDiscoveryPort;
    }","  public void test79()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.getServiceAddress();
      assertEquals(5678, uDPDiscoveryAttributes0.getUdpDiscoveryPort());
}","/**
     * @return Returns the udpDiscoveryPort.
     */"
"    public int getMaxIdleTimeSec()
    {
        return maxIdleTimeSec;
    }","  public void test80()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.getServiceAddress();
      assertEquals(180, uDPDiscoveryAttributes0.getMaxIdleTimeSec());
}","/**
     * @return Returns the maxIdleTimeSec.
     */"
"    public int getUdpDiscoveryPort()
    {
        return udpDiscoveryPort;
    }","  public void test81()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.setServiceName(""tE"");
      uDPDiscoveryAttributes0.getServiceName();
      assertEquals(5678, uDPDiscoveryAttributes0.getUdpDiscoveryPort());
}","/**
     * @return Returns the udpDiscoveryPort.
     */"
"    public String getUdpDiscoveryAddr()
    {
        return udpDiscoveryAddr;
    }","  public void test82()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.setServiceName(""tE"");
      uDPDiscoveryAttributes0.getServiceName();
      assertEquals(""228.4.5.6"", uDPDiscoveryAttributes0.getUdpDiscoveryAddr());
}","/**
     * @return Returns the udpDiscoveryAddr.
     */"
"    public int getMaxIdleTimeSec()
    {
        return maxIdleTimeSec;
    }","  public void test83()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.setServiceName(""tE"");
      uDPDiscoveryAttributes0.getServiceName();
      assertEquals(180, uDPDiscoveryAttributes0.getMaxIdleTimeSec());
}","/**
     * @return Returns the maxIdleTimeSec.
     */"
"    public int getSendDelaySec()
    {
        return sendDelaySec;
    }","  public void test84()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.setServiceName(""tE"");
      uDPDiscoveryAttributes0.getServiceName();
      assertEquals(60, uDPDiscoveryAttributes0.getSendDelaySec());
}","/**
     * @return Returns the sendDelaySec.
     */"
"    public String getUdpDiscoveryAddr()
    {
        return udpDiscoveryAddr;
    }","  public void test85()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getServicePort();
      assertEquals(""228.4.5.6"", uDPDiscoveryAttributes0.getUdpDiscoveryAddr());
}","/**
     * @return Returns the udpDiscoveryAddr.
     */"
"    public int getServicePort()
    {
        return servicePort;
    }","  public void test86()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getServicePort();
      assertEquals(0, int0);
}","/**
     * @return Returns the servicePort.
     */"
"    public int getMaxIdleTimeSec()
    {
        return maxIdleTimeSec;
    }","  public void test87()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getServicePort();
      assertEquals(180, uDPDiscoveryAttributes0.getMaxIdleTimeSec());
}","/**
     * @return Returns the maxIdleTimeSec.
     */"
"    public int getSendDelaySec()
    {
        return sendDelaySec;
    }","  public void test88()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getServicePort();
      assertEquals(60, uDPDiscoveryAttributes0.getSendDelaySec());
}","/**
     * @return Returns the sendDelaySec.
     */"
"    public int getUdpDiscoveryPort()
    {
        return udpDiscoveryPort;
    }","  public void test89()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getServicePort();
      assertEquals(5678, uDPDiscoveryAttributes0.getUdpDiscoveryPort());
}","/**
     * @return Returns the udpDiscoveryPort.
     */"
"    public int getUdpDiscoveryPort()
    {
        return udpDiscoveryPort;
    }","  public void test90()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getUdpTTL();
      assertEquals(5678, uDPDiscoveryAttributes0.getUdpDiscoveryPort());
}","/**
     * @return Returns the udpDiscoveryPort.
     */"
"    public String getUdpDiscoveryAddr()
    {
        return udpDiscoveryAddr;
    }","  public void test91()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getUdpTTL();
      assertEquals(""228.4.5.6"", uDPDiscoveryAttributes0.getUdpDiscoveryAddr());
}","/**
     * @return Returns the udpDiscoveryAddr.
     */"
"    public int getMaxIdleTimeSec()
    {
        return maxIdleTimeSec;
    }","  public void test92()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getUdpTTL();
      assertEquals(180, uDPDiscoveryAttributes0.getMaxIdleTimeSec());
}","/**
     * @return Returns the maxIdleTimeSec.
     */"
"    public int getUdpTTL()
    {
        return udpTTL;
    }","  public void test93()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getUdpTTL();
      assertEquals(0, int0);
}","/**
     * @return Returns the udpTTL.
     */"
"    public int getSendDelaySec()
    {
        return sendDelaySec;
    }","  public void test94()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      int int0 = uDPDiscoveryAttributes0.getUdpTTL();
      assertEquals(60, uDPDiscoveryAttributes0.getSendDelaySec());
}","/**
     * @return Returns the sendDelaySec.
     */"
"    public int getUdpDiscoveryPort()
    {
        return udpDiscoveryPort;
    }","  public void test95()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.getUdpDiscoveryInterface();
      assertEquals(5678, uDPDiscoveryAttributes0.getUdpDiscoveryPort());
}","/**
     * @return Returns the udpDiscoveryPort.
     */"
"    public int getMaxIdleTimeSec()
    {
        return maxIdleTimeSec;
    }","  public void test96()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.getUdpDiscoveryInterface();
      assertEquals(180, uDPDiscoveryAttributes0.getMaxIdleTimeSec());
}","/**
     * @return Returns the maxIdleTimeSec.
     */"
"    public String getUdpDiscoveryAddr()
    {
        return udpDiscoveryAddr;
    }","  public void test97()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.getUdpDiscoveryInterface();
      assertEquals(""228.4.5.6"", uDPDiscoveryAttributes0.getUdpDiscoveryAddr());
}","/**
     * @return Returns the udpDiscoveryAddr.
     */"
"    public int getSendDelaySec()
    {
        return sendDelaySec;
    }","  public void test98()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      uDPDiscoveryAttributes0.getUdpDiscoveryInterface();
      assertEquals(60, uDPDiscoveryAttributes0.getSendDelaySec());
}","/**
     * @return Returns the sendDelaySec.
     */"
"    public String toString()
    {
        final StringBuilder buf = new StringBuilder();
        buf.append( ""\n UDPDiscoveryAttributes"" );
        buf.append( ""\n ServiceName = ["" + getServiceName() + ""]"" );
        buf.append( ""\n ServiceAddress = ["" + getServiceAddress() + ""]"" );
        buf.append( ""\n ServicePort = ["" + getServicePort() + ""]"" );
        buf.append( ""\n UdpDiscoveryAddr = ["" + getUdpDiscoveryAddr() + ""]"" );
        buf.append( ""\n UdpDiscoveryPort = ["" + getUdpDiscoveryPort() + ""]"" );
        buf.append( ""\n SendDelaySec = ["" + getSendDelaySec() + ""]"" );
        buf.append( ""\n MaxIdleTimeSec = ["" + getMaxIdleTimeSec() + ""]"" );
        buf.append( ""\n IsDark = ["" + isDark() + ""]"" );
        return buf.toString();
    }","  public void test99()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      String string0 = uDPDiscoveryAttributes0.toString();
      assertEquals(""\n UDPDiscoveryAttributes\n ServiceName = [null]\n ServiceAddress = [null]\n ServicePort = [0]\n UdpDiscoveryAddr = [228.4.5.6]\n UdpDiscoveryPort = [5678]\n SendDelaySec = [60]\n MaxIdleTimeSec = [180]\n IsDark = [false]"", string0);
}","/**
     * @return string for debugging purposes.
     */"
,"  public void test0()  throws Throwable  {
      UDPDiscoveryAttributes uDPDiscoveryAttributes0 = new UDPDiscoveryAttributes();
      EncryptingSerializer encryptingSerializer0 = new EncryptingSerializer();
      UDPDiscoveryService uDPDiscoveryService0 = null;
      try {
        uDPDiscoveryService0 = new UDPDiscoveryService(uDPDiscoveryAttributes0, encryptingSerializer0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.net.NetworkInterface$1checkedAddresses"", e);
      }
  }",
"    public void run()
    {
        discoveryService.cleanup();
    }","  public void test1()  throws Throwable  {
      UDPCleanupRunner uDPCleanupRunner0 = new UDPCleanupRunner((UDPDiscoveryService) null);
      // Undeclared exception!
      try { 
        uDPCleanupRunner0.run();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.jcs3.utils.discovery.UDPCleanupRunner"", e);
      }
  }","/**
     * This goes through the list of services and removes those that we haven't heard from in longer
     * than the max idle time.
     * <p>
     * @see java.lang.Runnable#run()
     */"
"    public V getVal()
    {
        return this.val;
    }","  public void test0()  throws Throwable  {
      ElementAttributes elementAttributes0 = new ElementAttributes();
      CacheElement<String, Integer> cacheElement0 = new CacheElement<String, Integer>(""ZLf2ev5*Y90y$uf.+S"", ""FX.tmXc0AD"", (Integer) null, elementAttributes0);
      Integer integer0 = cacheElement0.getVal();
      assertNull(integer0);
}","/**
     * Gets the val attribute of the CacheElement object
     * <p>
     * @return The val value
     */"
"    public K getKey()
    {
        return this.key;
    }","  public void test1()  throws Throwable  {
      ElementAttributes elementAttributes0 = new ElementAttributes();
      CacheElement<String, String> cacheElement0 = new CacheElement<String, String>((String) null, (String) null, (String) null, elementAttributes0);
      String string0 = cacheElement0.getKey();
      assertNull(string0);
}","/**
     * Gets the key attribute of the CacheElement object
     * <p>
     * @return The key value
     */"
"    public IElementAttributes getElementAttributes()
    {
        // create default attributes if they are null
        // this shouldn't happen, but could if a corrupt
        // object was sent over the wire.
        if ( this.attr == null )
        {
            this.attr = new ElementAttributes();
        }
        return this.attr;
    }","  public void test2()  throws Throwable  {
      ElementAttributes elementAttributes0 = new ElementAttributes();
      IElementEventHandler iElementEventHandler0 = mock(IElementEventHandler.class, new ViolatedAssumptionAnswer());
      elementAttributes0.setTimeFactorForMilliseconds(0);
      CacheElement<IElementEventHandler, Object> cacheElement0 = new CacheElement<IElementEventHandler, Object>(""=v'8d\u0004{ JVF#pB(M"", iElementEventHandler0, """", elementAttributes0);
      IElementAttributes iElementAttributes0 = cacheElement0.getElementAttributes();
      assertEquals(0L, iElementAttributes0.getTimeFactorForMilliseconds());
}","/**
     * Gets the IElementAttributes attribute of the CacheElement object
     * <p>
     * @return The IElementAttributes value, never null
     */"
"    public IElementAttributes getElementAttributes()
    {
        // create default attributes if they are null
        // this shouldn't happen, but could if a corrupt
        // object was sent over the wire.
        if ( this.attr == null )
        {
            this.attr = new ElementAttributes();
        }
        return this.attr;
    }","  public void test3()  throws Throwable  {
      Integer integer0 = new Integer(478);
      IElementEventHandler iElementEventHandler0 = mock(IElementEventHandler.class, new ViolatedAssumptionAnswer());
      ElementAttributes elementAttributes0 = new ElementAttributes();
      elementAttributes0.setTimeFactorForMilliseconds((-1L));
      CacheElement<Integer, IElementEventHandler> cacheElement0 = new CacheElement<Integer, IElementEventHandler>(""X|Bd)VNOe0|TtQ~"", integer0, iElementEventHandler0, elementAttributes0);
      IElementAttributes iElementAttributes0 = cacheElement0.getElementAttributes();
      assertEquals((-1L), iElementAttributes0.getTimeFactorForMilliseconds());
}","/**
     * Gets the IElementAttributes attribute of the CacheElement object
     * <p>
     * @return The IElementAttributes value, never null
     */"
"    public IElementAttributes getElementAttributes()
    {
        // create default attributes if they are null
        // this shouldn't happen, but could if a corrupt
        // object was sent over the wire.
        if ( this.attr == null )
        {
            this.attr = new ElementAttributes();
        }
        return this.attr;
    }","  public void test4()  throws Throwable  {
      Integer integer0 = new Integer((-1620));
      ElementAttributes elementAttributes0 = new ElementAttributes();
      elementAttributes0.setSize(284);
      CacheElement<String, String> cacheElement0 = new CacheElement<String, String>("", getTimeToLiveSeconds() = "", "", getTimeToLiveSeconds() = "", "", getTimeToLiveSeconds() = "", elementAttributes0);
      CacheElement<Object, Integer> cacheElement1 = new CacheElement<Object, Integer>(""[ IS_LATERAL = "", cacheElement0, integer0, elementAttributes0);
      IElementAttributes iElementAttributes0 = cacheElement1.getElementAttributes();
      assertEquals(284, iElementAttributes0.getSize());
}","/**
     * Gets the IElementAttributes attribute of the CacheElement object
     * <p>
     * @return The IElementAttributes value, never null
     */"
"    public IElementAttributes getElementAttributes()
    {
        // create default attributes if they are null
        // this shouldn't happen, but could if a corrupt
        // object was sent over the wire.
        if ( this.attr == null )
        {
            this.attr = new ElementAttributes();
        }
        return this.attr;
    }","  public void test5()  throws Throwable  {
      ElementAttributes elementAttributes0 = new ElementAttributes();
      Integer integer0 = new Integer(4432);
      CacheElement<Integer, String> cacheElement0 = new CacheElement<Integer, String>("", CreateTime = "", integer0, "":\""m$8W'l,.\""jzk#F/"", elementAttributes0);
      elementAttributes0.setSize((-2413));
      IElementAttributes iElementAttributes0 = cacheElement0.getElementAttributes();
      assertEquals((-2413), iElementAttributes0.getSize());
}","/**
     * Gets the IElementAttributes attribute of the CacheElement object
     * <p>
     * @return The IElementAttributes value, never null
     */"
"    public IElementAttributes getElementAttributes()
    {
        // create default attributes if they are null
        // this shouldn't happen, but could if a corrupt
        // object was sent over the wire.
        if ( this.attr == null )
        {
            this.attr = new ElementAttributes();
        }
        return this.attr;
    }","  public void test6()  throws Throwable  {
      Integer integer0 = new Integer(0);
      CacheElement<Integer, Object> cacheElement0 = new CacheElement<Integer, Object>(""I+z}m$}"", integer0, ""I+z}m$}"");
      ElementAttributes elementAttributes0 = new ElementAttributes();
      elementAttributes0.setMaxLife(0);
      CacheElement<String, Object> cacheElement1 = new CacheElement<String, Object>("""", ""I+z}m$}"", cacheElement0, elementAttributes0);
      CacheElement<Object, Object> cacheElement2 = new CacheElement<Object, Object>(""I+z}m$}"", cacheElement1, """", elementAttributes0);
      IElementAttributes iElementAttributes0 = cacheElement2.getElementAttributes();
      assertEquals(0L, iElementAttributes0.getTimeToLiveSeconds());
}","/**
     * Gets the IElementAttributes attribute of the CacheElement object
     * <p>
     * @return The IElementAttributes value, never null
     */"
